date,strategy_nav,nifty500,strategy_dd,nifty500_dd,positions_held,period
2023-12-06,154.64411543876432,134.61559249237024,-0.006130599845234008,0.0,30,Discovery
2023-12-07,155.11209800853774,134.78746518406953,-0.0031229616005847838,0.0,30,Discovery
2023-12-08,155.162161886028,134.78494294331085,-0.0028012102313231813,-1.8712724920155743e-05,30,Discovery
2023-12-11,154.44937426611753,135.2656099678955,-0.007382165686551478,0.0,30,Discovery
2023-12-12,153.86432970279776,134.6645960271105,-0.011142139918746907,-0.0044432131783359585,30,Discovery
2023-12-13,154.6963249322338,135.13048992725138,-0.005795058995136437,-0.0009989238260647015,30,Discovery
2023-12-14,155.6054886069013,136.73319376934467,0.0,0.0,30,Discovery
2023-12-15,156.82711091925165,137.9669298204525,0.0,0.0,30,Discovery
2023-12-18,157.36728204677271,138.0425970432132,0.0,0.0,30,Discovery
2023-12-19,157.5197933757434,138.1413247529105,0.0,0.0,30,Discovery
2023-12-20,153.0305074721073,135.3322691879466,-0.028499820926805475,-0.020334650547100153,30,Discovery
2023-12-21,154.54538459771925,136.50222857987035,-0.018882762059807212,-0.011865357277932143,30,Discovery
2023-12-22,156.58693335106418,137.3158313846021,-0.005922176538500246,-0.0059757163164964044,30,Discovery
2023-12-26,157.6397395757595,137.9943141486897,0.0,-0.0010642043898432263,30,Discovery
2023-12-27,158.30147019474185,139.06158230972397,0.0,0.0,30,Discovery
2023-12-28,159.80866937312018,139.79879725147822,0.0,0.0,30,Discovery
2023-12-29,160.09342571713424,140.01426867629203,0.0,0.0,30,Discovery
2024-01-01,161.00893688725492,140.30504700375815,0.0,0.0,30,Holdout
2024-01-02,161.38120952911385,139.93679985298942,0.0,-0.002624617992244227,30,Holdout
2024-01-03,162.2311984485968,139.56747174189553,0.0,-0.0052569403425870576,30,Holdout
2024-01-04,163.94647043985952,140.8221063592896,0.0,0.0,30,Holdout
2024-01-05,164.03845673460248,141.17774230626486,0.0,0.0,30,Holdout
2024-01-08,162.65541628041865,139.93175537147204,-0.00843119645060686,-0.00882566128653528,30,Holdout
2024-01-09,162.94837931777843,140.23334330218967,-0.006645255256135907,-0.006689432687104979,30,Holdout
2024-01-10,163.6099305984846,140.65347654856575,-0.002612351668311308,-0.003713515665676348,30,Holdout
2024-01-11,165.79738797985138,141.13270229271683,0.0,-0.00031903055547044534,30,Holdout
2024-01-12,165.38605281393257,142.29473464225617,-0.0024809508215460907,0.0,29,Holdout
2024-01-15,166.6079263860054,143.3032706256238,0.0,0.0,29,Holdout
2024-01-16,166.30868112691854,142.88529929989804,-0.0017961045766425876,-0.0029166907628906946,29,Holdout
2024-01-17,165.12344108348879,140.43548288299326,-0.008910052088862086,-0.020012018777454066,29,Holdout
2024-01-18,164.71266870473238,139.91085680518574,-0.011375555307506668,-0.023672968562599483,30,Holdout
2024-01-19,165.45347849685604,141.29160346051435,-0.006929129448947524,-0.014037831490705477,30,Holdout
2024-01-20,165.45347849685604,141.25917465075975,-0.006929129448947524,-0.014264126463688354,30,Holdout
2024-01-23,160.45356587358214,138.4094029135484,-0.03693918198204171,-0.03415042581170746,30,Holdout
2024-01-24,162.51154284548724,140.17172856365596,-0.024586966715061664,-0.021852551224381456,29,Holdout
2024-01-25,162.7818157067614,139.7537572379302,-0.0229647578133797,-0.02476924198727215,30,Holdout
2024-01-29,165.0315676072792,142.05007728866326,-0.009461487294872173,-0.00874504351149441,30,Holdout
2024-01-30,164.88686961986866,141.05955731071484,-0.010329981312829584,-0.015657097741827553,30,Holdout
2024-01-31,167.62194797702813,142.70189636473043,0.0,-0.0041965145545384,30,Holdout
2024-02-01,166.7888840477377,142.5235379110802,-0.004969897673570811,-0.005441136905944277,28,Holdout
2024-02-02,166.59906363795903,143.48523228035788,-0.006102329387135508,0.0,30,Holdout
2024-02-05,165.31361645523702,143.0723054361495,-0.013771057726327585,-0.0028778351447454886,30,Holdout
2024-02-06,168.40054535051192,144.37125942687484,0.0,0.0,27,Holdout
2024-02-07,168.20388614913833,144.91750471118542,-0.0011678062025527458,0.0,23,Holdout
2024-02-08,167.6800958211173,144.03832364672775,-0.004278190001671622,-0.00606676927131633,23,Holdout
2024-02-09,167.95354856312542,143.85059687025955,-0.002654366626047011,-0.007362173693593266,24,Holdout
2024-02-12,166.176835107846,141.78740392965113,-0.013204887419084543,-0.02159919043439551,23,Holdout
2024-02-13,166.736166723507,142.56353344311088,-0.009883451526481957,-0.016243526085864546,26,Holdout
2024-02-14,168.50858542195118,143.56810590528625,0.0,-0.009311496279131082,30,Holdout
2024-02-15,170.54053296905565,144.39468023391981,0.0,-0.003607738611754119,30,Holdout
2024-02-16,171.9948773212273,145.31637907116684,0.0,0.0,30,Holdout
2024-02-19,172.82060492259345,145.8655069163445,0.0,0.0,30,Holdout
2024-02-20,171.7559260331956,146.08746410310923,-0.006160601566431945,0.0,30,Holdout
2024-02-21,170.00751038224038,145.0526247518295,-0.016277541336075396,-0.007083697137416967,30,Holdout
2024-02-22,171.06293378659223,146.17430124922984,-0.01017049521837099,0.0,30,Holdout
2024-02-23,171.72347688975017,146.38725043328492,-0.006348363572356908,0.0,30,Holdout
2024-02-26,171.01396455245379,145.97144102820948,-0.01045384820258477,-0.002840475545819343,30,Holdout
2024-02-27,171.66758978192559,146.23843822852223,-0.006671745774668003,-0.0010165653383218398,30,Holdout
2024-02-28,169.346852628633,144.27505395793625,-0.020100336389381024,-0.014428828119230963,30,Holdout
2024-02-29,170.7851302439958,144.77697986891556,-0.011777962931615371,-0.011000073842518554,30,Holdout
2024-03-01,172.73402580849276,146.64884283197193,-0.0005009768027341988,0.0,30,Holdout
2024-03-02,172.73402580849276,147.16446090706984,-0.0005009768027341988,0.0,30,Holdout
2024-03-04,173.1203725110531,147.24156941026408,0.0,0.0,30,Holdout
2024-03-05,171.7902508963852,146.88088898177142,-0.0076832183028198164,-0.002449582885711399,30,Holdout
2024-03-06,169.4652838873078,146.86323329646058,-0.021112989596368537,-0.002569492537459528,30,Holdout
2024-03-07,169.90868108716703,147.26138701622523,-0.018551782076838053,0.0,30,Holdout
2024-03-11,168.1297555651871,146.2088919796347,-0.02882743881311456,-0.00714712157691777,30,Holdout
2024-03-12,165.6223571610518,145.3632206852568,-0.043310993623945526,-0.012889776264020103,30,Holdout
2024-03-13,158.99997430101504,141.579138907005,-0.08156404705712217,-0.03858613737350014,30,Holdout
2024-03-14,163.61958946017467,143.52522781238852,-0.05487963613451596,-0.025370935854522658,30,Holdout
2024-03-15,164.37134795812395,142.868364254804,-0.05053723271286603,-0.029831463973222117,30,Holdout
2024-03-18,163.70120978653247,142.99735885360553,-0.0544081703839866,-0.028955507271908765,30,Holdout
2024-03-19,161.53176590009159,141.32151002951022,-0.06693958915910725,-0.04033560396969871,30,Holdout
2024-03-20,161.8818921705215,141.47644767611547,-0.06491714509113633,-0.039283477205551365,30,Holdout
2024-03-21,165.22477364908687,143.38866649131091,-0.04560756626989193,-0.026298275490829304,30,Holdout
2024-03-22,166.66519226132286,144.08912878200994,-0.037287236366812304,-0.02154168379431165,30,Holdout
2024-03-26,169.0583731962226,144.1658769650958,-0.023463439085259385,-0.021020514025094417,30,Holdout
2024-03-27,170.52450197902957,144.76076546403823,-0.014994598812209659,-0.016980836612053962,30,Holdout
2024-03-28,171.90383151882455,145.96675686680047,-0.007027139409319871,-0.008791375496701614,30,Holdout
2024-04-01,175.6846663845633,147.6775567414091,0.0,0.0,30,Holdout
2024-04-02,177.374325739379,148.2338909887544,0.0,0.0,30,Holdout
2024-04-03,177.91908582273606,148.49296114668275,0.0,0.0,30,Holdout
2024-04-04,177.72084917283408,148.91777855446782,-0.0011141955287444771,0.0,30,Holdout
2024-04-05,177.13868508472638,149.28134154382752,-0.004386267692423007,0.0,30,Holdout
2024-04-08,177.4005017899858,150.03080736926685,-0.0029147183977044078,0.0,30,Holdout
2024-04-09,176.68818096309045,149.82614554770458,-0.0069183407387333196,-0.0013641319749652103,30,Holdout
2024-04-10,177.59851698333108,150.72334261758147,-0.001801767572728985,0.0,30,Holdout
2024-04-12,175.9995202815089,149.50041616972518,-0.010788980464634834,-0.008113716340269361,30,Holdout
2024-04-15,173.14144527434584,147.57810839149502,-0.026852883861769983,-0.02086759868421051,30,Holdout
2024-04-16,172.64401357549798,147.17635147064655,-0.029648714879828897,-0.023533124235006198,30,Holdout
2024-04-18,171.87819202271416,146.46796213756303,-0.03395303978821351,-0.02823305538555687,30,Holdout
2024-04-19,171.85493903141503,146.90394946870802,-0.03408373398097875,-0.02534042227662181,30,Holdout
2024-04-22,172.88103486228422,148.2706436398096,-0.028316529039899452,-0.01627285419216662,30,Holdout
2024-04-23,173.1974599786271,148.83130172845557,-0.026538051397213325,-0.012553071450428388,29,Holdout
2024-04-24,174.40260965174042,149.39340109753508,-0.019764468520815037,-0.008823726285189681,30,Holdout
2024-04-25,175.8103493797935,150.38247979504996,-0.01185222166127542,-0.00226151315789469,30,Holdout
2024-04-26,177.21288908764728,150.1767370131625,-0.003969201684143053,-0.0036265491126071803,30,Holdout
2024-04-29,178.51731915625618,151.27823558449327,0.0,0.0,30,Holdout
2024-04-30,179.00531147377356,151.3142675953317,0.0,0.0,30,Holdout
2024-05-02,180.4228290884375,151.93690074261974,0.0,0.0,30,Holdout
2024-05-03,181.4419292138159,151.04294655371834,0.0,-0.005883720047809682,29,Holdout
2024-05-06,181.18925932813792,150.36122090865527,-0.001392566132716988,-0.010370619818247273,30,Holdout
2024-05-07,179.3052271916004,148.71167545247198,-0.011776230728331671,-0.02122739949534236,28,Holdout
2024-05-08,181.19388734983744,149.20783624171716,-0.001367059229656853,-0.01796182815079006,27,Holdout
2024-05-09,177.844957914026,146.61281082113348,-0.01982436648119612,-0.0350414540211349,27,Holdout
2024-05-10,179.14608064157372,147.50856661057682,-0.012653351858581297,-0.02914587641579236,28,Holdout
2024-05-13,179.20010465474715,147.81051486140288,-0.012355603629120027,-0.02715854977328347,27,Holdout
2024-05-14,182.95281847070677,149.05578115597896,0.0,-0.018962606006564298,27,Holdout
2024-05-15,185.08899864050034,149.47411280181313,0.0,-0.016209281147432142,26,Holdout
2024-05-16,186.39022299605404,150.8231512876039,0.0,-0.007330342066819706,24,Holdout
2024-05-17,187.43145366578466,151.79961878132534,0.0,-0.0009035458840045418,20,Holdout
2024-05-18,187.43145366578466,152.37541031452344,0.0,0.0,20,Holdout
2024-05-21,188.09853100198407,152.68672688816747,0.0,0.0,23,Holdout
2024-05-22,189.26185874594498,153.0477676367685,0.0,0.0,26,Holdout
2024-05-23,190.80049162515164,154.86233970259178,0.0,0.0,28,Holdout
2024-05-24,191.4224351442005,154.8205425700192,0.0,-0.0002698986251457036,30,Holdout
2024-05-27,191.55950836274295,154.88720179007032,0.0,0.0,30,Holdout
2024-05-28,190.33222184297347,154.1258454010543,-0.006406815982454073,-0.0049155539012702976,30,Holdout
2024-05-29,190.66444675772033,153.18144639697908,-0.004672498967410621,-0.011012887916996283,30,Holdout
2024-05-30,188.10950612638752,151.6122523249655,-0.018010080866476263,-0.021144093425766508,30,Holdout
2024-05-31,187.7323413124565,152.07886686532314,-0.019978998082617827,-0.018131484669427267,30,Holdout
2024-06-03,192.65481086598712,157.08083060991387,0.0,0.0,30,Holdout
2024-06-04,178.44060745230377,146.46183669572048,-0.0737806824018058,-0.06760209933294814,30,Holdout
2024-06-05,183.278892187674,151.72647379932334,-0.04866693251088927,-0.03408663418572855,30,Holdout
2024-06-06,188.06941987697786,153.96478231260653,-0.02380107181542901,-0.019837228293282716,30,Holdout
2024-06-07,191.69731612441433,156.84121773783832,-0.004970001721051331,-0.0015254112875847659,30,Holdout
2024-06-10,193.6784652388269,157.15902007343325,0.0,0.0,30,Holdout
2024-06-11,195.65990100710437,157.4743001682695,0.0,0.0,30,Holdout
2024-06-12,197.6420850132285,158.25943768443886,0.0,0.0,30,Holdout
2024-06-13,199.47700481463252,159.07628337014603,0.0,0.0,30,Holdout
2024-06-14,203.81906546670652,160.08517967362206,0.0,0.0,30,Holdout
2024-06-18,206.01517893005297,160.91607784355622,0.0,0.0,30,Holdout
2024-06-19,202.23593650882484,160.16156753659953,-0.018344485298878332,-0.00468884350816845,30,Holdout
2024-06-20,202.67887968541504,160.73952099044791,-0.016194434128422475,-0.0010971983376325545,30,Holdout
2024-06-21,201.9539969151245,160.2429998810944,-0.019713023263724372,-0.004182788764688916,30,Holdout
2024-06-24,203.85289274040943,160.62421855576494,-0.010495761530162184,-0.0018137360275150005,30,Holdout
2024-06-25,203.50399371706982,161.21190065253975,-0.012189321321006918,0.0,30,Holdout
2024-06-26,203.60870785488396,161.68860415593213,-0.011681037716090081,0.0,30,Holdout
2024-06-27,203.43909367788532,162.41356821400134,-0.012504346842531877,0.0,30,Holdout
2024-06-28,204.05855411685758,162.57427098234072,-0.009497478891396183,0.0,30,Holdout
2024-07-01,206.78533476510415,163.78422590629515,0.0,0.0,30,Holdout
2024-07-02,206.86207797334143,163.4253470783444,0.0,-0.002191168447174374,30,Holdout
2024-07-03,208.6033209600272,164.67493721422113,0.0,0.0,30,Holdout
2024-07-04,210.64914793050437,165.12894055078533,0.0,0.0,30,Holdout
2024-07-05,213.56184810644314,165.65825079000186,0.0,0.0,30,Holdout
2024-07-08,213.8311588493762,165.53934515423506,0.0,-0.0007177767192383389,30,Holdout
2024-07-09,215.02836675114082,166.2326010427664,0.0,0.0,30,Holdout
2024-07-10,214.37226606837112,165.586186768325,-0.003051228508511361,-0.0038886131263451418,30,Holdout
2024-07-11,216.11844885038812,165.78508346815312,0.0,-0.0026921167797774315,30,Holdout
2024-07-12,215.950705684195,166.43510094367838,-0.0007761631044708173,0.0,30,Holdout
2024-07-15,216.3318062596436,167.2595133516616,0.0,0.0,30,Holdout
2024-07-16,215.7029799648734,167.2191574995226,-0.0029067676438455647,-0.00024127687167296852,30,Holdout
2024-07-18,212.33355907786643,167.26095463209515,-0.018482012658732394,0.0,30,Holdout
2024-07-19,207.71022509935858,164.69223257942355,-0.039853507024007806,-0.015357571396873326,30,Holdout
2024-07-22,210.1966114372235,165.333962692456,-0.02836011462436805,-0.011520871346679451,30,Holdout
2024-07-23,207.93235130509777,164.77582684456874,-0.03882672224566319,-0.01485778789791481,29,Holdout
2024-07-24,209.3754108530887,165.18118696650106,-0.032156137956920405,-0.012434268775810442,29,Holdout
2024-07-25,208.40307149017826,165.1509200773968,-0.03665080464381276,-0.0126152248702609,29,Holdout
2024-07-26,210.38532799078874,167.8518796098454,-0.0274877669246556,0.0,30,Holdout
2024-07-29,213.77994468039802,168.58801359127452,-0.011796053587158628,0.0,30,Holdout
2024-07-30,215.46956242457935,168.92455257250543,-0.003985746941110313,0.0,29,Holdout
2024-07-31,216.4617394650629,169.57240812738036,0.0,0.0,30,Holdout
2024-08-01,215.08438468300886,169.39801319492236,-0.006363040348182691,-0.001028439322080077,30,Holdout
2024-08-02,212.12529873669587,167.61695089917885,-0.020033289666264276,-0.011531694630016798,30,Holdout
2024-08-05,204.2886246264174,162.44996054494814,-0.05623679671395332,-0.04200239685858531,30,Holdout
2024-08-06,203.23891390326776,161.7354457700221,-0.06108620209036664,-0.046216023254627925,30,Holdout
2024-08-07,208.75888117285527,164.65836248923546,-0.03558531087869632,-0.028979040236625897,30,Holdout
2024-08-08,207.27810569715365,163.62640569882285,-0.042426129396375356,-0.03506468118381012,30,Holdout
2024-08-09,208.84073363073026,165.1959600909448,-0.03520717265400464,-0.025808727285090205,30,Holdout
2024-08-12,209.7732019156629,165.140831114362,-0.03089939850769574,-0.02613383310384687,30,Holdout
2024-08-13,207.61747664385507,163.6271263390396,-0.04085831908707949,-0.0350604314345454,29,Holdout
2024-08-14,206.24424658815346,163.38823410718084,-0.047202304213944224,-0.03646922331582425,30,Holdout
2024-08-16,209.29302408106443,166.154411579247,-0.03311770200920661,-0.020156560762914943,30,Holdout
2024-08-19,211.8810641468377,166.75434455970685,-0.021161593404660395,-0.016618644499974522,27,Holdout
2024-08-20,211.97887973130767,167.76756470448348,-0.020709709461051218,-0.010643497033675065,24,Holdout
2024-08-21,212.81517245284206,168.40389001589014,-0.016846242764344876,-0.00689096843286241,22,Holdout
2024-08-22,212.84511975133094,168.9231112920719,-0.01670789361052727,-0.0038290240875787918,20,Holdout
2024-08-23,212.11892268759388,168.76421012427443,-0.020062745444997865,-0.004766093800465665,20,Holdout
2024-08-26,212.3807751015403,169.79544627447027,-0.018853051692219513,0.0,20,Holdout
2024-08-27,213.66444037824138,170.1060422078975,-0.012922833816887969,0.0,20,Holdout
2024-08-28,213.4211035829548,170.18603327195882,-0.014046989965165957,0.0,20,Holdout
2024-08-29,212.18567235180618,170.29737218544957,-0.019754378412665807,0.0,20,Holdout
2024-08-30,214.37848099864513,171.04071256904635,-0.009624141760876781,0.0,20,Holdout
2024-09-02,213.41348374577564,171.22915998573134,-0.014082191738920335,0.0,20,Holdout
2024-09-03,214.23633685048142,171.42913764588462,-0.010280812766639724,0.0,20,Holdout
2024-09-04,214.5890657541969,171.14412444015267,-0.0086512919811782,-0.0016625715420718334,20,Holdout
2024-09-05,215.58694131779993,171.24429343028348,-0.0040413522935961455,-0.001078254362936737,20,Holdout
2024-09-06,214.11357714440862,169.18974817227627,-0.010847932417328066,-0.013063062116279167,20,Holdout
2024-09-09,213.5910486305483,169.3659447052762,-0.013261885641355664,-0.012035252401900842,20,Holdout
2024-09-10,214.78550133679084,170.38565061200373,-0.0077438079007149385,-0.006086987592718307,20,Holdout
2024-09-11,213.49999884166255,169.57565100835583,-0.013682513273337027,-0.010811969674358823,20,Holdout
2024-09-12,214.45561025018432,172.28597886362246,-0.009267823587837176,0.0,20,Holdout
2024-09-13,215.54323314643037,172.43623234881872,-0.004243273295790662,0.0,20,Holdout
2024-09-16,215.230349254823,172.72448843552615,-0.005688719924745067,0.0,20,Holdout
2024-09-17,215.63884916950974,172.7367393192112,-0.003801550784848895,0.0,20,Holdout
2024-09-18,214.1018975431065,172.2232831647636,-0.010901889302877277,-0.002972477982803423,20,Holdout
2024-09-19,213.0742111857429,171.90115698786803,-0.015649547526003893,-0.004837316801488578,20,Holdout
2024-09-20,214.45400227264355,174.35025276455605,-0.00927525204861146,0.0,20,Holdout
2024-09-23,215.95765689425969,175.686319726445,-0.002328737503675793,0.0,20,Holdout
2024-09-24,216.3179198654653,175.7619869492057,-0.0006644111793289165,0.0,20,Holdout
2024-09-25,216.21785763655348,175.62902882921188,-0.0011266740677225995,-0.0007564668692111587,20,Holdout
2024-09-26,215.2935343249423,176.5345132615816,-0.005396820440450867,0.0,20,Holdout
2024-09-27,215.64727178894137,176.4815462056491,-0.003762640354523117,-0.00030003796398736515,20,Holdout
2024-09-30,214.6997193777191,174.7206618359751,-0.00814009945451899,-0.010274769460625666,20,Holdout
2024-10-01,216.8582777468139,174.90874893255167,0.0,-0.009209328527283178,20,Holdout
2024-10-03,212.9119749002319,171.191326374351,-0.01819761222667915,-0.030267095020186208,20,Holdout
2024-10-04,211.17699599667037,169.60231469637628,-0.026198131836021155,-0.03926823393980461,20,Holdout
2024-10-07,208.1536373342895,167.0584547311832,-0.040139765486320145,-0.05367822050953386,20,Holdout
2024-10-08,211.36652704247854,169.4408912878201,-0.025324146080082266,-0.04018263535386124,20,Holdout
2024-10-09,213.35153800709296,170.06820859651714,-0.016170651985971896,-0.0366291245014676,20,Holdout
2024-10-10,213.670988107703,170.05775931337402,-0.014697569639615549,-0.03668831566443098,20,Holdout
2024-10-11,214.56938497040042,170.15216318177067,-0.01055478628805584,-0.03615355412317478,20,Holdout
2024-10-14,215.8119229671758,170.9866645527887,-0.0048250626653952855,-0.03142642538443652,20,Holdout
2024-10-15,217.33810461654167,171.04899993153919,0.0,-0.03107331948124048,21,Holdout
2024-10-16,217.83189587864044,170.59823947595046,0.0,-0.033626703787009826,22,Holdout
2024-10-17,215.2541543487279,168.4640634739903,-0.011833627575590033,-0.045715988553653775,21,Holdout
2024-10-18,215.75054470502258,168.9231112920719,-0.009554850382321622,-0.043115659532430683,23,Holdout
2024-10-21,212.09255958555738,167.64433522741604,-0.026347547818619588,-0.05035943323440928,23,Holdout
2024-10-22,206.98687258805512,164.41010193455867,-0.04978620438866932,-0.0686801187088979,24,Holdout
2024-10-23,207.38167200915484,164.60215255232748,-0.04797380028913523,-0.06759222595512093,25,Holdout
2024-10-24,206.88851635529778,164.2184116368982,-0.0502377279470565,-0.06976597038809007,25,Holdout
2024-10-25,203.05183191039183,162.13720269087057,-0.06785077965112585,-0.08155521719074665,28,Holdout
2024-10-28,203.54262986232845,163.22464877797435,-0.06559767548583839,-0.07539525409337511,30,Holdout
2024-10-29,204.0012899710491,164.27029773250555,-0.06349210638692104,-0.06947205564785752,30,Holdout
2024-10-30,205.26286863865946,163.94420803441778,-0.0577005823196044,-0.07131922814723501,30,Holdout
2024-10-31,205.70861149576584,163.50858102338117,-0.05565431239522789,-0.07378688732043659,30,Holdout
2024-11-01,207.5953170362204,164.4756801942846,-0.04699302093079649,-0.06830864313443752,30,Holdout
2024-11-04,203.9687470809875,162.2759259325985,-0.06364150090020082,-0.08076940347554185,30,Holdout
2024-11-05,204.76430644213553,163.44012020278817,-0.05998932977099547,-0.07417469149157663,29,Holdout
2024-11-06,209.23661676888355,165.97208960440457,-0.03945831291183155,-0.05983206038315059,28,Holdout
2024-11-07,207.523917768706,164.35100943678364,-0.04732079325828975,-0.06901485494082926,25,Holdout
2024-11-08,205.27920328355614,163.19366124865334,-0.05762559493159669,-0.07557078650768057,25,Holdout
2024-11-11,204.21747618613625,162.80271393105636,-0.06249966120704897,-0.07778535243234863,27,Holdout
2024-11-12,201.1119641209815,160.92652712669937,-0.07675612283599664,-0.08841322779617022,28,Holdout
2024-11-13,196.10913447704718,157.9279431847253,-0.09972259257062865,-0.10539905049210307,29,Holdout
2024-11-14,196.64710775851395,158.2749314490994,-0.09725292081160175,-0.10343349566679871,30,Holdout
2024-11-18,195.8003956071786,157.8158836310178,-0.10113991884703677,-0.1060338246880217,30,Holdout
2024-11-19,196.38406678136346,158.57219553851644,-0.09846046195744496,-0.10174960913421705,30,Holdout
2024-11-21,195.7816619691461,157.24982074074606,-0.10122591928309277,-0.10924035286097433,30,Holdout
2024-11-22,199.8041198972502,160.16625169800852,-0.08276003800395682,-0.09271989517040935,30,Holdout
2024-11-25,204.4965006856487,162.5295912889011,-0.06121874456999277,-0.07933248696773887,30,Holdout
2024-11-26,205.33090392964021,162.59408858830187,-0.05738825298552619,-0.0789671346170332,30,Holdout
2024-11-27,207.21931985580238,163.52551606847524,-0.048719109660371296,-0.07369095681494398,30,Holdout
2024-11-28,206.71274667325608,162.24746064403618,-0.0510446331127703,-0.08093064836775277,30,Holdout
2024-11-29,207.91290967902376,163.49164597828712,-0.04553504967492361,-0.07388281782592909,30,Holdout
2024-12-02,209.41116756231176,164.56431894094715,-0.038657003293126824,-0.06780653878654042,30,Holdout
2024-12-03,211.7741961039158,165.897503341969,-0.02780905776121756,-0.060254562822234736,30,Holdout
2024-12-04,212.5880200676907,166.46428687245748,-0.024073039394888363,-0.057043952500112294,30,Holdout
2024-12-05,213.76736315162353,167.75026933928103,-0.01865903388767909,-0.04975935730643477,30,Holdout
2024-12-06,211.3695239329441,167.99636797330749,-0.02966678465350492,-0.048365303364915624,30,Holdout
2024-12-09,211.9234211514383,167.851519289737,-0.027124010941418364,-0.04918581534806454,30,Holdout
2024-12-10,212.70732011045556,168.01654589937704,-0.02352536917293291,-0.04825100318815845,30,Holdout
2024-12-11,214.08993576302353,168.32822279312944,-0.017178201110188418,-0.04648547367217892,30,Holdout
2024-12-12,212.6397029239476,167.59497137256741,-0.02383577911650525,-0.05063906045254707,30,Holdout
2024-12-13,212.69141624450373,168.33398791486357,-0.023598378985787316,-0.046452816478819825,30,Holdout
2024-12-16,213.7235016246405,168.28714630077363,-0.018860388821519636,-0.04671815617486297,30,Holdout
2024-12-17,212.0807253219455,166.43726286432866,-0.026401875324535085,-0.057197033093983385,30,Holdout
2024-12-18,210.66840405264017,165.2745098745726,-0.032885412841428985,-0.06378358077960888,30,Holdout
2024-12-19,209.18398764567266,163.96114307951186,-0.039699917214078506,-0.0712232976417424,30,Holdout
2024-12-20,203.35980390814888,160.84257254144586,-0.06643697385140668,-0.08888879817446294,30,Holdout
2024-12-23,203.56885018542826,161.51204730282382,-0.0654773059550402,-0.08509648159563055,30,Holdout
2024-12-24,204.2026345527182,161.44286584201407,-0.0625677946333234,-0.08548836791594039,30,Holdout
2024-12-26,204.3635145097237,161.64212286195055,-0.06182924366788012,-0.0843596536704645,30,Holdout
2024-12-27,204.77234119735402,161.7491379341407,-0.05995244465283556,-0.08375345451873506,30,Holdout
2024-12-30,205.10672433807576,161.11461422327596,-0.058417393326339107,-0.08734778686282751,30,Holdout
2024-12-31,205.3928496678808,161.24613106283624,-0.057103878936488606,-0.08660279463932175,30,Holdout
2025-01-01,207.02946206870752,162.012892253478,-0.0495906890327541,-0.0822593879225535,30,Holdout
2025-01-02,208.50130558282797,164.4482958660474,-0.04283390298825096,-0.06846376480289351,30,Holdout
2025-01-03,207.6105523946196,163.64406138413366,-0.04692308003284984,-0.07301944327649623,30,Holdout
2025-01-06,202.290221681765,160.16517073768338,-0.07134710063550165,-0.09272601839416417,30,Holdout
2025-01-07,204.65399043198923,161.00291498967684,-0.06049575703088472,-0.08798051998416123,30,Holdout
2025-01-08,201.78425910368355,160.21129171155656,-0.07366982098846275,-0.09246476084729094,30,Holdout
2025-01-09,200.26377023780918,158.87630570999275,-0.08064992305175966,-0.10002694218452135,30,Holdout
2025-01-10,197.53453687833937,157.09236085338216,-0.0931790035542327,-0.11013230245459638,30,Holdout
2025-01-13,189.98474072344948,153.08884412912434,-0.12783782210987737,-0.13281068216794778,30,Holdout
2025-01-14,192.49144807545017,154.80108528416645,-0.11633029084642432,-0.12311149574027747,29,Holdout
2025-01-15,192.36420898106977,155.3066143962296,-0.11691440684039844,-0.12024786809759602,30,Holdout
2025-01-16,193.92886222249476,156.48378019032108,-0.10973155955757119,-0.11357967742857267,28,Holdout
2025-01-17,194.22903834035046,156.23660059596946,-0.1083535422720634,-0.11497985459384663,27,Holdout
2025-01-20,194.63925928366075,157.164424875059,-0.1064703426531296,-0.10972408753760687,26,Holdout
2025-01-21,191.09487753084068,154.4562589404427,-0.12274152157540619,-0.12506480411807208,25,Holdout
2025-01-22,189.84389755375102,154.192144300997,-0.12848439027718073,-0.12656091178883866,24,Holdout
2025-01-23,191.47631915418896,155.21185020772455,-0.12099043906377627,-0.12078467071343735,21,Holdout
2025-01-24,189.71917971572466,153.6325671726762,-0.1290569319498467,-0.12973070061926206,20,Holdout
2025-01-27,184.7854007370288,150.69271540836883,-0.1517064110759183,-0.14638382815784856,22,Holdout
2025-01-28,183.67998779830833,150.79216375828287,-0.156781025765662,-0.14582049157240307,21,Holdout
2025-01-29,187.03435786769646,153.10361725356807,-0.14138213270705802,-0.13272699810996502,21,Holdout
2025-01-30,186.56100717263385,153.47835016628775,-0.14355514182105067,-0.13060428054161966,24,Holdout
2025-01-31,188.87834449986096,155.5206445406099,-0.13291695076147259,-0.11903546979413726,29,Holdout
2025-02-01,188.5399180200714,155.52676998245244,-0.13447056382821143,-0.11900077152619315,30,Holdout
2025-02-03,186.43938133955035,154.23538271400312,-0.1441134890391793,-0.12631598283864498,30,Holdout
2025-02-04,189.10401056724083,156.57674277828423,-0.13188098646216917,-0.11305308018565619,29,Holdout
2025-02-05,190.54549156579867,156.9860664214088,-0.12526358549458572,-0.1107344194571559,29,Holdout
2025-02-06,190.36758467443394,156.18039065906152,-0.12608030193846165,-0.11529826222909845,24,Holdout
2025-02-07,189.75534000699056,155.99086228205138,-0.12889093104754512,-0.11637186746078076,26,Holdout
