symbol,company,industry,filing_date,call_date,url,engine,split,n_words,mood_remarks,mood_qna,mood_all,n_sent_rem,n_sent_qa,rem_lm_negative,rem_lm_negative_p1k,rem_lm_positive,rem_lm_positive_p1k,rem_lm_uncertainty,rem_lm_uncertainty_p1k,rem_lm_litigious,rem_lm_litigious_p1k,rem_lm_constraining,rem_lm_constraining_p1k,rem_lm_strong_modal,rem_lm_strong_modal_p1k,rem_lm_weak_modal,rem_lm_weak_modal_p1k,rem_th_positive_guidance,rem_th_positive_guidance_p1k,rem_th_negative_caution,rem_th_negative_caution_p1k,rem_th_hedging_evasion,rem_th_hedging_evasion_p1k,rem_th_capital_actions,rem_th_capital_actions_p1k,rem_n_words,qa_lm_negative,qa_lm_negative_p1k,qa_lm_positive,qa_lm_positive_p1k,qa_lm_uncertainty,qa_lm_uncertainty_p1k,qa_lm_litigious,qa_lm_litigious_p1k,qa_lm_constraining,qa_lm_constraining_p1k,qa_lm_strong_modal,qa_lm_strong_modal_p1k,qa_lm_weak_modal,qa_lm_weak_modal_p1k,qa_th_positive_guidance,qa_th_positive_guidance_p1k,qa_th_negative_caution,qa_th_negative_caution_p1k,qa_th_hedging_evasion,qa_th_hedging_evasion_p1k,qa_th_capital_actions,qa_th_capital_actions_p1k,qa_n_words
CUMMINSIND,Cummins India Limited,Diesel Engines,2021-02-01,,https://nsearchives.nseindia.com/corporate/CUMMINSIND_01022021130405_IntimationSEforTRANSCRIPT29012021.pdf,pymupdf,split,8270,0.1466666666666666,0.1066666666666666,0.1266666666666666,75,75,22,6.565204416592062,51,15.21933751119069,22,6.565204416592062,1,0.2984183825723664,17,5.07311250373023,31,9.25096985974336,9,2.6857654431512983,1,0.2984183825723664,4,1.193673530289466,1,0.2984183825723664,0,0.0,3351,21.0,4.421052631578948,68.0,14.31578947368421,24.0,5.052631578947368,0.0,0.0,15.0,3.1578947368421053,42.0,8.842105263157896,12.0,2.526315789473684,1.0,0.2105263157894736,8.0,1.6842105263157894,1.0,0.2105263157894736,0.0,0.0,4750.0
AJAXENGG,Ajax Engineering Limited,,2025-11-20,2025-11-14,https://nsearchives.nseindia.com/corporate/AJAX123_20112025082905_Earnings_Call_Transcript_14112025_signed.pdf,pymupdf,split,9138,0.36,0.1733333333333333,0.2666666666666666,75,75,11,6.547619047619048,33,19.642857142857142,6,3.571428571428572,5,2.9761904761904763,17,10.11904761904762,9,5.357142857142857,1,0.5952380952380952,2,1.1904761904761905,2,1.1904761904761905,1,0.5952380952380952,1,0.5952380952380952,1680,31.0,4.212528876206006,55.0,7.473841554559043,43.0,5.843185215382525,6.0,0.8153281695882593,19.0,2.581872537029488,48.0,6.522625356706074,24.0,3.261312678353037,1.0,0.1358880282647099,3.0,0.4076640847941296,0.0,0.0,4.0,0.5435521130588395,7359.0
ULTRACEMCO,UltraTech Cement Limited,Cement And Cement Products,2022-05-05,2022-05-05,https://nsearchives.nseindia.com/corporate/ULTRACEMCO_05052022161604_BSENSEEarningscallTranscipt.pdf,pymupdf,split,7352,0.1666666666666666,0.0933333333333333,0.1292517006802721,72,75,7,5.139500734214391,28,20.55800293685756,16,11.747430249632894,2,1.4684287812041117,11,8.076358296622614,25,18.3553597650514,7,5.139500734214391,1,0.7342143906020558,0,0.0,0,0.0,2,1.4684287812041117,1362,22.0,3.7846206777911577,45.0,7.741269568209186,63.0,10.83777739549286,1.0,0.1720282126268708,19.0,3.268536039910545,69.0,11.869946671254086,39.0,6.709100292447961,0.0,0.0,0.0,0.0,2.0,0.3440564252537416,6.0,1.0321692757612249,5813.0
KIRIINDUS,Kiri Industries Limited,Dyes And Pigments,2025-11-14,,https://nsearchives.nseindia.com/corporate/KIRIINDUS_14112025172743_Reg30_Transcript_07112025.pdf,pymupdf,split,8123,0.12,0.04,0.08,75,75,13,8.408796895213454,26,16.81759379042691,13,8.408796895213454,9,5.821474773609315,16,10.349288486416558,7,4.527813712807244,4,2.5873221216041395,0,0.0,1,0.6468305304010349,0,0.0,0,0.0,1546,30.0,4.608294930875576,59.0,9.062980030721969,36.0,5.529953917050691,55.0,8.448540706605224,25.0,3.840245775729647,58.0,8.90937019969278,29.0,4.45468509984639,0.0,0.0,0.0,0.0,1.0,0.1536098310291858,0.0,0.0,6510.0
INDOSTAR,IndoStar Capital Finance Limited,,2021-02-11,2021-02-11,https://nsearchives.nseindia.com/corporate/INDOSTAR_11022021202123_Transcript.pdf,pymupdf,split,7259,0.3582089552238806,0.12,0.2323943661971831,67,75,11,5.181347150259067,36,16.957136128120585,5,2.355157795572304,0,0.0,21,9.891662741403676,12,5.652378709373528,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2123,25.0,5.02411575562701,48.0,9.646302250803858,25.0,5.02411575562701,3.0,0.6028938906752411,20.0,4.019292604501608,76.0,15.27331189710611,16.0,3.215434083601286,0.0,0.0,1.0,0.2009646302250803,0.0,0.0,0.0,0.0,4976.0
SCHAEFFLER,Schaeffler India Limited,,2024-10-30,2024-09-30,https://nsearchives.nseindia.com/corporate/SCHAEFFLER_30102024160823_Reg30_TranscriptofAnalystscall_Oct242024.pdf,pymupdf,whole,8876,0.2133333333333333,,0.2133333333333333,75,0,36,4.1417395306028535,147,16.912103083294983,35,4.026691210308329,3,0.3451449608835711,37,4.256787850897377,77,8.858720662678325,21,2.4160147261849976,3,0.3451449608835711,4,0.4601932811780948,2,0.2300966405890474,17,1.955821445006903,8692,,,,,,,,,,,,,,,,,,,,,,,
TATAMTRDVR,Tata Motors Limited,-,2022-02-07,,https://nsearchives.nseindia.com/corporate/TATAMTRDVR_07022022232528_TataMotorsQ3FY22earningscalltranscript.pdf,pymupdf,whole,14777,0.08,,0.08,75,0,71,4.883081155433287,182,12.5171939477304,74,5.089408528198074,11,0.7565337001375516,53,3.645116918844567,129,8.872077028885831,43,2.95735900962861,7,0.4814305364511692,8,0.5502063273727648,0,0.0,7,0.4814305364511692,14540,,,,,,,,,,,,,,,,,,,,,,,
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,,2024-05-22,2024-05-22,https://nsearchives.nseindia.com/corporate/SHREEPUSHK_22052024125825_Q4FY24ConferencecallTranscriptShreePushkar17May2024.pdf,pymupdf,split,9720,0.3866666666666666,0.12,0.2533333333333333,75,75,8,5.047318611987381,39,24.60567823343849,13,8.201892744479496,2,1.2618296529968454,20,12.618296529968454,6,3.785488958990536,10,6.309148264984227,0,0.0,0,0.0,0,0.0,2,1.2618296529968454,1585,33.0,4.2460113226968605,84.0,10.80802882141019,69.0,8.8780236747298,2.0,0.2573340195573855,19.0,2.4446731857951622,98.0,12.609366958311888,46.0,5.918682449819866,2.0,0.2573340195573855,0.0,0.0,4.0,0.514668039114771,10.0,1.2866700977869274,7772.0
KIMS,Krishna Institute of Medical Sciences Limited,,2026-02-13,2026-02-13,https://nsearchives.nseindia.com/corporate/KIMS_13022026170846_Transcript_of_Invester_call_held_on_09022026_FINAL.pdf,pymupdf,split,8762,0.2,0.1333333333333333,0.1666666666666666,75,75,13,9.285714285714286,32,22.857142857142858,0,0.0,2,1.4285714285714286,3,2.142857142857143,6,4.285714285714286,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1400,34.0,4.793458339207669,94.0,13.252502467221204,65.0,9.163964472014662,1.0,0.1409840688002255,8.0,1.1278725504018046,62.0,8.741012265613985,43.0,6.0623149584097,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.4098406880022558,7093.0
GCSL,Gretex Corporate Services Limited,,2026-08-12,,https://nsearchives.nseindia.com/corporate/bdesai_12082026124551_Intimation_for_Investor_Call_Transcript.pdf,pymupdf,split,1271,-0.1818181818181818,0.4375,0.3220338983050847,11,48,0,0.0,1,2.9585798816568047,3,8.875739644970414,3,8.875739644970414,13,38.46153846153846,0,0.0,1,2.9585798816568047,0,0.0,0,0.0,0,0.0,0,0.0,338,1.0,1.1049723756906078,16.0,17.679558011049725,13.0,14.3646408839779,0.0,0.0,9.0,9.94475138121547,9.0,9.94475138121547,5.0,5.524861878453039,0.0,0.0,1.0,1.1049723756906078,0.0,0.0,0.0,0.0,905.0
GHCLTEXTIL,GHCL Textiles Limited,,2026-02-04,2025-12-31,https://nsearchives.nseindia.com/corporate/GHCLTEXTILES_04022026161612_GHCL_Textiles_Transcript_Investorcall_30012026.pdf,pymupdf,split,9813,0.2903225806451613,0.1333333333333333,0.2043795620437956,62,75,4,4.004004004004004,15,15.015015015015017,5,5.005005005005005,2,2.002002002002002,14,14.014014014014014,7,7.007007007007007,1,1.001001001001001,0,0.0,0,0.0,0,0.0,0,0.0,999,16.0,1.873755709099426,106.0,12.413631572783698,54.0,6.323925518210563,0.0,0.0,31.0,3.630401686380138,132.0,15.458484600070266,22.0,2.576414100011711,0.0,0.0,2.0,0.2342194636374282,0.0,0.0,10.0,1.1710973181871414,8539.0
DIVGIITTS,Divgi Torqtransfer Systems Limited,,2023-06-02,,https://nsearchives.nseindia.com/corporate/DIVGIITTS_02062023171603_DTTSSubmissionofTranscriptofInvestorCallMay2023.pdf,pymupdf,split,6857,0.2933333333333333,0.1733333333333333,0.2333333333333333,75,75,3,0.9946949602122016,50,16.578249336870027,12,3.9787798408488064,7,2.320954907161804,10,3.315649867374005,9,2.9840848806366047,9,2.9840848806366047,0,0.0,0,0.0,0,0.0,0,0.0,3016,17.0,4.466631634261692,35.0,9.196006305832896,22.0,5.780346820809249,0.0,0.0,2.0,0.5254860746190226,23.0,6.04308985811876,20.0,5.254860746190226,2.0,0.5254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,3806.0
DBOL,Dhampur Bio Organics Limited,,2025-05-09,,https://nsearchives.nseindia.com/corporate/DBOLTD_09052025172817_DBOTranscriptConcall_DBOtoSE.pdf,pymupdf,split,5001,0.0833333333333333,0.0,0.0202020202020202,24,75,0,0.0,4,10.309278350515465,5,12.88659793814433,3,7.731958762886598,10,25.77319587628866,3,7.731958762886598,5,12.88659793814433,0,0.0,0,0.0,0,0.0,0,0.0,388,21.0,4.779244424214839,54.0,12.289485662266728,33.0,7.510241238051889,0.0,0.0,17.0,3.8689121529358217,30.0,6.827492034592626,18.0,4.096495220755576,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.048247610377788,4394.0
KALAMANDIR,Sai Silks (Kalamandir) Limited,,2026-05-19,,https://nsearchives.nseindia.com/corporate/SSKL_19052026113954_Q4transcript.pdf,pymupdf,split,8967,0.5245901639344263,0.0666666666666666,0.2720588235294117,61,75,3,2.223869532987398,44,32.61675315048184,12,8.895478131949591,0,0.0,12,8.895478131949591,5,3.7064492216456633,6,4.447739065974796,1,0.7412898443291327,0,0.0,1,0.7412898443291327,0,0.0,1349,36.0,4.782146652497343,121.0,16.073326248671627,73.0,9.697130712008502,6.0,0.7970244420828906,21.0,2.789585547290117,83.0,11.025504782146651,49.0,6.50903294367694,0.0,0.0,4.0,0.5313496280552603,0.0,0.0,0.0,0.0,7528.0
SSWL,Steel Strips Wheels Limited,Auto Ancillaries,2023-05-29,2023-05-26,https://nsearchives.nseindia.com/corporate/SSWL_29052023105729_TranscriptsSigned.pdf,pymupdf,split,9003,0.0227272727272727,0.12,0.0840336134453781,44,75,3,4.07055630936228,5,6.784260515603799,3,4.07055630936228,1,1.35685210312076,15,20.3527815468114,5,6.784260515603799,3,4.07055630936228,0,0.0,0,0.0,0,0.0,1,1.35685210312076,737,28.0,3.529115200403328,106.0,13.360221830098313,76.0,9.579026972523318,2.0,0.2520796571716662,22.0,2.772876228888329,77.0,9.705066801109153,60.0,7.562389715149988,5.0,0.6301991429291656,2.0,0.2520796571716662,0.0,0.0,10.0,1.2603982858583311,7934.0
ASALCBR,Associated Alcohols & Breweries Ltd.,,2025-01-30,2025-01-30,https://nsearchives.nseindia.com/corporate/ASALCBR_30012025130439_Transcript_Investor_Earnings_Call_27012025.pdf,pymupdf,split,8819,0.56,0.2133333333333333,0.3866666666666667,75,75,3,1.4367816091954022,56,26.81992337164751,6,2.8735632183908044,4,1.9157088122605364,24,11.494252873563218,14,6.704980842911877,0,0.0,0,0.0,1,0.4789272030651341,0,0.0,0,0.0,2088,14.0,2.121212121212121,96.0,14.545454545454543,27.0,4.090909090909091,4.0,0.6060606060606061,18.0,2.727272727272727,87.0,13.181818181818182,16.0,2.4242424242424243,0.0,0.0,0.0,0.0,2.0,0.303030303030303,4.0,0.6060606060606061,6600.0
CENTURYPLY,Century Plyboards (India) Limited,Construction,2026-02-10,2026-02-10,https://nsearchives.nseindia.com/corporate/CENTURYPLY_10022026155626_Transcript_of_conference_call_05_02_2026.pdf,pymupdf,split,6802,0.0344827586206896,0.24,0.1826923076923076,29,75,0,0.0,5,13.089005235602096,0,0.0,2,5.235602094240837,4,10.471204188481677,2,5.235602094240837,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,382,26.0,4.186795491143317,115.0,18.51851851851852,46.0,7.407407407407407,1.0,0.1610305958132045,18.0,2.898550724637681,87.0,14.009661835748792,24.0,3.864734299516908,7.0,1.1272141706924317,1.0,0.1610305958132045,1.0,0.1610305958132045,15.0,2.415458937198068,6210.0
GOKEX,Gokaldas Exports Limited,Textile Products,2026-08-19,,https://nsearchives.nseindia.com/corporate/GOKEX_19082026190744_transcriptofconcall.pdf,pymupdf,split,9141,0.0952380952380952,0.1866666666666666,0.1666666666666666,21,75,0,0.0,4,9.0702947845805,7,15.873015873015872,3,6.802721088435374,11,24.94331065759637,5,11.337868480725623,3,6.802721088435374,0,0.0,0,0.0,0,0.0,0,0.0,441,40.0,4.689881580490092,114.0,13.366162504396764,74.0,8.67628092390667,0.0,0.0,22.0,2.579434869269551,99.0,11.60745691171298,37.0,4.338140461953335,9.0,1.0552233556102708,7.0,0.8207292765857662,0.0,0.0,8.0,0.9379763160980186,8529.0
ELIN,Elin Electronics Limited,,2025-08-11,,https://nsearchives.nseindia.com/corporate/ELIN_11082025233022_LETTER11082025.pdf,pymupdf,split,7950,0.36,0.1866666666666666,0.2733333333333333,75,75,13,6.161137440758294,31,14.691943127962086,1,0.4739336492890995,3,1.4218009478672986,18,8.530805687203792,21,9.95260663507109,0,0.0,1,0.4739336492890995,0,0.0,0,0.0,2,0.9478672985781992,2110,19.0,3.371185237757275,85.0,15.081618168914124,36.0,6.387508871540099,3.0,0.5322924059616749,14.0,2.48403122782115,69.0,12.242725337118523,18.0,3.1937544357700496,1.0,0.177430801987225,0.0,0.0,1.0,0.177430801987225,0.0,0.0,5636.0
KALYANIFRG,Kalyani Forge Limited,Castings/Forgings,2025-02-18,2025-02-13,https://nsearchives.nseindia.com/corporate/KALYANIFRG_18022025144213_Intimation_.pdf,pymupdf,split,11978,0.2133333333333333,0.2133333333333333,0.2133333333333333,75,75,16,4.04551201011378,85,21.491782553729458,14,3.5398230088495577,2,0.5056890012642224,9,2.275600505689001,22,5.562579013906448,4,1.011378002528445,4,1.011378002528445,0,0.0,1,0.2528445006321112,11,2.781289506953224,3955,18.0,2.2690028992814826,108.0,13.614017395688894,44.0,5.546451531576957,0.0,0.0,10.0,1.26055716626749,81.0,10.210513046766671,31.0,3.90772721542922,21.0,2.6471700491617294,0.0,0.0,0.0,0.0,19.0,2.395058615908232,7933.0
BALKRISIND,Balkrishna Industries Limited,Tyres,2024-01-29,2024-01-29,https://nsearchives.nseindia.com/corporate/BALKRISIND_29012024164007_Transcriptsignedanduploaded29012024.pdf,pymupdf,split,5256,0.1785714285714285,0.08,0.1221374045801526,56,75,2,2.079002079002079,16,16.632016632016633,7,7.276507276507276,2,2.079002079002079,15,15.592515592515593,4,4.158004158004158,3,3.1185031185031185,1,1.0395010395010396,0,0.0,1,1.0395010395010396,0,0.0,962,18.0,4.353083434099154,54.0,13.05925030229746,27.0,6.52962515114873,0.0,0.0,13.0,3.1438935912938333,32.0,7.738814993954051,19.0,4.594921402660217,5.0,1.2091898428053205,0.0,0.0,3.0,0.7255139056831923,3.0,0.7255139056831923,4135.0
NETWEB,Netweb Technologies India Limited,,2025-11-07,2025-11-03,https://nsearchives.nseindia.com/corporate/NETWEB1234_07112025155855_Earning_call_Transcript.pdf,pymupdf,whole,10681,0.2133333333333333,,0.2133333333333333,75,0,20,1.919385796545105,101,9.692898272552783,53,5.08637236084453,4,0.3838771593090211,51,4.89443378119002,119,11.420345489443378,37,3.5508637236084453,20,1.919385796545105,0,0.0,0,0.0,7,0.6717850287907869,10420,,,,,,,,,,,,,,,,,,,,,,,
POKARNA,Pokarna Limited,,2025-02-05,2025-02-05,https://nsearchives.nseindia.com/corporate/POKARNA_05022025143639_Pokarna_Ltd_Q3FY25_Earnings_call_Transcript_final.pdf,pymupdf,split,6782,0.5714285714285714,0.2,0.3695652173913043,63,75,2,1.6299918500407498,54,44.00977995110024,9,7.334963325183374,3,2.444987775061125,9,7.334963325183374,7,5.704971475142624,4,3.2599837000814995,2,1.6299918500407498,0,0.0,0,0.0,0,0.0,1227,15.0,2.7262813522355507,64.0,11.632133769538347,50.0,9.087604507451836,3.0,0.5452562704471101,4.0,0.7270083605961468,52.0,9.45110868774991,21.0,3.816793893129771,2.0,0.3635041802980734,0.0,0.0,1.0,0.1817520901490367,3.0,0.5452562704471101,5502.0
COHANCE,Cohance Lifesciences Limited,,2024-11-17,,https://nsearchives.nseindia.com/corporate/SUVENPHAR_17112024194322_SUVENPHARconferencecalltranscript12112024.pdf,pymupdf,split,5273,0.48,0.24,0.36,75,75,8,3.231017770597738,75,30.2907915993538,3,1.2116316639741518,5,2.0193861066235863,12,4.846526655896607,9,3.634894991922456,0,0.0,3,1.2116316639741518,0,0.0,0,0.0,2,0.8077544426494345,2476,4.0,1.4513788098693758,43.0,15.60232220609579,16.0,5.805515239477503,1.0,0.3628447024673439,3.0,1.0885341074020318,32.0,11.611030478955009,9.0,3.265602322206096,1.0,0.3628447024673439,0.0,0.0,3.0,1.0885341074020318,0.0,0.0,2756.0
CONTROLPR,Control Print Limited,,2023-01-30,,https://nsearchives.nseindia.com/corporate/CONTROLPR_30012023165117_Intimationtranscriptsigned.pdf,pymupdf,split,15873,0.28,0.08,0.18,75,75,1,0.7189072609633357,22,15.815959741193383,11,7.907979870596693,4,2.8756290438533427,27,19.410496046010064,9,6.4701653486700215,3,2.156721782890007,0,0.0,0,0.0,1,0.7189072609633357,0,0.0,1391,30.0,2.09175847162181,126.0,8.785385580811603,128.0,8.92483614558639,9.0,0.627527541486543,54.0,3.765165248919258,148.0,10.319341793334264,77.0,5.368846743829312,1.0,0.0697252823873936,1.0,0.0697252823873936,0.0,0.0,12.0,0.8367033886487241,14342.0
SAMMAANCAP,Sammaan Capital Limited,,2024-05-29,,https://nsearchives.nseindia.com/corporate/IBULHSGFIN_29052024175707_IBH_intimation_Transcript_May_2024.pdf,pymupdf,whole,8035,0.1733333333333333,,0.1733333333333333,75,0,19,2.436522185175686,111,14.234419081815853,58,7.437804565273147,32,4.103616311874839,43,5.514234419081816,77,9.874326750448834,35,4.488330341113106,0,0.0,0,0.0,0,0.0,1,0.1282380097460887,7798,,,,,,,,,,,,,,,,,,,,,,,
ORCHPHARMA,Orchid Pharma Limited,,2023-11-10,,https://nsearchives.nseindia.com/corporate/ORCHPHARMA_10112023125517_INVESTORCALLTRANSCRIPTORCHID.pdf,pymupdf,split,5160,0.4516129032258064,0.04,0.2262773722627737,62,75,4,3.466204506065858,28,24.263431542461007,2,1.733102253032929,2,1.733102253032929,17,14.731369150779896,8,6.932409012131716,0,0.0,1,0.8665511265164645,0,0.0,0,0.0,0,0.0,1154,10.0,2.541296060991105,39.0,9.91105463786531,37.0,9.40279542566709,3.0,0.7623888182973316,13.0,3.303684879288437,36.0,9.14866581956798,18.0,4.5743329097839895,0.0,0.0,0.0,0.0,1.0,0.2541296060991105,2.0,0.5082592121982211,3935.0
BESTAGRO,Best Agrolife Limited,,2025-05-31,,https://nsearchives.nseindia.com/corporate/BESTAGRO_31052025193952_Transcriptofearningcall.pdf,pymupdf,split,8206,0.32,0.04,0.18,75,75,39,15.625,68,27.243589743589745,15,6.009615384615385,4,1.6025641025641026,14,5.608974358974359,32,12.82051282051282,5,2.003205128205128,0,0.0,3,1.2019230769230769,1,0.4006410256410256,1,0.4006410256410256,2496,26.0,4.652827487473156,51.0,9.12670007158196,46.0,8.2319255547602,1.0,0.1789549033643521,10.0,1.7895490336435218,80.0,14.316392269148174,39.0,6.979241231209735,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5368647100930566,5588.0
ROUTE,ROUTE MOBILE LIMITED,,2021-10-25,,https://nsearchives.nseindia.com/corporate/ROUTE_25102021191516_FINALLL.pdf,pymupdf,split,7208,0.0,0.24,0.2068965517241379,12,75,0,0.0,3,10.38062283737024,4,13.84083044982699,1,3.460207612456748,6,20.761245674740483,2,6.920415224913495,2,6.920415224913495,0,0.0,0,0.0,0,0.0,0,0.0,289,22.0,3.207464644991981,84.0,12.246683189969383,34.0,4.956990814987607,2.0,0.291587694999271,5.0,0.7289692374981775,47.0,6.852310832482869,17.0,2.478495407493804,1.0,0.1457938474996355,3.0,0.4373815424989065,0.0,0.0,0.0,0.0,6859.0
AURUM,Aurum PropTech Limited,,2026-04-30,,https://nsearchives.nseindia.com/corporate/AURUM_30042026195722_Earningscalltranscript27042026upload_sd.pdf,pymupdf,split,8621,0.3733333333333333,0.3066666666666666,0.34,75,75,7,2.979991485738612,52,22.13707960834397,8,3.4057045551298426,4,1.7028522775649213,19,8.088548318433375,14,5.959982971477224,2,0.8514261387824607,3,1.277139208173691,1,0.4257130693912303,0,0.0,0,0.0,2349,8.0,1.2917810431131924,114.0,18.40787986436299,22.0,3.552397868561279,4.0,0.6458905215565962,35.0,5.651542063620217,33.0,5.328596802841918,12.0,1.9376715646697884,1.0,0.161472630389149,6.0,0.9688357823348942,0.0,0.0,0.0,0.0,6193.0
RAMCOCEM,The Ramco Cements Limited,,2022-11-16,2022-11-16,https://nsearchives.nseindia.com/corporate/RAMCOCEM_16112022140212_BKTRANS0911TOSES.pdf,pymupdf,split,8574,0.0327868852459016,0.04,0.0367647058823529,61,75,7,6.024096385542169,15,12.908777969018931,9,7.74526678141136,2,1.721170395869191,13,11.187607573149744,8,6.884681583476764,5,4.3029259896729775,1,0.8605851979345955,1,0.8605851979345955,0,0.0,1,0.8605851979345955,1162,20.0,2.789400278940028,52.0,7.252440725244073,64.0,8.92608089260809,1.0,0.1394700139470014,22.0,3.0683403068340307,81.0,11.297071129707112,42.0,5.857740585774058,0.0,0.0,1.0,0.1394700139470014,0.0,0.0,34.0,4.741980474198048,7170.0
LALPATHLAB,Dr. Lal Path Labs Ltd.,,2022-02-25,,https://nsearchives.nseindia.com/corporate/LALPATHLAB_25022022131755_INTIMATION.pdf,pymupdf,whole,9275,0.1333333333333333,,0.1333333333333333,75,0,36,3.9202874877491016,104,11.325274964608516,66,7.18719372754002,5,0.5444843732984863,33,3.59359686377001,78,8.493956223456387,40,4.3558749863878905,7,0.7622781226178809,0,0.0,2,0.2177937493193945,0,0.0,9183,,,,,,,,,,,,,,,,,,,,,,,
CAPACITE,Capacit'e Infraprojects Limited,,2023-08-18,,https://nsearchives.nseindia.com/corporate/CAPACITE_18082023154141_EarningCallTranscriptQ1FY24.pdf,pymupdf,split,4735,0.0350877192982456,0.0933333333333333,0.0681818181818181,57,75,1,0.9606147934678194,16,15.36983669548511,6,5.763688760806916,0,0.0,8,7.684918347742555,8,7.684918347742555,2,1.9212295869356388,2,1.9212295869356388,0,0.0,0,0.0,0,0.0,1041,10.0,2.836074872376631,31.0,8.791832104367556,34.0,9.642654566080544,1.0,0.283607487237663,14.0,3.970504821327283,44.0,12.478729438457176,10.0,2.836074872376631,4.0,1.1344299489506522,1.0,0.283607487237663,0.0,0.0,6.0,1.7016449234259785,3526.0
ZENTEC,Zen Technologies Limited,,2025-02-21,,https://nsearchives.nseindia.com/corporate/ZENTEC_21022025160251_CLTr.pdf,pymupdf,whole,13976,0.1733333333333333,,0.1733333333333333,75,0,36,2.6231419411250365,181,13.188574759545322,57,4.153308073447974,6,0.4371903235208394,52,3.788982803847275,209,15.22879626930924,36,2.6231419411250365,15,1.0929758088020984,3,0.2185951617604197,0,0.0,1,0.0728650539201399,13724,,,,,,,,,,,,,,,,,,,,,,,
KAMATHOTEL,Kamat Hotels (I) Limited,Hotels,2023-11-01,2023-11-01,https://nsearchives.nseindia.com/corporate/KAMATHOTEL_01112023130842_EarningsCallTranscriptUpload_01112023.pdf,pymupdf,whole,9576,0.12,,0.12,75,0,26,2.7533622789367787,127,13.449115747114265,53,5.612623107063433,4,0.4235941967595044,42,4.447739065974796,138,14.613999788202902,35,3.7064492216456633,0,0.0,0,0.0,1,0.1058985491898761,10,1.058985491898761,9443,,,,,,,,,,,,,,,,,,,,,,,
NEULANDLAB,Neuland Laboratories Limited,Pharmaceuticals,2025-11-12,,https://nsearchives.nseindia.com/corporate/NEULANDLAB_12112025135612_SignedSignedSEIntimationTranscript.pdf,pymupdf,split,7845,0.0476190476190476,0.1733333333333333,0.1458333333333333,21,75,0,0.0,3,7.672634271099744,0,0.0,2,5.115089514066496,7,17.902813299232736,5,12.78772378516624,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,391,24.0,3.256003256003256,114.0,15.466015466015469,75.0,10.175010175010176,1.0,0.135666802333469,25.0,3.391670058336725,45.0,6.105006105006105,48.0,6.512006512006512,2.0,0.271333604666938,1.0,0.135666802333469,0.0,0.0,5.0,0.678334011667345,7371.0
IPCALAB,IPCA Laboratories Limited,Pharmaceuticals,2023-02-20,2023-02-16,https://nsearchives.nseindia.com/corporate/IPCALAB_20022023121638_IpcaConcallTranscript16022023.pdf,pymupdf,whole,11843,0.1333333333333333,,0.1333333333333333,75,0,54,4.652364952184027,111,9.563194623933834,97,8.357025932626863,9,0.7753941586973379,33,2.843111915223572,110,9.477039717411907,78,6.720082708710261,1,0.0861549065219264,1,0.0861549065219264,0,0.0,6,0.5169294391315585,11607,,,,,,,,,,,,,,,,,,,,,,,
GANESHHOU,GANESH HOUSING LIMITED,,2022-05-16,,https://nsearchives.nseindia.com/corporate/GANESHHOUC_16052022144008_SEDisclosure16052022.pdf,pymupdf,split,4966,0.25,0.16,0.2040816326530612,72,75,7,4.784688995215311,21,14.354066985645932,13,8.885850991114149,1,0.683526999316473,12,8.202323991797677,16,10.936431989063568,8,5.468215994531784,0,0.0,0,0.0,0,0.0,1,0.683526999316473,1463,13.0,3.910950661853189,46.0,13.838748495788208,40.0,12.033694344163658,0.0,0.0,12.0,3.610108303249097,45.0,13.537906137184116,27.0,8.12274368231047,1.0,0.3008423586040915,0.0,0.0,0.0,0.0,0.0,0.0,3324.0
QUICKHEAL,Quick Heal Technologies Limited,,2022-07-28,,https://nsearchives.nseindia.com/corporate/QUICKHEAL_28072022144009_InvestorCallTranscript.pdf,pymupdf,split,8095,0.28,0.08,0.18,75,75,7,4.2219541616405305,24,14.475271411338962,11,6.634499396863691,1,0.6031363088057901,7,4.2219541616405305,6,3.618817852834741,2,1.20627261761158,0,0.0,0,0.0,0,0.0,2,1.20627261761158,1658,14.0,2.2190521477254714,53.0,8.400697416389285,37.0,5.864637818988746,9.0,1.4265335235378032,10.0,1.5850372483753368,44.0,6.974163892851482,24.0,3.804089396100808,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.962593120938342,6309.0
