trade_id,symbol,filing_date,filing_timestamp,signal_date,entry_date,entry_price,exit_date,exit_price,holding_days,SUE,SUE_bucket,sector,sector_group,size_group,filing_timing_group,priority_rank,slot,entry_reason,exit_reason,gross_return,transaction_cost,cost,net_return,portfolio_weight,portfolio_pnl
TR_00081,GHCL,2022-05-01,2022-05-01 11:58:00,2022-05-02,2022-05-04,586.26,2022-07-27,611.82,60,2.7328,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,21,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.043596,0.00585,0.00585,0.037746,0.033333,0.001258
TR_00082,CDSL,2022-04-29,2022-04-29 19:23:00,2022-05-02,2022-05-04,614.41,2022-07-27,532.62,60,2.2013,5,Commercial & Industrial,Non-Financials,Large,Mid,2,22,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.133114,0.00585,0.00585,-0.138964,0.033333,-0.004632
TR_00083,MPHASIS,2022-04-29,2022-04-29 17:57:00,2022-05-02,2022-05-04,2460.36,2022-07-27,2018.83,60,2.1902,5,Commercial & Industrial,Non-Financials,Large,Mid,3,23,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.179459,0.00585,0.00585,-0.185309,0.033333,-0.006177
TR_00084,JSWENERGY,2022-05-04,2022-05-04 11:06:00,2022-05-04,2022-05-05,306.74,2022-07-28,238.34,60,6.198,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,24,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.222988,0.00585,0.00585,-0.228838,0.033333,-0.007628
TR_00085,GODREJPROP,2022-05-04,2022-05-04 11:33:00,2022-05-04,2022-05-05,1550.85,2022-07-28,1452.98,60,4.1426,5,Commercial & Industrial,Non-Financials,Large,Mid,2,25,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.063112,0.00585,0.00585,-0.068962,0.033333,-0.002299
TR_00086,SOLARINDS,2022-05-04,2022-05-04 13:11:00,2022-05-04,2022-05-05,3092.52,2022-07-28,2778.79,60,2.5745,5,Commercial & Industrial,Non-Financials,Small,Mid,3,26,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.101448,0.00585,0.00585,-0.107298,0.033333,-0.003577
TR_00087,ERIS,2022-05-04,2022-05-04 12:46:00,2022-05-04,2022-05-05,655.62,2022-07-28,664.47,60,1.551,5,Commercial & Industrial,Non-Financials,Small,Mid,4,27,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.013508,0.00585,0.00585,0.007658,0.033333,0.000255
TR_00088,JSL,2022-05-03,2022-05-03 18:03:00,2022-05-05,2022-05-06,169.35,2022-07-29,116.38,60,2.1408,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,28,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.312807,0.00585,0.00585,-0.318657,0.033333,-0.010622
TR_00089,EXIDEIND,2022-05-05,2022-05-05 16:34:00,2022-05-06,2022-05-09,143.59,2022-08-01,154.79,60,40.0207,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,1,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.078024,0.00585,0.00585,0.072174,0.033333,0.002406
TR_00090,ADANIPOWER,2022-05-05,2022-05-05 17:01:00,2022-05-06,2022-05-09,59.13,2022-08-01,64.37,60,2.8869,5,Commercial & Industrial,Non-Financials,Large,Mid,2,2,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.088618,0.00585,0.00585,0.082768,0.033333,0.002759
TR_00091,FSL,2022-05-05,2022-05-05 21:17:00,2022-05-06,2022-05-09,103.43,2022-08-01,101.26,60,2.869,5,Commercial & Industrial,Non-Financials,Mid,Mid,3,29,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.020982,0.00585,0.00585,-0.026832,0.033333,-0.000894
TR_00092,DCMSHRIRAM,2022-05-06,2022-05-06 16:57:00,2022-05-09,2022-05-10,969.73,2022-08-02,957.45,60,1.9244,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,3,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.012661,0.00585,0.00585,-0.018511,0.033333,-0.000617
TR_00093,GODREJAGRO,2022-05-10,2022-05-10 15:08:00,2022-05-10,2022-05-11,470.53,2022-08-03,467.22,60,3.3174,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,4,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,-0.007041,0.00585,0.00585,-0.012891,0.033333,-0.00043
TR_00094,SRF,2022-05-09,2022-05-09 18:01:00,2022-05-10,2022-05-11,2131.84,2022-08-03,2419.84,60,2.2527,5,Commercial & Industrial,Non-Financials,Large,Mid,2,30,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.135094,0.00585,0.00585,0.129244,0.033333,0.004308
TR_00095,GNFC,2022-05-10,2022-05-10 17:04:00,2022-05-11,2022-05-12,597.45,2022-08-04,658.94,60,2.2393,5,Commercial & Industrial,Non-Financials,Large,Mid,1,5,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.10291,0.00585,0.00585,0.09706,0.033333,0.003235
TR_00096,MRPL,2022-05-12,2022-05-12 11:03:00,2022-05-12,2022-05-13,66.97,2022-08-05,69.33,60,1.882,5,Commercial & Industrial,Non-Financials,Large,Mid,1,6,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.035277,0.00585,0.00585,0.029427,0.033333,0.000981
TR_00097,BSE,2022-05-11,2022-05-11 18:11:00,2022-05-12,2022-05-13,232.43,2022-08-05,216.51,60,1.3986,5,Commercial & Industrial,Non-Financials,Large,Mid,2,7,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.068483,0.00585,0.00585,-0.074333,0.033333,-0.002478
TR_00098,NCC,2022-05-12,2022-05-12 16:23:00,2022-05-13,2022-05-16,59.62,2022-08-08,58.93,60,1.9674,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,8,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.011646,0.00585,0.00585,-0.017496,0.033333,-0.000583
TR_00099,HAL,2022-05-13,2022-05-13 18:47:00,2022-05-16,2022-05-17,765.8,2022-08-10,1027.52,60,8.7321,5,Commercial & Industrial,Non-Financials,Large,Late,1,9,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.34177,0.00585,0.00585,0.33592,0.033333,0.011197
TR_00100,DELTACORP,2022-07-13,2022-07-13 14:44:00,2022-07-13,2022-07-14,172.31,2022-10-12,209.67,60,1.4162,5,Commercial & Industrial,Non-Financials,Large,Early,1,10,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.216845,0.00585,0.00585,0.210995,0.033333,0.007033
TR_00101,BEL,2022-07-16,2022-07-16 17:16:00,2022-07-19,2022-07-20,82.14,2022-10-18,101.7,60,1.6788,5,Commercial & Industrial,Non-Financials,Large,Early,1,11,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.238225,0.00585,0.00585,0.232375,0.033333,0.007746
TR_00102,POLYCAB,2022-07-19,2022-07-19 16:03:00,2022-07-20,2022-07-21,2155.21,2022-10-19,2651.55,60,3.6516,5,Commercial & Industrial,Non-Financials,Mid,Early,1,12,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.230295,0.00585,0.00585,0.224445,0.033333,0.007481
TR_00103,HINDUNILVR,2022-07-19,2022-07-19 19:02:00,2022-07-20,2022-07-21,2435.68,2022-10-19,2404.03,60,1.543,5,Commercial & Industrial,Non-Financials,Large,Early,2,13,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.012992,0.00585,0.00585,-0.018842,0.033333,-0.000628
TR_00104,GSFC,2022-07-22,2022-07-22 14:13:00,2022-07-22,2022-07-25,140.22,2022-10-21,112.46,60,3.8366,5,Commercial & Industrial,Non-Financials,Small,Early,1,14,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.198004,0.00585,0.00585,-0.203854,0.033333,-0.006795
TR_00105,HINDZINC,2022-07-22,2022-07-22 11:19:00,2022-07-22,2022-07-25,204.58,2022-10-21,207.76,60,2.2674,5,Commercial & Industrial,Non-Financials,Mid,Early,2,15,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.015532,0.00585,0.00585,0.009682,0.033333,0.000323
TR_00106,RELIANCE,2022-07-25,2022-07-25 18:08:00,2022-07-26,2022-07-27,1096.04,2022-10-25,1109.43,60,1.4433,5,Commercial & Industrial,Non-Financials,Large,Mid,1,16,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.012218,0.00585,0.00585,0.006368,0.033333,0.000212
TR_00107,KEI,2022-07-26,2022-07-26 19:27:00,2022-07-27,2022-07-28,1213.89,2022-10-27,1633.03,60,2.2622,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,17,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.345287,0.00585,0.00585,0.339437,0.033333,0.011314
TR_00108,COROMANDEL,2022-07-27,2022-07-27 14:05:00,2022-07-27,2022-07-28,1044.77,2022-10-27,959.16,60,1.714,5,Commercial & Industrial,Non-Financials,Mid,Mid,2,18,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.081946,0.00585,0.00585,-0.087796,0.033333,-0.002927
TR_00109,ASIANPAINT,2022-07-26,2022-07-26 18:44:00,2022-07-27,2022-07-28,3070.92,2022-10-27,2922.52,60,1.4888,5,Commercial & Industrial,Non-Financials,Large,Mid,3,19,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.048327,0.00585,0.00585,-0.054177,0.033333,-0.001806
TR_00110,SHOPERSTOP,2022-07-26,2022-07-26 19:17:00,2022-07-27,2022-07-28,590.0,2022-10-27,727.6,60,1.4825,5,Commercial & Industrial,Non-Financials,Small,Mid,4,20,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.23322,0.00585,0.00585,0.22737,0.033333,0.007579
TR_00111,KPITTECH,2022-07-26,2022-07-26 16:42:00,2022-07-27,2022-07-28,519.84,2022-10-27,715.36,60,1.3865,5,Commercial & Industrial,Non-Financials,Mid,Mid,5,21,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.376119,0.00585,0.00585,0.370269,0.033333,0.012342
TR_00112,EIHOTEL,2022-07-27,2022-07-27 20:28:00,2022-07-28,2022-07-29,151.04,2022-10-28,185.91,60,1.443,5,Commercial & Industrial,Non-Financials,Small,Mid,1,22,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.230869,0.00585,0.00585,0.225019,0.033333,0.007501
TR_00113,GMMPFAUDLR,2022-07-29,2022-07-29 13:28:00,2022-07-29,2022-08-01,1604.32,2022-10-31,1834.3,60,4.1122,5,Commercial & Industrial,Non-Financials,Small,Mid,1,1,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.143353,0.00585,0.00585,0.137503,0.033333,0.004583
TR_00114,GHCL,2022-07-29,2022-07-29 11:30:00,2022-07-29,2022-08-01,584.45,2022-10-31,584.05,60,3.2192,5,Commercial & Industrial,Non-Financials,Mid,Mid,2,2,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.000695,0.00585,0.00585,-0.006545,0.033333,-0.000218
TR_00115,MRPL,2022-07-28,2022-07-28 21:01:00,2022-07-29,2022-08-01,71.35,2022-10-31,52.12,60,2.4671,5,Commercial & Industrial,Non-Financials,Large,Mid,3,23,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.269595,0.00585,0.00585,-0.275445,0.033333,-0.009181
TR_00116,DRREDDY,2022-07-28,2022-07-28 19:38:00,2022-07-29,2022-08-01,806.44,2022-10-31,863.69,60,1.9067,5,Commercial & Industrial,Non-Financials,Large,Mid,4,24,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.070994,0.00585,0.00585,0.065144,0.033333,0.002171
TR_00117,TVSMOTOR,2022-07-28,2022-07-28 19:31:00,2022-07-29,2022-08-01,894.03,2022-10-31,1127.3,60,1.7326,5,Commercial & Industrial,Non-Financials,Large,Mid,5,25,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.26092,0.00585,0.00585,0.25507,0.033333,0.008502
TR_00118,DIXON,2022-07-28,2022-07-28 16:24:00,2022-07-29,2022-08-01,3709.93,2022-10-31,4506.72,60,1.4571,5,Commercial & Industrial,Non-Financials,Large,Mid,6,26,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.214772,0.00585,0.00585,0.208922,0.033333,0.006964
TR_00119,RITES,2022-07-29,2022-07-29 13:56:00,2022-07-29,2022-08-01,111.75,2022-10-31,167.69,60,1.3691,5,Commercial & Industrial,Non-Financials,Small,Mid,7,27,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.500593,0.00585,0.00585,0.494743,0.033333,0.016491
TR_00120,JKPAPER,2022-07-30,2022-07-30 15:23:00,2022-08-01,2022-08-02,342.23,2022-11-01,392.47,60,1.8707,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,3,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.146803,0.00585,0.00585,0.140953,0.033333,0.004698
TR_00121,VSTIND,2022-07-29,2022-07-29 17:35:00,2022-08-01,2022-08-02,264.33,2022-11-01,273.8,60,1.8471,5,Commercial & Industrial,Non-Financials,Small,Mid,2,28,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.035841,0.00585,0.00585,0.029991,0.033333,0.001
TR_00122,GESHIP,2022-07-29,2022-07-29 17:12:00,2022-08-01,2022-08-02,431.35,2022-11-01,479.08,60,1.5568,5,Commercial & Industrial,Non-Financials,Mid,Mid,3,29,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.110645,0.00585,0.00585,0.104795,0.033333,0.003493
TR_00123,VBL,2022-08-01,2022-08-01 16:50:00,2022-08-02,2022-08-03,180.72,2022-11-02,223.25,60,7.8139,5,Commercial & Industrial,Non-Financials,Large,Mid,1,4,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.235319,0.00585,0.00585,0.229469,0.033333,0.007649
TR_00124,CDSL,2022-07-30,2022-07-30 16:57:00,2022-08-02,2022-08-03,561.89,2022-11-02,590.4,60,3.0605,5,Commercial & Industrial,Non-Financials,Large,Mid,2,30,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.050728,0.00585,0.00585,0.044878,0.033333,0.001496
TR_00125,BRIGADE,2022-08-03,2022-08-03 11:02:00,2022-08-03,2022-08-04,376.82,2022-11-03,368.17,60,2.5695,5,Commercial & Industrial,Non-Financials,Small,Mid,1,5,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,-0.022933,0.00585,0.00585,-0.028783,0.033333,-0.000959
TR_00126,PIIND,2022-08-04,2022-08-04 14:16:00,2022-08-04,2022-08-05,3096.96,2022-11-04,3249.57,60,2.6537,5,Commercial & Industrial,Non-Financials,Large,Mid,1,6,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.049279,0.00585,0.00585,0.043429,0.033333,0.001448
TR_00127,ADANIPOWER,2022-08-03,2022-08-03 16:57:00,2022-08-04,2022-08-05,69.14,2022-11-04,69.37,60,2.2011,5,Commercial & Industrial,Non-Financials,Large,Mid,2,7,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.003327,0.00585,0.00585,-0.002523,0.033333,-8.4e-05
TR_00128,CERA,2022-08-04,2022-08-04 17:47:00,2022-08-05,2022-08-08,4567.2,2022-11-07,5299.69,60,1.4716,5,Commercial & Industrial,Non-Financials,Small,Mid,1,8,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.160381,0.00585,0.00585,0.154531,0.033333,0.005151
TR_00129,CCL,2022-08-06,2022-08-06 12:22:00,2022-08-08,2022-08-10,426.17,2022-11-09,490.77,60,2.6101,5,Commercial & Industrial,Non-Financials,Small,Mid,1,9,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.151569,0.00585,0.00585,0.145719,0.033333,0.004857
TR_00130,DELTACORP,2022-10-12,2022-10-12 14:46:00,2022-10-12,2022-10-13,209.24,2023-01-09,203.22,60,1.3844,5,Commercial & Industrial,Non-Financials,Large,Early,1,10,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.028775,0.00585,0.00585,-0.034625,0.033333,-0.001154
TR_00131,OBEROIRLTY,2022-10-15,2022-10-15 15:34:00,2022-10-18,2022-10-19,844.15,2023-01-13,833.96,60,2.1093,5,Commercial & Industrial,Non-Financials,Mid,Early,1,11,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.012079,0.00585,0.00585,-0.017929,0.033333,-0.000598
TR_00132,PRAJIND,2022-10-18,2022-10-18 15:12:00,2022-10-18,2022-10-19,423.23,2023-01-13,338.25,60,1.1818,5,Commercial & Industrial,Non-Financials,Mid,Early,2,12,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.200792,0.00585,0.00585,-0.206642,0.033333,-0.006888
TR_00133,TATACOMM,2022-10-18,2022-10-18 19:49:00,2022-10-19,2022-10-20,1153.16,2023-01-16,1305.13,60,1.2776,5,Commercial & Industrial,Non-Financials,Mid,Early,1,13,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.131788,0.00585,0.00585,0.125938,0.033333,0.004198
TR_00134,PERSISTENT,2022-10-19,2022-10-19 17:55:00,2022-10-20,2022-10-21,1800.7,2023-01-17,1930.15,60,3.1272,5,Commercial & Industrial,Non-Financials,Large,Early,1,14,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.071887,0.00585,0.00585,0.066037,0.033333,0.002201
TR_00135,MPHASIS,2022-10-21,2022-10-21 14:33:00,2022-10-21,2022-10-24,1866.96,2023-01-18,1863.27,60,2.1296,5,Commercial & Industrial,Non-Financials,Large,Early,1,15,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,-0.001975,0.00585,0.00585,-0.007825,0.033333,-0.000261
TR_00136,HINDUNILVR,2022-10-21,2022-10-21 19:22:00,2022-10-24,2022-10-25,2406.82,2023-01-19,2482.7,60,2.7494,5,Commercial & Industrial,Non-Financials,Large,Early,1,16,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.031527,0.00585,0.00585,0.025677,0.033333,0.000856
TR_00137,SUMICHEM,2022-10-28,2022-10-28 15:12:00,2022-10-28,2022-10-31,474.15,2023-01-24,449.07,60,2.7454,5,Commercial & Industrial,Non-Financials,Small,Mid,1,1,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.052897,0.00585,0.00585,-0.058747,0.033333,-0.001958
TR_00138,TATAPOWER,2022-10-28,2022-10-28 16:56:00,2022-10-31,2022-11-01,220.7,2023-01-25,196.29,60,5.5221,5,Commercial & Industrial,Non-Financials,Large,Mid,1,2,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.110596,0.00585,0.00585,-0.116446,0.033333,-0.003881
TR_00139,MARUTI,2022-10-29,2022-10-29 10:54:00,2022-10-31,2022-11-01,9261.6,2023-01-25,8443.67,60,2.4022,5,Commercial & Industrial,Non-Financials,Large,Mid,2,3,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.088313,0.00585,0.00585,-0.094163,0.033333,-0.003139
TR_00140,CCL,2022-10-29,2022-10-29 14:00:00,2022-10-31,2022-11-01,484.49,2023-01-25,519.12,60,2.3016,5,Commercial & Industrial,Non-Financials,Small,Mid,3,17,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.071479,0.00585,0.00585,0.065629,0.033333,0.002188
TR_00141,DMART,2022-10-31,2022-10-31 11:23:00,2022-10-31,2022-11-01,4329.0,2023-01-25,3515.1,60,1.3609,5,Commercial & Industrial,Non-Financials,Large,Mid,4,18,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.188011,0.00585,0.00585,-0.193861,0.033333,-0.006462
TR_00142,GHCL,2022-11-01,2022-11-01 12:56:00,2022-11-01,2022-11-02,574.06,2023-01-27,441.46,60,1.9859,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,4,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.230999,0.00585,0.00585,-0.236849,0.033333,-0.007895
TR_00143,ASAHIINDIA,2022-11-01,2022-11-01 14:33:00,2022-11-01,2022-11-02,615.74,2023-01-27,485.13,60,1.2123,5,Commercial & Industrial,Non-Financials,Small,Mid,2,19,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.212129,0.00585,0.00585,-0.217979,0.033333,-0.007266
TR_00144,ADANIPORTS,2022-11-01,2022-11-01 19:43:00,2022-11-02,2022-11-03,808.63,2023-01-30,585.15,60,1.7149,5,Commercial & Industrial,Non-Financials,Large,Mid,1,5,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.276364,0.00585,0.00585,-0.282214,0.033333,-0.009407
TR_00145,DHANUKA,2022-11-02,2022-11-02 12:27:00,2022-11-02,2022-11-03,715.49,2023-01-30,673.8,60,1.4206,5,Commercial & Industrial,Non-Financials,Small,Mid,2,20,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.058274,0.00585,0.00585,-0.064124,0.033333,-0.002137
TR_00146,GRINDWELL,2022-11-02,2022-11-02 19:36:00,2022-11-03,2022-11-04,2048.43,2023-01-31,1934.74,60,1.5658,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,6,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.055502,0.00585,0.00585,-0.061352,0.033333,-0.002045
TR_00147,JKPAPER,2022-11-07,2022-11-07 11:25:00,2022-11-07,2022-11-09,372.09,2023-02-02,380.48,60,2.4704,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,7,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.022544,0.00585,0.00585,0.016694,0.033333,0.000556
TR_00148,SOLARINDS,2022-11-05,2022-11-05 12:39:00,2022-11-07,2022-11-09,4083.73,2023-02-02,3923.12,60,2.3758,5,Commercial & Industrial,Non-Financials,Mid,Mid,2,8,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.039329,0.00585,0.00585,-0.045179,0.033333,-0.001506
TR_00149,ELGIEQUIP,2022-11-04,2022-11-04 17:57:00,2022-11-07,2022-11-09,495.37,2023-02-02,374.09,60,1.8341,5,Commercial & Industrial,Non-Financials,Mid,Mid,3,9,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.244831,0.00585,0.00585,-0.250681,0.033333,-0.008356
TR_00150,VINATIORGA,2022-11-07,2022-11-07 15:12:00,2022-11-07,2022-11-09,1983.36,2023-02-02,1867.38,60,1.8259,5,Commercial & Industrial,Non-Financials,Small,Mid,4,21,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.058479,0.00585,0.00585,-0.064329,0.033333,-0.002144
TR_00151,GMMPFAUDLR,2022-11-04,2022-11-04 18:22:00,2022-11-07,2022-11-09,1928.18,2023-02-02,1600.16,60,1.7006,5,Commercial & Industrial,Non-Financials,Mid,Mid,5,22,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.170118,0.00585,0.00585,-0.175968,0.033333,-0.005866
TR_00152,COALINDIA,2022-11-07,2022-11-07 19:31:00,2022-11-09,2022-11-10,188.24,2023-02-03,170.07,60,1.4766,5,Commercial & Industrial,Non-Financials,Large,Mid,1,23,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.096566,0.00585,0.00585,-0.102416,0.033333,-0.003414
TR_00153,BRITANNIA,2022-11-05,2022-11-05 18:42:00,2022-11-09,2022-11-10,3912.85,2023-02-03,4361.6,60,1.1982,5,Commercial & Industrial,Non-Financials,Large,Mid,2,24,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,0.114687,0.00585,0.00585,0.108837,0.033333,0.003628
TR_00154,CARERATING,2022-11-09,2022-11-09 19:33:00,2022-11-10,2022-11-11,514.09,2023-02-06,558.08,60,4.0222,5,Commercial & Industrial,Non-Financials,Small,Mid,1,25,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.085578,0.00585,0.00585,0.079728,0.033333,0.002658
TR_00155,PIIND,2022-11-09,2022-11-09 16:23:00,2022-11-10,2022-11-11,3494.4,2023-02-06,3007.16,60,3.5357,5,Commercial & Industrial,Non-Financials,Large,Mid,2,26,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,-0.139436,0.00585,0.00585,-0.145286,0.033333,-0.004843
TR_00156,TEAMLEASE,2022-11-09,2022-11-09 17:13:00,2022-11-10,2022-11-11,2600.0,2023-02-06,2380.6,60,2.5568,5,Commercial & Industrial,Non-Financials,Small,Mid,3,27,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,-0.084385,0.00585,0.00585,-0.090235,0.033333,-0.003008
TR_00157,LUPIN,2022-11-10,2022-11-10 10:42:00,2022-11-10,2022-11-11,709.15,2023-02-06,728.86,60,2.0647,5,Commercial & Industrial,Non-Financials,Large,Mid,4,28,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.027793,0.00585,0.00585,0.021943,0.033333,0.000731
TR_00158,HONAUT,2022-11-08,2022-11-08 17:24:00,2022-11-10,2022-11-11,38352.71,2023-02-06,39210.82,60,1.4517,5,Commercial & Industrial,Non-Financials,Mid,Mid,5,29,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.022374,0.00585,0.00585,0.016524,0.033333,0.000551
TR_00159,GALAXYSURF,2022-11-10,2022-11-10 11:29:00,2022-11-10,2022-11-11,2743.6,2023-02-06,2255.39,60,1.4291,5,Commercial & Industrial,Non-Financials,Small,Mid,6,30,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,-0.177947,0.00585,0.00585,-0.183797,0.033333,-0.006127
TR_00160,TCS,2023-01-10,2023-01-10 15:57:00,2023-01-11,2023-01-12,2937.38,2023-04-13,2877.68,60,1.7071,5,Commercial & Industrial,Non-Financials,Large,Early,1,10,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.020326,0.00585,0.00585,-0.026176,0.033333,-0.000873
TR_00161,INFY,2023-01-12,2023-01-12 16:22:00,2023-01-13,2023-01-16,1355.53,2023-04-18,1130.52,60,3.4612,5,Commercial & Industrial,Non-Financials,Large,Early,1,11,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.165993,0.00585,0.00585,-0.171843,0.033333,-0.005728
