date,year,K,excluded,passed,excl_raw_vs_n500,pass_raw_vs_n500,universe_vs_n500,half
2024-05-31,2024,23,0.0687788454076522,-0.0300907448658478,0.0682234684534256,-0.0306461218200745,-0.0005553769542266,late
2024-06-28,2024,23,0.0020766680133694,-0.0009085422558491,-0.0094484934768756,-0.0124337037460942,-0.0115251614902451,late
2024-07-31,2024,23,0.0141395342328206,-0.006186046226859,-0.0002971296089327,-0.0206227100686125,-0.0144366638417534,late
2024-08-30,2024,23,-0.0282930355588261,0.0123782030569864,-0.0379318462507761,0.0027393923650365,-0.0096388106919499,late
2024-09-30,2024,23,-0.0005431400605497,0.0002376237764905,-0.0174239005914771,-0.0166431367544368,-0.0168807605309273,late
2024-10-31,2024,23,0.0322968314180972,-0.0141298637454175,0.0146226299303744,-0.0318040652331403,-0.0176742014877228,late
2024-11-29,2024,23,0.0427041766384145,-0.0186830772793063,0.0383722588055369,-0.0230149951121839,-0.0043319178328775,late
2024-12-31,2024,23,0.0109730534200475,-0.0048007108712708,-0.0010279251090623,-0.0168016894003807,-0.0120009785291099,late
2025-01-31,2025,23,-0.0174437670687747,0.0076316480925889,-0.0116677310802801,0.0134076840810835,0.0057760359884945,late
2025-02-28,2025,23,-0.004819610173543,0.0021085794509251,0.0244386388420023,0.0313668284664706,0.0292582490155454,late
2025-03-28,2025,23,-0.0108181041622184,0.0047329205709705,-0.0005133277727433,0.0150376969604456,0.010304776389475,late
2025-04-30,2025,23,0.003665990333347,-0.0016038707708393,0.016999001521464,0.0117291404172777,0.013333011188117,late
2025-05-30,2025,23,-0.0064307082941839,0.0028134348787054,-0.0014774879939736,0.0077666551789156,0.0049532203002102,late
2025-06-30,2025,23,0.0010692093439079,-0.0004677790879597,-0.0047328104086707,-0.0062697988405383,-0.0058020197525786,late
2025-07-31,2025,23,0.0027000349664296,-0.0011812652978129,-0.0146638314217535,-0.0185451316859961,-0.0173638663881831,late
2025-08-29,2025,23,-0.0070985961620572,0.0031056358209,-0.0134922213413367,-0.0032879893583794,-0.0063936251792794,late
2025-09-30,2025,23,-0.0475813645878206,0.0208168470071715,-0.0586055155559108,0.0097926960390812,-0.0110241509680902,late
2025-10-31,2025,23,-0.04522860595031,0.0197875151032606,-0.0466152063120221,0.0184009147415484,-0.0013866003617121,late
2025-11-28,2025,23,-0.0088873972451339,0.0038882362947461,0.0035117677858696,0.0162874013257497,0.0123991650310036,late
2025-12-31,2025,23,0.0188348083614483,-0.0082402286581336,0.0493957513256737,0.0223207143060918,0.0305609429642254,late
2026-01-30,2026,23,0.0083683202133691,-0.0036611400933489,0.0465047676932207,0.0344753073865025,0.0381364474798515,late
2026-02-27,2026,23,0.0365531389396864,-0.0159919982861128,0.0665352497067874,0.013990112480988,0.0299821107671009,late
2026-03-30,2026,23,-0.0017415687905647,0.000761936345872,0.0306842481313837,0.0331877532678206,0.0324258169219485,late
2026-04-30,2026,23,-0.0281426345624655,0.0123124026210786,-0.0101985905868199,0.0302564465967242,0.0179440439756456,late
