date,NIFTY CONSUMER DURABLES
2014-07-03,6302.55
2014-07-04,6291.65
2014-07-07,6321.65
2014-07-08,6054.6
2014-07-09,6027.31
2014-07-10,5961.31
2014-07-11,5879.19
2014-07-14,5754.73
2014-07-15,5888.37
2014-07-16,5924.12
2014-07-17,6077.31
2014-07-18,6044.29
2014-07-21,6083.06
2014-07-22,6132.37
2014-07-23,6135.83
2014-07-24,6091.05
2014-07-25,5981.89
2014-07-28,5953.19
2014-07-30,5974.22
2014-07-31,5940.17
2014-08-01,5787.41
2014-08-04,5915.28
2014-08-05,6001.54
2014-08-06,5953.46
2014-08-07,5952.67
2014-08-08,5865.67
2014-08-11,5878.17
2014-08-12,5948.16
2014-08-13,5859.76
2014-08-14,5988.85
2014-08-18,6108.78
2014-08-19,6159.27
2014-08-20,6145.69
2014-08-21,6303.75
2014-08-22,6315.57
2014-08-25,6302.28
2014-08-26,6410.05
2014-08-27,6549.95
2014-08-28,6504.81
2014-09-01,6560.33
2014-09-02,6649.0
2014-09-03,6686.2
2014-09-04,6691.58
2014-09-05,6698.31
2014-09-08,6766.2
2014-09-09,6808.53
2014-09-10,6732.55
2014-09-11,6751.9
2014-09-12,6790.07
2014-09-15,6735.53
2014-09-16,6548.99
2014-09-17,6462.25
2014-09-18,6614.28
2014-09-19,6629.48
2014-09-22,6784.01
2014-09-23,6648.97
2014-09-24,6558.94
2014-09-25,6482.99
2014-09-26,6519.01
2014-09-29,6635.08
2014-09-30,6726.47
2014-10-01,6710.68
2014-10-07,6660.44
2014-10-08,6670.18
2014-10-09,6729.2
2014-10-10,6620.51
2014-10-13,6633.3
2014-10-14,6600.36
2014-10-16,6344.24
2014-10-17,6451.27
2014-10-20,6524.24
2014-10-21,6608.39
2014-10-22,6629.9
2014-10-23,6671.31
2014-10-27,6750.64
2014-10-28,6762.44
2014-10-29,6874.94
2014-10-30,6928.64
2014-10-31,6846.4
2014-11-03,6817.67
2014-11-05,6809.73
2014-11-07,6812.84
2014-11-10,6921.7
2014-11-11,6873.92
2014-11-12,6890.72
2014-11-13,6918.8
2014-11-14,6987.31
2014-11-17,7046.27
2014-11-18,7016.81
2014-11-19,6949.18
2014-11-20,6867.75
2014-11-21,6907.75
2014-11-24,6925.63
2014-11-25,6835.37
2014-11-26,6825.0
2014-11-27,6799.83
2014-11-28,6886.61
2014-12-01,7050.75
2014-12-02,7055.9
2014-12-03,7139.45
2014-12-04,7101.84
2014-12-05,7083.55
2014-12-08,7002.28
2014-12-09,6946.3
2014-12-10,6959.25
2014-12-11,6815.8
2014-12-12,6630.85
2014-12-15,6565.38
2014-12-16,6364.6
2014-12-17,6328.64
2014-12-18,6603.33
2014-12-19,6598.92
2014-12-22,6677.38
2014-12-23,6613.74
2014-12-24,6541.12
2014-12-26,6547.82
2014-12-29,6607.62
2014-12-30,6682.04
2014-12-31,6736.55
2015-01-01,6766.1
2015-01-02,6812.56
2015-01-05,6906.36
2015-01-06,6661.96
2015-01-07,6703.66
2015-01-08,6786.63
2015-01-09,6843.11
2015-01-12,6863.32
2015-01-13,6813.57
2015-01-14,6795.17
2015-01-15,6857.5
2015-01-16,6976.99
2015-01-19,7154.87
2015-01-20,7138.79
2015-01-21,7222.09
2015-01-22,7201.52
2015-01-23,7180.18
2015-01-27,7181.17
2015-01-28,7340.87
2015-01-29,7352.21
2015-01-30,7217.12
2015-02-02,7230.57
2015-02-03,7226.09
2015-02-04,7170.59
2015-02-05,7061.45
2015-02-06,6976.65
2015-02-09,6896.94
2015-02-10,6965.16
2015-02-11,7040.44
2015-02-12,7045.01
2015-02-13,7123.18
2015-02-16,7094.37
2015-02-18,7186.43
2015-02-19,7204.85
2015-02-20,7218.38
2015-02-23,7090.35
2015-02-24,7098.38
2015-02-25,7052.29
2015-02-26,6992.87
2015-02-27,7173.53
2015-02-28,7104.27
2015-03-02,7067.12
2015-03-03,7106.92
2015-03-04,7035.7
2015-03-05,7037.06
2015-03-09,7055.52
2015-03-10,7131.44
2015-03-11,7086.03
2015-03-12,7229.71
2015-03-13,7131.49
2015-03-16,7181.03
2015-03-17,7262.33
2015-03-18,7274.37
2015-03-19,7293.94
2015-03-20,7205.84
2015-03-23,7214.81
2015-03-24,7214.37
2015-03-25,7200.14
2015-03-26,7166.73
2015-03-27,7130.47
2015-03-30,7198.45
2015-03-31,7183.1
2015-04-01,7212.15
2015-04-06,7326.88
2015-04-07,7375.47
2015-04-08,7414.82
2015-04-09,7386.09
2015-04-10,7434.83
2015-04-13,7507.48
2015-04-15,7471.92
2015-04-16,7416.15
2015-04-17,7296.65
2015-04-20,7279.68
2015-04-21,7253.08
2015-04-22,7266.9
2015-04-23,7329.88
2015-04-24,7101.81
2015-04-27,6923.94
2015-04-28,6970.77
2015-04-29,7034.39
2015-04-30,7028.39
2015-05-04,7162.84
2015-05-05,7165.25
2015-05-06,7019.91
2015-05-07,6912.58
2015-05-08,6849.86
2015-05-11,7016.4
2015-05-12,6920.45
2015-05-13,6950.21
2015-05-14,6929.51
2015-05-15,6950.93
2015-05-18,7063.24
2015-05-19,7097.91
2015-05-20,7096.69
2015-05-21,7113.79
2015-05-22,7083.12
2015-05-25,7076.61
2015-05-26,7059.55
2015-05-27,7086.9
2015-05-28,7153.23
2015-05-29,7202.28
2015-06-01,7191.54
2015-06-02,7085.68
2015-06-03,6988.79
2015-06-04,6967.86
2015-06-05,6978.33
2015-06-08,6850.74
2015-06-09,6876.52
2015-06-10,6922.96
2015-06-11,6799.76
2015-06-12,6737.93
2015-06-15,6712.55
2015-06-16,6794.02
2015-06-17,6908.35
2015-06-18,7042.5
2015-06-19,7072.62
2015-06-22,7206.03
2015-06-23,7208.21
2015-06-24,7164.77
2015-06-25,7169.57
2015-06-26,7261.63
2015-06-29,7142.8
2015-06-30,7286.99
2015-07-01,7355.43
2015-07-02,7360.69
2015-07-03,7358.81
2015-07-06,7350.35
2015-07-07,7477.99
2015-07-08,7430.01
2015-07-09,7433.74
2015-07-10,7393.28
2015-07-13,7454.31
2015-07-14,7487.79
2015-07-15,7452.36
2015-07-16,7567.81
2015-07-17,7690.42
2015-07-20,7718.63
2015-07-21,7578.79
2015-07-22,7619.15
2015-07-23,7753.31
2015-07-24,7743.78
2015-07-27,7641.8
2015-07-28,7571.59
2015-07-29,7465.84
2015-07-30,7507.44
2015-07-31,7560.46
2015-08-03,7644.58
2015-08-04,7588.45
2015-08-05,7601.76
2015-08-06,7647.72
2015-08-07,7683.48
2015-08-10,7640.25
2015-08-11,7601.87
2015-08-12,7596.35
2015-08-13,7546.09
2015-08-14,7571.77
2015-08-17,7633.3
2015-08-18,7732.62
2015-08-19,7780.68
2015-08-20,7627.92
2015-08-21,7613.58
2015-08-24,7049.82
2015-08-25,7080.52
2015-08-26,7099.23
2015-08-27,7434.2
2015-08-28,7394.09
2015-08-31,7328.27
2015-09-01,7198.78
2015-09-02,7108.22
2015-09-03,7147.84
2015-09-04,7083.81
2015-09-07,7043.34
2015-09-08,6967.56
2015-09-09,7117.54
2015-09-10,7007.05
2015-09-11,7029.38
2015-09-14,7060.14
2015-09-15,7007.08
2015-09-16,6902.66
2015-09-18,6898.71
2015-09-21,6902.78
2015-09-22,6888.81
2015-09-23,6966.79
2015-09-24,7071.58
2015-09-28,7189.07
2015-09-29,7158.45
2015-09-30,7201.89
2015-10-01,7234.01
2015-10-05,7367.5
2015-10-06,7604.51
2015-10-07,7640.51
2015-10-08,7651.38
2015-10-09,7664.95
2015-10-12,7654.26
2015-10-13,7659.13
2015-10-14,7756.01
2015-10-15,7775.0
2015-10-16,7768.28
2015-10-19,7734.87
2015-10-20,7770.71
2015-10-21,7754.96
2015-10-23,7743.92
2015-10-26,7689.04
2015-10-27,7631.67
2015-10-28,7712.16
2015-10-29,7689.55
2015-10-30,7729.35
2015-11-02,7758.96
2015-11-03,7676.88
2015-11-04,7656.83
2015-11-05,7558.63
2015-11-06,7566.42
2015-11-09,7781.84
2015-11-10,7733.94
2015-11-11,7777.77
2015-11-13,7741.07
2015-11-16,7744.58
2015-11-17,7717.25
2015-11-18,7747.79
2015-11-19,7920.4
2015-11-20,8030.45
2015-11-23,8113.86
2015-11-24,8057.38
2015-11-26,8160.53
2015-11-27,8048.33
2015-11-30,8119.54
2015-12-01,8119.99
2015-12-02,8084.75
2015-12-03,8031.37
2015-12-04,7978.76
2015-12-07,7992.2
2015-12-08,7924.53
2015-12-09,7831.99
2015-12-10,7943.55
2015-12-11,7827.36
2015-12-14,7852.6
2015-12-15,7952.18
2015-12-16,7896.07
2015-12-17,7938.79
2015-12-18,7976.06
2015-12-21,7949.75
2015-12-22,7998.32
2015-12-23,8002.27
2015-12-24,7948.31
2015-12-28,7954.2
2015-12-29,7976.76
2015-12-30,7959.67
2015-12-31,7980.3
2016-01-01,8061.51
2016-01-04,7986.62
2016-01-05,8015.42
2016-01-06,7988.06
2016-01-07,7886.86
2016-01-08,7944.44
2016-01-11,7899.67
2016-01-12,7875.9
2016-01-13,7840.68
2016-01-14,7747.8
2016-01-15,7612.16
2016-01-18,7505.2
2016-01-19,7602.53
2016-01-20,7572.42
2016-01-21,7613.02
2016-01-22,7741.09
2016-01-25,7849.12
2016-01-27,7845.17
2016-01-28,7765.36
2016-01-29,7939.36
2016-02-01,7989.5
2016-02-02,7904.01
2016-02-03,7844.81
2016-02-04,7895.73
2016-02-05,7989.52
2016-02-08,8003.02
2016-02-09,7912.03
2016-02-10,7888.83
2016-02-11,7616.01
2016-02-12,7588.63
2016-02-15,7777.93
2016-02-16,7622.94
2016-02-17,7480.07
2016-02-18,7525.96
2016-02-19,7544.0
2016-02-22,7566.67
2016-02-23,7452.75
2016-02-24,7373.45
2016-02-25,7342.39
2016-02-26,7335.9
2016-02-29,7238.02
2016-03-01,7534.18
2016-03-02,7582.99
2016-03-03,7619.14
2016-03-04,7635.77
2016-03-08,7675.89
2016-03-09,7637.94
2016-03-10,7612.24
2016-03-11,7646.39
2016-03-14,7652.23
2016-03-15,7644.59
2016-03-16,7415.24
2016-03-17,7423.29
2016-03-18,7481.3
2016-03-21,7622.38
2016-03-22,7734.56
2016-03-23,7670.46
2016-03-28,7447.63
2016-03-29,7450.33
2016-03-30,7593.04
2016-03-31,7702.23
2016-04-01,7706.62
2016-04-04,7814.35
2016-04-05,7838.31
2016-04-06,7889.3
2016-04-07,7760.33
2016-04-08,7767.37
2016-04-11,7928.69
2016-04-12,7946.52
2016-04-13,7995.54
2016-04-18,8113.11
2016-04-20,8227.86
2016-04-21,8139.89
2016-04-22,8120.04
2016-04-25,8108.76
2016-04-26,8160.32
2016-04-27,8175.29
2016-04-28,8107.79
2016-04-29,8057.82
2016-05-02,8124.56
2016-05-03,8067.63
2016-05-04,7986.53
2016-05-05,7993.83
2016-05-06,8058.75
2016-05-09,8124.28
2016-05-10,8151.76
2016-05-11,8112.17
2016-05-12,8183.81
2016-05-13,8166.01
2016-05-16,8134.05
2016-05-17,8195.22
2016-05-18,8180.31
2016-05-19,8080.4
2016-05-20,8062.37
2016-05-23,8074.68
2016-05-24,8050.64
2016-05-25,8120.8
2016-05-26,8123.27
2016-05-27,8118.97
2016-05-30,8145.88
2016-05-31,8123.94
2016-06-01,8067.69
2016-06-02,8041.22
2016-06-03,7934.35
2016-06-06,7850.59
2016-06-07,7951.33
2016-06-08,7993.2
2016-06-09,7983.1
2016-06-10,7940.08
2016-06-13,7914.24
2016-06-14,7951.8
2016-06-15,7970.73
2016-06-16,7979.33
2016-06-17,8023.93
2016-06-20,8063.29
2016-06-21,8089.41
2016-06-22,8063.14
2016-06-23,8091.47
2016-06-24,8009.6
2016-06-27,8082.54
2016-06-28,8076.46
2016-06-29,8150.98
2016-06-30,8251.54
2016-07-01,8298.68
2016-07-04,8338.27
2016-07-05,8336.01
2016-07-07,8272.12
2016-07-08,8243.6
2016-07-11,8293.7
2016-07-12,8342.24
2016-07-13,8325.85
2016-07-14,8450.37
2016-07-15,8438.91
2016-07-18,8374.14
2016-07-19,8352.78
2016-07-20,8393.3
2016-07-21,8385.43
2016-07-22,8432.3
2016-07-25,8553.24
2016-07-26,8498.87
2016-07-27,8506.98
2016-07-28,8668.58
2016-07-29,8706.43
2016-08-01,8751.92
2016-08-02,8696.61
2016-08-03,8516.69
2016-08-04,8507.86
2016-08-05,8603.74
2016-08-08,8656.72
2016-08-09,8716.16
2016-08-10,8565.11
2016-08-11,8527.05
2016-08-12,8544.81
2016-08-16,8567.82
2016-08-17,8597.31
2016-08-18,8550.4
2016-08-19,8633.77
2016-08-22,8649.91
2016-08-23,8630.55
2016-08-24,8614.42
2016-08-25,8577.17
2016-08-26,8658.82
2016-08-29,8678.87
2016-08-30,8732.01
2016-08-31,8752.75
2016-09-01,8762.58
2016-09-02,8817.71
2016-09-06,9004.95
2016-09-07,8899.33
2016-09-08,8959.8
2016-09-09,8883.02
2016-09-12,8719.75
2016-09-14,8784.56
2016-09-15,8743.19
2016-09-16,8764.29
2016-09-19,8773.01
2016-09-20,8769.93
2016-09-21,8786.57
2016-09-22,8874.58
2016-09-23,8871.2
2016-09-26,8821.26
2016-09-27,8823.5
2016-09-28,8923.87
2016-09-29,8660.18
2016-09-30,8745.98
2016-10-03,8981.98
2016-10-04,9074.76
2016-10-05,9046.2
2016-10-06,9004.76
2016-10-07,8996.28
2016-10-10,9103.6
2016-10-13,8947.86
2016-10-14,8947.51
2016-10-17,8867.84
2016-10-18,8964.28
2016-10-19,8883.32
2016-10-20,8907.43
2016-10-21,8820.99
2016-10-24,8786.95
2016-10-25,8803.55
2016-10-26,8837.75
2016-10-27,8772.25
2016-10-28,8789.22
2016-10-30,8899.11
2016-11-01,8824.89
2016-11-02,8783.02
2016-11-03,8658.71
2016-11-04,8517.99
2016-11-07,8574.86
2016-11-08,8589.31
2016-11-09,8234.77
2016-11-10,8246.48
2016-11-11,7873.86
2016-11-15,7546.45
2016-11-16,7431.19
2016-11-17,7452.64
2016-11-18,7367.32
2016-11-21,7276.48
2016-11-22,7346.66
2016-11-23,7463.3
2016-11-24,7430.66
2016-11-25,7509.48
2016-11-28,7472.19
2016-11-29,7561.44
2016-11-30,7711.38
2016-12-01,7626.89
2016-12-02,7485.28
2016-12-05,7537.74
2016-12-06,7489.27
2016-12-07,7492.13
2016-12-08,7661.05
2016-12-09,7636.17
2016-12-12,7534.08
2016-12-13,7529.26
2016-12-14,7522.07
2016-12-15,7478.28
2016-12-16,7465.83
2016-12-19,7409.34
2016-12-20,7387.21
2016-12-21,7431.23
2016-12-22,7333.5
2016-12-23,7388.41
2016-12-26,7260.86
2016-12-27,7399.14
2016-12-28,7415.14
2016-12-29,7536.82
2016-12-30,7663.56
2017-01-02,7729.65
2017-01-03,7887.26
2017-01-04,8029.96
2017-01-05,8119.11
2017-01-06,8089.31
2017-01-09,8071.56
2017-01-10,8145.11
2017-01-11,8182.71
2017-01-12,8180.26
2017-01-13,8151.44
2017-01-16,8227.8
2017-01-17,8183.73
2017-01-18,8241.52
2017-01-19,8337.13
2017-01-20,8249.84
2017-01-23,8326.97
2017-01-24,8373.72
2017-01-25,8510.86
2017-01-27,8623.25
2017-01-30,8579.76
2017-01-31,8473.24
2017-02-01,8583.02
2017-02-02,8717.87
2017-02-03,8674.45
2017-02-06,8864.1
2017-02-07,8867.3
2017-02-08,9099.73
2017-02-09,9106.03
2017-02-10,9123.61
2017-02-13,9094.93
2017-02-14,9044.36
2017-02-15,8841.83
2017-02-16,9019.85
2017-02-17,9052.47
2017-02-20,9048.86
2017-02-21,9232.25
2017-02-22,9124.97
2017-02-23,9052.08
2017-02-27,9105.7
2017-02-28,9159.31
2017-03-01,9167.05
2017-03-02,9170.59
2017-03-03,9219.69
2017-03-06,9267.68
2017-03-07,9296.95
2017-03-08,9298.26
2017-03-09,9306.85
2017-03-10,9332.23
2017-03-14,9549.61
2017-03-15,9611.82
2017-03-16,9703.65
2017-03-17,9733.85
2017-03-20,9830.73
2017-03-21,9848.37
2017-03-22,9687.2
2017-03-23,9736.95
2017-03-24,9718.67
2017-03-27,9760.21
2017-03-28,9856.05
2017-03-29,9945.22
2017-03-30,10105.49
2017-03-31,10198.37
2017-04-03,10240.73
2017-04-05,10413.52
2017-04-06,10338.99
2017-04-07,10317.16
2017-04-10,10310.35
2017-04-11,10413.17
2017-04-12,10345.07
2017-04-13,10338.1
2017-04-17,10356.7
2017-04-18,10274.71
2017-04-19,10307.94
2017-04-20,10414.41
2017-04-21,10400.65
2017-04-24,10389.8
2017-04-25,10440.65
2017-04-26,10384.98
2017-04-27,10356.58
2017-04-28,10339.49
2017-05-02,10430.15
2017-05-03,10367.77
2017-05-04,10525.17
2017-05-05,10508.07
2017-05-08,10577.41
2017-05-09,10525.48
2017-05-10,10616.65
2017-05-11,10772.24
2017-05-12,10674.8
2017-05-15,10699.78
2017-05-16,10766.62
2017-05-17,10660.0
2017-05-18,10427.76
2017-05-19,10316.88
2017-05-22,10354.9
2017-05-23,10128.0
2017-05-24,9999.84
2017-05-25,10074.59
2017-05-26,10246.86
2017-05-29,10186.63
2017-05-30,10175.82
2017-05-31,10284.32
2017-06-01,10322.92
2017-06-02,10391.04
2017-06-05,10863.51
2017-06-06,10735.77
2017-06-07,10797.83
2017-06-08,10763.15
2017-06-09,10732.55
2017-06-12,10614.47
2017-06-13,10641.64
2017-06-14,10640.65
2017-06-15,10584.19
2017-06-16,10644.97
2017-06-19,10608.6
2017-06-20,10655.69
2017-06-21,10632.32
2017-06-22,10573.15
2017-06-23,10465.13
2017-06-27,10491.18
2017-06-28,10388.18
2017-06-29,10341.23
2017-06-30,10552.23
2017-07-03,10621.34
2017-07-04,10661.27
2017-07-05,10710.77
2017-07-06,10701.48
2017-07-07,10650.6
2017-07-10,10685.6
2017-07-11,10598.43
2017-07-12,10646.62
2017-07-13,10684.65
2017-07-14,10626.67
2017-07-17,10602.0
2017-07-18,10533.99
2017-07-19,10582.64
2017-07-20,10536.92
2017-07-21,10636.6
2017-07-24,10666.83
2017-07-25,10670.34
2017-07-26,10730.62
2017-07-27,10659.63
2017-07-28,10735.13
2017-07-31,10875.9
2017-08-01,10780.08
2017-08-02,10869.7
2017-08-03,10947.12
2017-08-04,11328.7
2017-08-07,11437.61
2017-08-08,11349.03
2017-08-09,11410.89
2017-08-10,11159.28
2017-08-11,11171.94
2017-08-14,11494.66
2017-08-16,11493.07
2017-08-17,11512.47
2017-08-18,11544.68
2017-08-21,11530.56
2017-08-22,11473.84
2017-08-23,11417.3
2017-08-24,11456.42
2017-08-28,11596.72
2017-08-29,11424.83
2017-08-30,11558.74
2017-08-31,11620.21
2017-09-01,11593.05
2017-09-04,11590.03
2017-09-05,11789.65
2017-09-06,11776.56
2017-09-07,11802.44
2017-09-08,11774.6
2017-09-11,11827.19
2017-09-12,11909.91
2017-09-13,11847.26
2017-09-14,11871.66
2017-09-15,11883.81
2017-09-18,12024.77
2017-09-19,12008.97
2017-09-20,11952.88
2017-09-21,11822.32
2017-09-22,11582.95
2017-09-25,11522.57
2017-09-26,11518.0
2017-09-27,11408.62
2017-09-28,11375.48
2017-09-29,11545.48
2017-10-03,11769.86
2017-10-04,11822.53
2017-10-05,11776.85
2017-10-06,11918.51
2017-10-09,11994.86
2017-10-10,12144.66
2017-10-11,12066.84
2017-10-12,12164.72
2017-10-13,12212.69
2017-10-16,12284.71
2017-10-17,12329.94
2017-10-18,12274.22
2017-10-19,12273.05
2017-10-23,12252.62
2017-10-24,12076.36
2017-10-25,11924.9
2017-10-26,11800.95
2017-10-27,11836.22
2017-10-30,12120.71
2017-10-31,12174.06
2017-11-01,12151.78
2017-11-02,12250.75
2017-11-03,12268.43
2017-11-06,13093.84
2017-11-07,12917.26
2017-11-08,12805.92
2017-11-09,13230.31
2017-11-10,13292.28
2017-11-13,13129.03
2017-11-14,13197.89
2017-11-15,12985.67
2017-11-16,12982.08
2017-11-17,13179.27
2017-11-20,13214.21
2017-11-21,13420.91
2017-11-22,13355.78
2017-11-23,13402.39
2017-11-24,13747.23
2017-11-27,13823.59
2017-11-28,13706.2
2017-11-29,13780.99
2017-11-30,13740.02
2017-12-01,13619.78
2017-12-04,13648.74
2017-12-05,13601.97
2017-12-06,13541.62
2017-12-07,13851.98
2017-12-08,14030.67
2017-12-11,14048.68
2017-12-12,14073.67
2017-12-13,13975.88
2017-12-14,13944.02
2017-12-15,14185.61
2017-12-18,14293.0
2017-12-19,14514.53
2017-12-20,14562.26
2017-12-21,14508.49
2017-12-22,14477.9
2017-12-26,14486.04
2017-12-27,14428.68
2017-12-28,14428.54
2017-12-29,14593.46
2018-01-01,14585.65
2018-01-02,14545.25
2018-01-03,14661.72
2018-01-04,15001.7
2018-01-05,15126.99
2018-01-08,15201.66
2018-01-09,15236.46
2018-01-10,15158.71
2018-01-11,15130.19
2018-01-12,15101.55
2018-01-15,15270.42
2018-01-16,15075.96
2018-01-17,15107.9
2018-01-18,14943.63
2018-01-19,14971.41
2018-01-22,15090.2
2018-01-23,15148.85
2018-01-24,14852.96
2018-01-25,14746.47
2018-01-29,14778.4
2018-01-30,14488.43
2018-01-31,14256.2
2018-02-01,14069.58
2018-02-02,13574.53
2018-02-05,13527.68
2018-02-06,13203.57
2018-02-07,13317.74
2018-02-08,13532.69
2018-02-09,13537.11
2018-02-12,13600.63
2018-02-14,13591.68
2018-02-15,13501.26
2018-02-16,13375.79
2018-02-19,13291.0
2018-02-20,13510.26
2018-02-21,13430.31
2018-02-22,13279.22
2018-02-23,13357.51
2018-02-26,13435.54
2018-02-27,13464.77
2018-02-28,13489.14
2018-03-01,13401.08
2018-03-05,13406.23
2018-03-06,13402.29
2018-03-07,13424.17
2018-03-08,13498.96
2018-03-09,13519.0
2018-03-12,13563.66
2018-03-13,13729.05
2018-03-14,13769.1
2018-03-15,13797.07
2018-03-16,13822.39
2018-03-19,13590.1
2018-03-20,13558.1
2018-03-21,13564.27
2018-03-22,13638.61
2018-03-23,13607.25
2018-03-26,13852.63
2018-03-27,13896.17
2018-03-28,13902.2
2018-04-02,14029.91
2018-04-03,13952.24
2018-04-04,13674.83
2018-04-05,13923.31
2018-04-06,14058.48
2018-04-09,14248.12
2018-04-10,14252.36
2018-04-11,14369.91
2018-04-12,14380.11
2018-04-13,14395.33
2018-04-16,14348.64
2018-04-17,14468.84
2018-04-18,14335.71
2018-04-19,14273.61
2018-04-20,14285.66
2018-04-23,14326.06
2018-04-24,14240.47
2018-04-25,14060.61
2018-04-26,14124.45
2018-04-27,14064.75
2018-04-30,14033.47
2018-05-02,13828.89
2018-05-03,13727.44
2018-05-04,13961.99
2018-05-07,14181.67
2018-05-08,14075.9
2018-05-09,14140.19
2018-05-10,13942.84
2018-05-11,13864.2
2018-05-14,13570.64
2018-05-15,13523.48
2018-05-16,13503.08
2018-05-17,13610.53
2018-05-18,13484.21
2018-05-21,13245.11
2018-05-22,13387.68
2018-05-23,13434.15
2018-05-24,13339.74
2018-05-25,13338.02
2018-05-28,13427.07
2018-05-29,13312.52
2018-05-30,13303.21
2018-05-31,13145.2
2018-06-01,13044.44
2018-06-04,12817.01
2018-06-05,12664.05
2018-06-06,12873.8
2018-06-07,12915.28
2018-06-08,12992.58
2018-06-11,13165.33
2018-06-12,13192.33
2018-06-13,13236.19
2018-06-14,13119.6
2018-06-15,13075.46
2018-06-18,13004.74
2018-06-19,12888.56
2018-06-20,12916.57
2018-06-21,12857.89
2018-06-22,12935.39
2018-06-25,12818.32
2018-06-26,12825.04
2018-06-27,12760.37
2018-06-28,12529.3
2018-06-29,12890.51
2018-07-02,12901.47
2018-07-03,12877.65
2018-07-04,12834.03
2018-07-05,12561.74
2018-07-06,12526.49
2018-07-09,12544.36
2018-07-10,12672.9
2018-07-11,12567.43
2018-07-12,12512.42
2018-07-13,12594.8
2018-07-16,12440.72
2018-07-17,12457.55
2018-07-18,12487.34
2018-07-19,12573.12
2018-07-20,12608.71
2018-07-23,12951.25
2018-07-24,13036.37
2018-07-25,12986.77
2018-07-26,13002.42
2018-07-27,13234.83
2018-07-30,13279.72
2018-07-31,13420.9
2018-08-01,13489.04
2018-08-02,13486.32
2018-08-03,13702.82
2018-08-06,13782.03
2018-08-07,14034.95
2018-08-08,14114.8
2018-08-09,14052.26
2018-08-10,14000.99
2018-08-13,14016.29
2018-08-14,14147.4
2018-08-16,14025.39
2018-08-17,14084.12
2018-08-20,14065.01
2018-08-21,14098.21
2018-08-23,14170.3
2018-08-24,14024.36
2018-08-27,14184.46
2018-08-28,14070.29
2018-08-29,14057.95
2018-08-30,14055.43
2018-08-31,14144.73
2018-09-03,14199.76
2018-09-04,13687.33
2018-09-05,13484.63
2018-09-06,13507.42
2018-09-07,13509.57
2018-09-10,13287.55
2018-09-11,12999.45
2018-09-12,13092.27
2018-09-14,13319.87
2018-09-17,13226.8
2018-09-18,13162.2
2018-09-19,13064.31
2018-09-21,12936.9
2018-09-24,12717.95
2018-09-25,12719.75
2018-09-26,12793.55
2018-09-27,12631.34
2018-09-28,12319.18
2018-10-01,12202.66
2018-10-03,12165.79
2018-10-04,11975.56
2018-10-05,11975.97
2018-10-08,11973.06
2018-10-09,11535.47
2018-10-10,12056.81
2018-10-11,11826.42
2018-10-12,12092.36
2018-10-15,11997.45
2018-10-16,12095.18
2018-10-17,11879.52
2018-10-19,11822.93
2018-10-22,11634.24
2018-10-23,11611.41
2018-10-24,11753.03
2018-10-25,11727.03
2018-10-26,11785.45
2018-10-29,12052.47
2018-10-30,12156.55
2018-10-31,12421.21
2018-11-01,12594.58
2018-11-02,12751.6
2018-11-05,12700.93
2018-11-06,12574.44
2018-11-07,12672.93
2018-11-09,12704.8
2018-11-12,12851.92
2018-11-13,12865.38
2018-11-14,12857.01
2018-11-15,13016.3
2018-11-16,13022.25
2018-11-19,13102.42
2018-11-20,12985.35
2018-11-21,12983.49
2018-11-22,12873.93
2018-11-26,12928.59
2018-11-27,12969.72
2018-11-28,13099.8
2018-11-29,13278.32
2018-11-30,13301.71
2018-12-03,13409.0
2018-12-04,13376.93
2018-12-05,13296.88
2018-12-06,13105.25
2018-12-07,13185.03
2018-12-10,12971.24
2018-12-11,13325.5
2018-12-12,13463.83
2018-12-13,13645.26
2018-12-14,13603.25
2018-12-17,13601.67
2018-12-18,13597.77
2018-12-19,13612.27
2018-12-20,13559.81
2018-12-21,13307.04
2018-12-24,13075.34
2018-12-26,13147.31
2018-12-27,13194.11
2018-12-28,13446.42
2018-12-31,13539.63
2019-01-01,13582.39
2019-01-02,13523.44
2019-01-03,13460.91
2019-01-04,13421.79
2019-01-07,13582.07
2019-01-08,13496.0
2019-01-09,13605.03
2019-01-10,13724.26
2019-01-11,13669.28
2019-01-14,13665.17
2019-01-15,13708.37
2019-01-16,13714.78
2019-01-17,13691.37
2019-01-18,13659.68
2019-01-21,13621.32
2019-01-22,13831.12
2019-01-23,13688.81
2019-01-24,13701.2
2019-01-25,13705.93
2019-01-28,13578.11
2019-01-29,13571.59
2019-01-30,13660.64
2019-01-31,13834.47
2019-02-01,13994.2
2019-02-04,14126.96
2019-02-05,14221.34
2019-02-06,14244.56
2019-02-07,14336.4
2019-02-08,14216.87
2019-02-11,14082.37
2019-02-12,14010.55
2019-02-13,13938.23
2019-02-14,13838.62
2019-02-15,13751.3
2019-02-18,13605.08
2019-02-19,13585.08
2019-02-20,13783.65
2019-02-21,13920.21
2019-02-22,13944.16
2019-02-25,13982.43
2019-02-26,13885.92
2019-02-27,13790.48
2019-02-28,13971.46
2019-03-01,13972.08
2019-03-05,14324.73
2019-03-06,14479.34
2019-03-07,14437.68
2019-03-08,14517.5
2019-03-11,14814.23
2019-03-12,15038.02
2019-03-13,14972.3
2019-03-14,14986.74
2019-03-15,15019.61
2019-03-18,14985.07
2019-03-19,15100.33
2019-03-20,15063.35
2019-03-22,15044.7
