date,NIFTY FMCG
2005-04-19,2793.48
2005-04-20,2829.47
2005-04-21,2862.25
2005-04-22,2874.5
2005-04-25,2877.58
2005-04-26,2904.5
2005-04-27,2954.93
2005-04-28,3003.99
2005-04-29,2938.88
2005-05-02,2887.96
2005-05-03,2886.02
2005-05-04,2921.41
2005-05-05,2912.47
2005-05-06,2930.74
2005-05-09,2960.06
2005-05-10,2956.42
2005-05-11,2956.47
2005-05-12,2945.38
2005-05-13,2962.65
2005-05-16,2979.28
2005-05-17,2959.91
2005-05-18,2965.18
2005-05-19,2975.67
2005-05-20,2973.59
2005-05-23,2960.92
2005-05-24,2984.31
2005-05-25,3002.18
2005-05-26,3049.16
2005-05-27,3121.62
2005-05-30,3163.29
2005-05-31,3193.06
2005-06-01,3233.57
2005-06-02,3201.53
2005-06-03,3230.65
2005-06-04,3259.1
2005-06-06,3240.25
2005-06-07,3190.83
2005-06-08,3204.81
2005-06-09,3241.45
2005-06-10,3214.41
2005-06-13,3250.44
2005-06-14,3237.27
2005-06-15,3235.92
2005-06-16,3214.49
2005-06-17,3206.31
2005-06-20,3181.31
2005-06-21,3226.31
2005-06-22,3272.91
2005-06-23,3276.44
2005-06-24,3368.1
2005-06-27,3400.3
2005-06-28,3349.19
2005-06-29,3380.85
2005-06-30,3433.89
2005-07-01,3451.78
2005-07-04,3472.09
2005-07-05,3444.14
2005-07-06,3455.96
2005-07-07,3414.13
2005-07-08,3437.76
2005-07-11,3454.64
2005-07-12,3491.48
2005-07-13,3470.69
2005-07-14,3483.94
2005-07-15,3495.95
2005-07-18,3520.39
2005-07-19,3484.34
2005-07-20,3470.28
2005-07-21,3434.53
2005-07-22,3471.31
2005-07-25,3522.38
2005-07-26,3536.17
2005-07-27,3536.92
2005-07-29,3525.39
2005-08-01,3576.23
2005-08-02,3581.68
2005-08-03,3596.63
2005-08-04,3615.1
2005-08-05,3611.61
2005-08-08,3566.92
2005-08-09,3536.16
2005-08-10,3599.31
2005-08-11,3666.17
2005-08-12,3654.41
2005-08-16,3686.65
2005-08-17,3715.03
2005-08-18,3675.06
2005-08-19,3656.45
2005-08-22,3656.51
2005-08-23,3628.81
2005-08-24,3597.36
2005-08-25,3621.63
2005-08-26,3648.38
2005-08-29,3625.41
2005-08-30,3671.69
2005-08-31,3681.64
2005-09-01,3711.23
2005-09-02,3729.49
2005-09-05,3758.13
2005-09-06,3783.79
2005-09-08,3798.75
2005-09-09,3805.31
2005-09-12,3868.62
2005-09-13,3902.2
2005-09-14,3878.9
2005-09-15,3944.56
2005-09-16,3957.01
2005-09-19,4001.36
2005-09-20,3972.2
2005-09-21,4070.38
2005-09-22,3947.36
2005-09-23,3993.06
2005-09-26,4148.65
2005-09-27,4165.88
2005-09-28,4187.94
2005-09-29,4172.61
2005-09-30,4119.51
2005-10-03,4163.44
2005-10-04,4161.12
2005-10-05,4056.37
2005-10-06,3957.14
2005-10-07,3974.6
2005-10-10,3999.95
2005-10-11,3965.69
2005-10-13,3948.04
2005-10-14,3874.66
2005-10-17,3889.53
2005-10-18,3891.34
2005-10-19,3756.59
2005-10-20,3686.16
2005-10-21,3787.74
2005-10-24,3713.54
2005-10-25,3731.2
2005-10-26,3691.73
2005-10-27,3636.6
2005-10-28,3590.02
2005-10-31,3702.87
2005-11-01,3735.81
2005-11-02,3802.7
2005-11-07,3848.51
2005-11-08,3890.18
2005-11-09,3939.94
2005-11-10,3896.98
2005-11-11,3968.44
2005-11-14,3931.57
2005-11-16,3939.89
2005-11-17,3955.3
2005-11-18,3982.99
2005-11-21,3914.18
2005-11-22,3885.0
2005-11-23,3960.42
2005-11-24,4070.17
2005-11-25,4175.2
2005-11-26,4169.21
2005-11-28,4262.08
2005-11-29,4196.03
2005-11-30,4120.79
2005-12-01,4167.56
2005-12-02,4193.66
2005-12-05,4167.24
2005-12-06,4151.81
2005-12-07,4209.56
2005-12-08,4216.43
2005-12-09,4249.24
2005-12-12,4251.01
2005-12-13,4317.09
2005-12-14,4341.36
2005-12-15,4272.84
2005-12-16,4302.62
2005-12-19,4407.77
2005-12-20,4377.8
2005-12-21,4371.9
2005-12-22,4375.25
2005-12-23,4323.0
2005-12-26,4252.34
2005-12-27,4343.75
2005-12-28,4316.3
2005-12-29,4355.0
2005-12-30,4421.43
2006-01-02,4392.27
2006-01-03,4445.56
2006-01-04,4484.38
2006-01-05,4460.63
2006-01-06,4464.17
2006-01-09,4482.37
2006-01-10,4423.17
2006-01-12,4430.92
2006-01-13,4432.13
2006-01-16,4408.41
2006-01-17,4374.12
2006-01-18,4351.89
2006-01-19,4399.6
2006-01-20,4442.33
2006-01-23,4518.12
2006-01-24,4559.9
2006-01-25,4676.08
2006-01-27,4667.37
2006-01-30,4654.12
2006-01-31,4669.83
2006-02-01,4640.72
2006-02-02,4658.74
2006-02-03,4597.42
2006-02-06,4696.26
2006-02-07,4770.12
2006-02-08,4754.61
2006-02-10,4891.61
2006-02-13,4928.08
2006-02-14,5036.23
2006-02-15,5214.77
2006-02-16,5170.74
2006-02-17,5039.88
2006-02-20,5094.83
2006-02-21,5102.73
2006-02-22,5122.15
2006-02-23,5190.56
2006-02-24,5140.58
2006-02-27,5146.38
2006-02-28,5262.66
2006-03-01,5314.24
2006-03-02,5347.69
2006-03-03,5319.69
2006-03-06,5383.13
2006-03-07,5453.14
2006-03-08,5307.66
2006-03-09,5316.08
2006-03-10,5436.85
2006-03-13,5445.6
2006-03-14,5495.06
2006-03-16,5484.02
2006-03-17,5460.57
2006-03-20,5483.16
2006-03-21,5486.3
2006-03-22,5464.5
2006-03-23,5501.93
2006-03-24,5604.55
2006-03-27,5789.29
2006-03-28,5784.49
2006-03-29,5776.12
2006-03-30,5931.74
2006-03-31,5897.48
2006-04-03,6036.81
2006-04-04,6121.83
2006-04-05,6215.72
2006-04-07,6057.69
2006-04-10,6050.41
2006-04-12,5890.69
2006-04-13,5794.44
2006-04-17,5870.14
2006-04-18,5984.19
2006-04-19,5968.44
2006-04-20,5995.19
2006-04-21,6050.41
2006-04-24,6098.04
2006-04-25,5943.34
2006-04-26,6076.27
2006-04-27,6099.34
2006-04-28,6124.27
2006-04-29,6172.28
2006-05-02,6253.12
2006-05-03,6275.28
2006-05-04,6263.71
2006-05-05,6192.47
2006-05-08,6180.5
2006-05-09,6132.24
2006-05-10,6128.12
2006-05-11,6091.42
2006-05-12,6030.84
2006-05-15,5758.3
2006-05-16,5866.69
2006-05-17,6041.45
2006-05-18,5665.94
2006-05-19,5360.63
2006-05-22,5154.26
2006-05-23,5260.08
2006-05-24,5140.1
2006-05-25,5291.73
2006-05-26,5397.8
2006-05-29,5327.66
2006-05-30,5289.93
2006-05-31,5067.71
2006-06-01,4901.87
2006-06-02,5076.47
2006-06-05,4959.59
2006-06-06,4748.32
2006-06-07,4660.2
2006-06-08,4410.5
2006-06-09,4644.92
2006-06-12,4494.34
2006-06-13,4293.99
2006-06-14,4251.16
2006-06-15,4523.91
2006-06-16,4757.43
2006-06-19,4858.78
2006-06-20,4773.43
2006-06-21,4888.87
2006-06-22,4935.09
2006-06-23,4971.28
2006-06-25,4980.34
2006-06-26,4823.75
2006-06-27,4982.72
2006-06-28,4978.36
2006-06-29,4924.85
2006-06-30,5159.14
2006-07-03,5250.56
2006-07-04,5149.11
2006-07-05,5298.65
2006-07-06,5253.7
2006-07-07,5121.17
2006-07-10,5149.14
2006-07-11,5134.52
2006-07-12,5220.55
2006-07-13,5268.72
2006-07-14,5190.97
2006-07-17,5029.76
2006-07-18,5004.23
2006-07-19,4891.04
2006-07-20,5063.75
2006-07-21,4872.27
2006-07-24,4863.42
2006-07-25,4915.61
2006-07-26,5036.47
2006-07-27,5063.18
2006-07-28,5016.44
2006-07-31,4983.22
2006-08-01,4976.67
2006-08-02,5035.71
2006-08-03,4987.8
2006-08-04,4914.35
2006-08-07,4909.66
2006-08-08,5001.01
2006-08-09,5102.29
2006-08-10,5077.0
2006-08-11,5072.37
2006-08-14,5167.22
2006-08-16,5240.83
2006-08-17,5271.94
2006-08-18,5276.97
2006-08-21,5278.07
2006-08-22,5262.62
2006-08-23,5195.51
2006-08-24,5225.25
2006-08-25,5269.81
2006-08-28,5301.34
2006-08-29,5314.88
2006-08-30,5352.21
2006-08-31,5368.97
2006-09-01,5386.7
2006-09-04,5445.28
2006-09-05,5416.62
2006-09-06,5405.68
2006-09-07,5356.34
2006-09-08,5406.03
2006-09-11,5211.78
2006-09-12,5216.13
2006-09-13,5294.73
2006-09-14,5327.51
2006-09-15,5357.66
2006-09-18,5461.59
2006-09-19,5381.3
2006-09-20,5445.75
2006-09-21,5559.42
2006-09-22,5523.56
2006-09-25,5454.21
2006-09-26,5482.37
2006-09-27,5493.01
2006-09-28,5448.22
2006-09-29,5530.27
2006-10-03,5476.31
2006-10-04,5427.83
2006-10-05,5486.07
2006-10-06,5422.46
2006-10-09,5413.98
2006-10-10,5397.29
2006-10-11,5356.94
2006-10-12,5350.29
2006-10-13,5407.92
2006-10-16,5487.5
2006-10-17,5432.66
2006-10-18,5451.11
2006-10-19,5399.55
2006-10-20,5359.45
2006-10-21,5397.49
2006-10-23,5321.9
2006-10-26,5282.55
2006-10-27,5348.11
2006-10-30,5378.61
2006-10-31,5456.68
2006-11-01,5507.26
2006-11-02,5474.27
2006-11-03,5445.83
2006-11-06,5578.66
2006-11-07,5579.74
2006-11-08,5516.54
2006-11-09,5567.85
2006-11-10,5568.65
2006-11-13,5576.52
2006-11-14,5512.62
2006-11-15,5486.61
2006-11-16,5465.97
2006-11-17,5385.93
2006-11-20,5358.08
2006-11-21,5465.99
2006-11-22,5411.01
2006-11-23,5367.16
2006-11-24,5399.4
2006-11-27,5385.72
2006-11-28,5341.37
2006-11-29,5407.74
2006-11-30,5415.25
2006-12-01,5494.5
2006-12-04,5524.9
2006-12-05,5531.46
2006-12-06,5508.25
2006-12-07,5504.42
2006-12-08,5424.23
2006-12-11,5290.55
2006-12-12,5143.51
2006-12-13,5133.2
2006-12-14,5262.82
2006-12-15,5276.31
2006-12-18,5268.45
2006-12-19,5147.26
2006-12-20,5113.26
2006-12-21,5128.5
2006-12-22,5116.13
2006-12-26,5190.5
2006-12-27,5213.65
2006-12-28,5223.85
2006-12-29,5176.73
2007-01-02,5196.52
2007-01-03,5168.78
2007-01-04,5097.94
2007-01-05,5078.99
2007-01-08,5006.97
2007-01-09,4988.13
2007-01-10,4972.86
2007-01-11,5124.19
2007-01-12,5178.56
2007-01-15,5203.88
2007-01-16,5188.35
2007-01-17,5169.42
2007-01-18,5261.53
2007-01-19,5281.27
2007-01-22,5326.09
2007-01-23,5269.31
2007-01-24,5250.85
2007-01-25,5250.39
2007-01-29,5167.34
2007-01-31,5145.37
2007-02-01,5154.89
2007-02-02,5200.41
2007-02-05,5195.51
2007-02-06,5179.18
2007-02-07,5166.73
2007-02-08,5151.74
2007-02-09,5109.72
2007-02-12,5058.44
2007-02-13,4992.52
2007-02-14,5018.04
2007-02-15,5095.94
2007-02-19,5088.56
2007-02-20,5047.38
2007-02-21,5020.7
2007-02-22,4958.76
2007-02-23,4819.18
2007-02-26,4881.07
2007-02-27,4792.02
2007-02-28,4774.95
2007-03-01,4769.74
2007-03-02,4716.75
2007-03-05,4560.64
2007-03-06,4555.34
2007-03-07,4454.79
2007-03-08,4611.27
2007-03-09,4547.19
2007-03-12,4493.67
2007-03-13,4498.03
2007-03-14,4376.84
2007-03-15,4433.59
2007-03-16,4401.25
2007-03-19,4397.73
2007-03-20,4425.31
2007-03-21,4525.58
2007-03-22,4641.32
2007-03-23,4603.57
2007-03-26,4575.29
2007-03-28,4555.96
2007-03-29,4653.25
2007-03-30,4724.77
2007-04-02,4572.85
2007-04-03,4637.95
2007-04-04,4618.58
2007-04-05,4646.93
2007-04-09,4772.44
2007-04-10,4868.64
2007-04-11,4861.36
2007-04-12,4818.92
2007-04-13,4783.27
2007-04-16,4911.65
2007-04-17,4862.79
2007-04-18,4863.7
2007-04-19,4886.7
2007-04-20,4873.33
2007-04-23,4818.57
2007-04-24,4861.73
2007-04-25,4956.2
2007-04-26,4974.8
2007-04-27,4905.67
2007-04-30,4825.77
2007-05-03,4838.98
2007-05-04,4842.39
2007-05-07,4841.42
2007-05-08,4818.85
2007-05-09,4813.77
2007-05-10,4853.72
2007-05-11,4794.52
2007-05-14,4833.97
2007-05-15,4852.4
2007-05-16,4920.45
2007-05-17,4959.23
2007-05-18,4998.81
2007-05-21,5101.11
2007-05-22,5131.88
2007-05-23,5068.39
2007-05-24,5084.56
2007-05-25,5106.54
2007-05-28,5150.97
2007-05-29,5159.67
2007-05-30,5055.75
2007-05-31,5135.35
2007-06-01,5083.89
2007-06-04,5069.14
2007-06-05,5021.2
2007-06-06,4953.15
2007-06-07,4882.33
2007-06-08,4808.29
2007-06-11,4824.24
2007-06-12,4831.85
2007-06-13,4781.17
2007-06-14,4797.75
2007-06-15,4821.69
2007-06-18,4820.08
2007-06-19,4855.6
2007-06-20,4873.84
2007-06-21,4885.48
2007-06-22,4898.37
2007-06-25,4897.2
2007-06-26,4930.92
2007-06-27,4925.61
2007-06-28,4942.24
2007-06-29,4960.32
2007-07-02,4936.0
2007-07-03,5023.45
2007-07-04,5053.92
2007-07-05,5024.3
2007-07-06,5045.9
2007-07-09,5011.82
2007-07-10,5008.95
2007-07-11,5020.89
2007-07-12,5063.57
2007-07-13,5060.14
2007-07-16,5017.81
2007-07-17,5024.41
2007-07-18,5004.73
2007-07-19,5030.95
2007-07-20,5000.27
2007-07-23,5119.5
2007-07-24,5012.75
2007-07-25,5189.55
2007-07-26,5251.52
2007-07-27,5200.7
2007-07-30,5263.94
2007-07-31,5337.74
2007-08-01,5179.88
2007-08-02,5194.67
2007-08-03,5275.59
2007-08-06,5267.1
2007-08-07,5206.45
2007-08-08,5252.95
2007-08-09,5163.24
2007-08-10,5126.24
2007-08-13,5205.36
2007-08-14,5178.88
2007-08-16,5000.68
2007-08-17,4912.29
2007-08-20,4994.68
2007-08-21,4866.52
2007-08-22,4973.93
2007-08-23,5011.48
2007-08-24,5047.18
2007-08-27,5144.43
2007-08-28,5196.53
2007-08-29,5205.35
2007-08-30,5252.86
2007-08-31,5291.81
2007-09-03,5365.63
2007-09-04,5359.77
2007-09-05,5381.03
2007-09-06,5443.35
2007-09-07,5468.61
2007-09-10,5554.63
2007-09-11,5606.59
2007-09-12,5576.19
2007-09-13,5549.13
2007-09-14,5568.04
2007-09-17,5633.85
2007-09-18,5639.73
2007-09-19,5747.22
2007-09-20,5774.29
2007-09-21,5754.81
2007-09-24,5749.91
2007-09-25,5761.97
2007-09-26,5715.6
2007-09-27,5649.16
2007-09-28,5756.72
2007-10-01,5763.57
2007-10-03,5767.47
2007-10-04,5780.08
2007-10-05,5670.75
2007-10-08,5589.79
2007-10-09,5758.58
2007-10-10,5754.21
2007-10-11,5858.77
2007-10-12,5735.78
2007-10-15,5774.15
2007-10-16,5729.15
2007-10-17,5614.07
2007-10-18,5571.03
2007-10-19,5415.11
2007-10-22,5454.42
2007-10-23,5677.03
2007-10-24,5689.15
2007-10-25,5708.56
2007-10-26,5697.3
2007-10-29,5798.53
2007-10-30,5754.18
2007-10-31,5636.75
2007-11-01,5406.93
2007-11-02,5467.38
2007-11-05,5402.9
2007-11-06,5439.99
2007-11-07,5398.22
2007-11-08,5393.09
2007-11-09,5369.86
2007-11-12,5494.47
2007-11-13,5512.06
2007-11-14,5620.12
2007-11-15,5719.87
2007-11-16,5931.42
2007-11-19,5972.44
2007-11-20,5910.88
2007-11-21,5654.32
2007-11-22,5625.02
2007-11-23,5691.82
2007-11-26,5777.62
2007-11-27,5766.55
2007-11-28,5754.84
2007-11-29,5723.23
2007-11-30,5830.23
2007-12-03,5867.0
2007-12-04,5905.04
2007-12-05,5927.48
2007-12-06,5941.7
2007-12-07,5889.83
2007-12-10,5844.45
2007-12-11,5883.16
2007-12-12,5931.71
2007-12-13,6023.41
2007-12-14,6175.04
2007-12-17,6025.08
2007-12-18,5993.66
2007-12-19,6038.66
2007-12-20,5996.98
2007-12-24,6086.66
2007-12-26,6153.09
2007-12-27,6194.32
2007-12-28,6269.47
2007-12-31,6329.6
2008-01-01,6477.59
2008-01-02,6513.67
2008-01-03,6482.09
2008-01-04,6603.97
2008-01-07,6778.92
2008-01-08,6747.76
2008-01-09,6703.22
2008-01-10,6469.9
2008-01-11,6413.06
2008-01-14,6448.43
2008-01-15,6321.21
2008-01-16,6180.54
2008-01-17,6284.05
2008-01-18,6140.23
2008-01-21,5716.47
2008-01-22,5249.96
2008-01-23,5589.33
2008-01-24,5426.98
2008-01-25,5715.15
2008-01-28,5687.97
2008-01-29,5830.42
2008-01-30,5668.02
2008-01-31,5674.0
2008-02-01,5794.76
2008-02-04,5876.93
2008-02-05,5842.21
2008-02-06,5711.0
2008-02-07,5545.42
2008-02-08,5683.87
2008-02-11,5334.49
2008-02-12,5315.01
2008-02-13,5441.91
2008-02-14,5614.54
2008-02-15,5722.65
2008-02-18,5833.55
2008-02-19,5897.48
2008-02-20,5778.08
2008-02-21,5801.81
2008-02-22,5772.01
2008-02-25,5772.34
2008-02-26,5804.54
2008-02-27,5829.58
2008-02-28,5809.19
2008-02-29,5881.53
2008-03-03,5742.51
2008-03-04,5611.85
2008-03-05,5726.42
2008-03-07,5662.27
2008-03-10,5645.68
2008-03-11,5720.56
2008-03-12,5663.53
2008-03-13,5532.43
2008-03-14,5635.55
2008-03-17,5445.54
2008-03-18,5475.55
2008-03-19,5503.07
2008-03-24,5603.94
2008-03-25,5729.37
2008-03-26,5735.32
2008-03-27,5824.92
2008-03-28,5918.83
2008-03-31,5817.72
2008-04-01,5933.72
2008-04-02,5885.47
2008-04-03,5961.57
2008-04-04,5863.92
2008-04-07,6105.82
2008-04-08,6082.05
2008-04-09,6040.41
2008-04-10,5999.73
2008-04-11,5935.08
2008-04-15,6069.54
2008-04-16,6092.38
2008-04-17,6054.62
2008-04-21,6047.61
2008-04-22,6087.27
2008-04-23,6064.83
2008-04-24,6112.8
2008-04-25,6161.35
2008-04-28,6136.94
2008-04-29,6159.24
2008-04-30,6228.03
2008-05-02,6268.46
2008-05-05,6266.17
2008-05-06,6310.67
2008-05-07,6346.89
2008-05-08,6194.9
2008-05-09,6201.99
2008-05-12,6218.77
2008-05-13,6244.59
2008-05-14,6224.54
2008-05-15,6196.13
2008-05-16,6273.96
2008-05-20,6240.26
2008-05-21,6242.67
2008-05-22,6149.4
2008-05-23,6038.73
2008-05-26,5877.18
2008-05-27,5896.9
2008-05-28,6119.11
2008-05-29,6044.64
2008-05-30,6091.79
2008-06-02,6044.19
2008-06-03,6024.84
2008-06-04,5920.27
2008-06-05,6068.79
2008-06-06,5942.5
2008-06-09,5805.78
2008-06-10,5729.96
2008-06-11,5696.85
2008-06-12,5704.61
2008-06-13,5648.55
2008-06-16,5709.55
2008-06-17,5786.57
2008-06-18,5799.87
2008-06-19,5758.98
2008-06-20,5604.24
2008-06-23,5528.11
2008-06-24,5390.97
2008-06-25,5351.37
2008-06-26,5388.02
2008-06-27,5199.29
2008-06-30,5202.74
2008-07-01,5045.88
2008-07-02,5030.31
2008-07-03,4828.82
2008-07-04,4903.78
2008-07-07,5062.29
2008-07-08,4977.67
2008-07-09,5206.42
2008-07-10,5186.65
2008-07-11,5080.49
2008-07-14,5034.89
2008-07-15,4855.32
2008-07-16,4880.18
2008-07-17,4968.11
2008-07-18,5089.4
2008-07-21,5174.86
2008-07-22,5395.07
2008-07-23,5463.14
2008-07-24,5394.17
2008-07-25,5416.21
2008-07-28,5433.11
2008-07-29,5440.2
2008-07-30,5453.48
2008-07-31,5444.04
2008-08-01,5408.62
2008-08-04,5414.78
2008-08-05,5499.7
2008-08-06,5554.03
2008-08-07,5575.01
2008-08-08,5561.45
2008-08-11,5627.63
2008-08-12,5656.68
2008-08-13,5666.42
2008-08-14,5577.32
2008-08-18,5524.94
2008-08-19,5471.86
2008-08-20,5463.79
2008-08-21,5386.89
2008-08-22,5455.76
2008-08-25,5477.1
2008-08-26,5516.51
2008-08-27,5495.01
2008-08-28,5438.27
2008-08-29,5553.64
2008-09-01,5568.38
2008-09-02,5650.52
2008-09-04,5544.89
2008-09-05,5564.7
2008-09-08,5702.74
2008-09-09,5650.33
2008-09-10,5639.69
2008-09-11,5573.73
2008-09-12,5559.15
2008-09-15,5476.78
2008-09-16,5483.99
2008-09-17,5347.6
2008-09-18,5367.72
2008-09-19,5498.47
2008-09-22,5571.19
2008-09-23,5506.9
2008-09-24,5529.6
2008-09-25,5460.38
2008-09-26,5517.86
2008-09-29,5489.43
2008-09-30,5450.79
2008-10-01,5517.92
2008-10-03,5499.84
2008-10-06,5280.53
2008-10-07,5188.48
2008-10-08,4924.1
2008-10-10,4673.04
2008-10-13,4855.46
2008-10-14,4904.84
2008-10-15,4725.9
2008-10-16,4808.13
2008-10-17,4713.59
2008-10-20,4807.29
2008-10-21,4953.02
2008-10-22,4982.38
2008-10-23,4898.68
2008-10-24,4602.27
2008-10-27,4362.96
2008-10-28,4519.01
2008-10-29,4401.42
2008-10-31,4606.12
2008-11-03,4807.62
2008-11-04,5027.05
2008-11-05,4935.42
2008-11-06,4921.08
2008-11-07,5026.9
2008-11-10,5063.03
2008-11-11,4993.88
2008-11-12,4874.22
2008-11-14,4860.81
2008-11-17,4796.92
2008-11-18,4714.83
2008-11-19,4760.85
2008-11-20,4726.65
2008-11-21,4778.04
2008-11-24,4853.72
2008-11-25,4845.81
2008-11-26,4879.2
2008-11-28,4916.84
2008-12-01,4785.53
2008-12-02,4828.51
2008-12-03,4831.85
2008-12-04,4981.3
2008-12-05,4895.09
2008-12-08,4926.83
2008-12-10,4974.35
2008-12-11,4981.68
2008-12-12,4977.57
2008-12-15,5024.0
2008-12-16,5094.68
2008-12-17,5063.97
2008-12-18,5184.66
2008-12-19,5288.23
2008-12-22,5273.13
2008-12-23,5185.03
2008-12-24,5122.72
2008-12-26,5065.89
2008-12-29,5089.76
2008-12-30,5106.21
2008-12-31,5090.13
2009-01-01,5111.5
2009-01-02,5146.9
2009-01-05,5109.61
2009-01-06,5172.0
2009-01-07,5052.57
2009-01-09,5095.23
2009-01-12,5054.89
2009-01-13,5038.88
2009-01-14,5069.18
2009-01-15,4977.28
2009-01-16,5026.7
2009-01-19,5039.04
2009-01-20,4993.77
2009-01-21,5056.86
2009-01-22,4990.64
2009-01-23,4917.35
2009-01-27,4977.72
2009-01-28,5087.85
2009-01-29,5055.23
2009-01-30,5164.24
2009-02-02,5122.48
2009-02-03,5173.06
2009-02-04,5182.93
2009-02-05,5161.68
2009-02-06,5186.42
2009-02-09,5214.63
2009-02-10,5184.75
2009-02-11,5191.21
2009-02-12,5156.11
2009-02-13,5188.5
2009-02-16,5167.11
2009-02-17,5112.35
2009-02-18,5109.82
2009-02-19,5083.23
2009-02-20,5066.76
2009-02-24,5068.53
2009-02-25,5077.39
2009-02-26,5129.92
2009-02-27,5136.7
2009-03-02,5015.34
2009-03-03,4892.35
2009-03-04,4897.46
2009-03-05,4738.15
2009-03-06,4673.48
2009-03-09,4550.77
2009-03-12,4660.21
2009-03-13,4747.36
2009-03-16,4876.78
2009-03-17,4902.82
2009-03-18,4856.12
2009-03-19,4835.11
2009-03-20,4845.82
2009-03-23,4952.76
2009-03-24,4961.3
2009-03-25,4971.06
2009-03-26,5102.45
2009-03-27,5124.23
2009-03-30,5055.37
2009-03-31,5134.66
2009-04-01,5117.6
2009-04-02,5103.7
2009-04-06,5008.91
2009-04-08,5229.25
2009-04-09,5151.46
2009-04-13,5161.07
2009-04-15,5217.64
2009-04-16,5285.98
2009-04-17,5267.85
2009-04-20,5233.75
2009-04-21,5319.31
2009-04-22,5317.76
2009-04-23,5328.66
2009-04-24,5342.91
2009-04-27,5321.34
2009-04-28,5199.57
2009-04-29,5299.81
2009-05-04,5558.55
2009-05-05,5457.78
2009-05-06,5352.48
2009-05-07,5332.12
2009-05-08,5310.78
2009-05-11,5241.83
2009-05-12,5263.74
2009-05-13,5202.84
2009-05-14,5205.83
2009-05-15,5200.57
2009-05-18,5650.85
2009-05-19,5393.7
2009-05-20,5415.16
2009-05-21,5345.53
2009-05-22,5368.84
2009-05-25,5498.83
2009-05-26,5380.63
2009-05-27,5404.15
2009-05-28,5394.84
2009-05-29,5410.16
2009-06-01,5544.85
2009-06-02,5567.07
2009-06-03,5771.91
2009-06-04,5872.82
2009-06-05,5750.16
2009-06-08,5591.89
2009-06-09,5747.1
2009-06-10,5877.34
2009-06-11,5866.85
2009-06-12,5805.33
2009-06-15,5833.51
2009-06-16,5896.71
2009-06-17,5773.33
2009-06-18,5738.53
2009-06-19,5839.09
2009-06-22,5857.13
2009-06-23,5803.97
2009-06-24,5860.44
2009-06-25,5791.6
2009-06-26,5904.03
2009-06-29,5879.39
2009-06-30,5838.79
2009-07-01,5892.27
2009-07-02,5895.81
2009-07-03,5919.76
2009-07-06,5947.0
2009-07-07,6153.61
2009-07-08,6089.46
2009-07-09,6134.88
2009-07-10,6103.73
2009-07-13,6047.14
2009-07-14,6118.61
2009-07-15,6195.5
2009-07-16,6195.36
2009-07-17,6344.9
2009-07-20,6354.95
2009-07-21,6301.52
2009-07-22,6282.27
2009-07-23,6492.34
2009-07-24,6571.84
2009-07-27,6799.29
2009-07-28,6694.08
2009-07-29,6591.3
2009-07-30,6746.91
2009-07-31,6936.45
2009-08-03,6905.9
2009-08-04,6946.07
2009-08-05,6886.27
2009-08-06,6634.68
2009-08-07,6464.69
2009-08-10,6283.71
2009-08-11,6304.83
2009-08-12,6293.03
2009-08-13,6523.87
2009-08-14,6437.34
2009-08-17,6180.17
2009-08-18,6292.17
2009-08-19,6241.29
2009-08-20,6271.29
2009-08-21,6369.56
2009-08-24,6590.42
2009-08-25,6604.53
2009-08-26,6551.77
2009-08-27,6535.94
2009-08-28,6541.17
2009-08-31,6474.87
2009-09-01,6487.19
2009-09-02,6506.84
2009-09-03,6525.04
2009-09-04,6625.52
2009-09-07,6628.66
2009-09-08,6535.16
2009-09-09,6496.36
2009-09-10,6481.17
2009-09-11,6408.75
2009-09-14,6393.68
2009-09-15,6467.43
2009-09-16,6489.87
2009-09-17,6522.02
2009-09-18,6512.3
2009-09-22,6638.43
2009-09-23,6547.32
2009-09-24,6592.73
2009-09-25,6633.42
2009-09-29,6670.25
2009-09-30,6633.73
2009-10-01,6653.46
2009-10-05,6711.13
2009-10-06,6912.63
2009-10-07,6889.38
2009-10-08,7024.26
2009-10-09,6994.72
2009-10-12,7154.0
2009-10-14,7204.61
2009-10-15,7177.5
2009-10-16,7115.89
2009-10-17,7100.98
2009-10-20,7094.32
2009-10-21,6950.85
2009-10-22,7015.97
2009-10-23,7205.64
2009-10-26,7258.02
2009-10-27,7179.25
2009-10-28,7160.82
2009-10-29,7201.82
2009-10-30,7163.97
2009-11-03,6982.24
2009-11-04,7117.43
2009-11-05,7144.96
2009-11-06,7098.9
2009-11-09,7245.11
2009-11-10,7214.13
2009-11-11,7265.2
2009-11-12,7165.36
2009-11-13,7213.17
2009-11-16,7276.27
2009-11-17,7258.91
2009-11-18,7317.57
2009-11-19,7282.25
2009-11-20,7337.16
2009-11-23,7486.78
2009-11-24,7438.82
2009-11-25,7526.72
2009-11-26,7443.1
2009-11-27,7355.45
2009-11-30,7399.71
2009-12-01,7412.86
2009-12-02,7369.52
2009-12-03,7365.18
2009-12-04,7386.97
2009-12-07,7358.24
2009-12-08,7471.76
2009-12-09,7434.22
2009-12-10,7373.76
2009-12-11,7351.15
2009-12-14,7261.63
2009-12-15,7202.01
2009-12-16,7183.61
2009-12-17,7208.13
2009-12-18,7114.35
2009-12-21,7091.55
2009-12-22,7103.22
2009-12-23,7235.66
2009-12-24,7283.3
2009-12-29,7288.2
