date,NIFTY POWER
2014-08-11,2021.1
2014-08-12,2048.02
2014-08-13,2015.02
2014-08-14,2041.39
2014-08-18,2067.4
2014-08-19,2087.1
2014-08-20,2108.98
2014-08-21,2083.73
2014-08-22,2080.53
2014-08-25,2038.49
2014-08-26,1999.69
2014-08-27,1997.14
2014-08-28,1976.92
2014-09-01,2038.87
2014-09-02,2038.2
2014-09-03,2037.01
2014-09-04,2036.11
2014-09-05,2033.97
2014-09-08,2032.4
2014-09-09,2048.29
2014-09-10,2060.71
2014-09-11,2074.55
2014-09-12,2041.55
2014-09-15,2047.64
2014-09-16,1970.28
2014-09-17,1986.53
2014-09-18,2030.59
2014-09-19,2022.51
2014-09-22,2010.2
2014-09-23,1982.42
2014-09-24,1987.44
2014-09-25,1929.86
2014-09-26,1953.96
2014-09-29,1958.37
2014-09-30,1934.01
2014-10-01,1921.51
2014-10-07,1925.54
2014-10-08,1943.12
2014-10-09,1970.98
2014-10-10,1940.12
2014-10-13,1944.7
2014-10-14,1950.18
2014-10-16,1898.27
2014-10-17,1911.6
2014-10-20,1943.23
2014-10-21,1989.27
2014-10-22,1993.51
2014-10-23,1999.56
2014-10-27,1995.57
2014-10-28,2019.23
2014-10-29,2019.79
2014-10-30,2033.8
2014-10-31,2087.66
2014-11-03,2093.72
2014-11-05,2063.16
2014-11-07,2059.65
2014-11-10,2078.3
2014-11-11,2083.0
2014-11-12,2044.43
2014-11-13,2027.29
2014-11-14,2035.38
2014-11-17,2075.24
2014-11-18,2096.79
2014-11-19,2062.65
2014-11-20,2050.39
2014-11-21,2039.87
2014-11-24,2045.41
2014-11-25,1989.04
2014-11-26,2014.68
2014-11-27,2029.02
2014-11-28,2048.27
2014-12-01,2005.23
2014-12-02,2014.59
2014-12-03,2026.11
2014-12-04,2005.8
2014-12-05,2000.13
2014-12-08,1977.2
2014-12-09,1926.21
2014-12-10,1954.56
2014-12-11,1929.59
2014-12-12,1907.88
2014-12-15,1897.49
2014-12-16,1837.42
2014-12-17,1816.44
2014-12-18,1877.2
2014-12-19,1907.99
2014-12-22,1929.88
2014-12-23,1927.25
2014-12-24,1910.2
2014-12-26,1915.11
2014-12-29,1922.77
2014-12-30,1931.63
2014-12-31,1946.1
2015-01-01,1943.23
2015-01-02,1967.91
2015-01-05,1963.53
2015-01-06,1898.9
2015-01-07,1901.78
2015-01-08,1937.24
2015-01-09,1919.75
2015-01-12,1926.99
2015-01-13,1907.59
2015-01-14,1903.93
2015-01-15,1956.44
2015-01-16,1976.01
2015-01-19,1988.63
2015-01-20,1987.12
2015-01-21,1986.12
2015-01-22,1980.38
2015-01-23,2027.44
2015-01-27,2035.18
2015-01-28,2028.31
2015-01-29,2027.01
2015-01-30,2054.71
2015-02-02,2064.47
2015-02-03,2028.69
2015-02-04,2026.4
2015-02-05,1955.62
2015-02-06,1935.25
2015-02-09,1893.85
2015-02-10,1907.51
2015-02-11,1937.3
2015-02-12,1974.16
2015-02-13,1988.1
2015-02-16,1981.76
2015-02-18,2016.21
2015-02-19,2040.12
2015-02-20,2019.19
2015-02-23,2015.33
2015-02-24,2011.52
2015-02-25,1994.35
2015-02-26,2005.23
2015-02-27,2072.32
2015-02-28,2052.46
2015-03-02,2054.58
2015-03-03,2068.97
2015-03-04,2026.64
2015-03-05,2040.85
2015-03-09,1977.99
2015-03-10,1955.85
2015-03-11,1959.75
2015-03-12,1998.7
2015-03-13,1969.7
2015-03-16,1955.99
2015-03-17,1971.79
2015-03-18,1952.01
2015-03-19,1951.44
2015-03-20,1915.54
2015-03-23,1925.57
2015-03-24,1924.16
2015-03-25,1897.79
2015-03-26,1874.03
2015-03-27,1869.05
2015-03-30,1891.87
2015-03-31,1905.77
2015-04-01,1920.13
2015-04-06,1931.21
2015-04-07,1954.5
2015-04-08,1953.76
2015-04-09,1970.46
2015-04-10,1988.61
2015-04-13,2010.1
2015-04-15,1991.39
2015-04-16,1977.5
2015-04-17,1972.2
2015-04-20,1929.63
2015-04-21,1916.42
2015-04-22,1925.22
2015-04-23,1914.3
2015-04-24,1902.31
2015-04-27,1869.3
2015-04-28,1891.9
2015-04-29,1886.0
2015-04-30,1874.54
2015-05-04,1909.21
2015-05-05,1895.26
2015-05-06,1827.83
2015-05-07,1796.05
2015-05-08,1810.22
2015-05-11,1835.89
2015-05-12,1781.87
2015-05-13,1803.39
2015-05-14,1814.28
2015-05-15,1808.66
2015-05-18,1824.17
2015-05-19,1826.79
2015-05-20,1839.35
2015-05-21,1826.43
2015-05-22,1819.57
2015-05-25,1812.79
2015-05-26,1803.98
2015-05-27,1811.0
2015-05-28,1806.6
2015-05-29,1814.72
2015-06-01,1827.47
2015-06-02,1801.25
2015-06-03,1748.96
2015-06-04,1738.87
2015-06-05,1755.85
2015-06-08,1750.43
2015-06-09,1759.64
2015-06-10,1773.64
2015-06-11,1727.15
2015-06-12,1735.31
2015-06-15,1726.0
2015-06-16,1744.87
2015-06-17,1734.48
2015-06-18,1745.29
2015-06-19,1737.3
2015-06-22,1768.67
2015-06-23,1771.46
2015-06-24,1760.86
2015-06-25,1775.25
2015-06-26,1770.6
2015-06-29,1753.92
2015-06-30,1759.7
2015-07-01,1778.45
2015-07-02,1771.08
2015-07-03,1766.88
2015-07-06,1770.42
2015-07-07,1768.09
2015-07-08,1748.03
2015-07-09,1746.34
2015-07-10,1736.48
2015-07-13,1761.22
2015-07-14,1764.69
2015-07-15,1771.75
2015-07-16,1784.18
2015-07-17,1804.83
2015-07-20,1797.46
2015-07-21,1764.59
2015-07-22,1787.95
2015-07-23,1775.06
2015-07-24,1765.38
2015-07-27,1732.24
2015-07-28,1731.55
2015-07-29,1715.6
2015-07-30,1743.71
2015-07-31,1733.39
2015-08-03,1743.64
2015-08-04,1752.16
2015-08-05,1764.6
2015-08-06,1759.04
2015-08-07,1747.56
2015-08-10,1730.73
2015-08-11,1715.71
2015-08-12,1675.88
2015-08-13,1673.43
2015-08-14,1699.61
2015-08-17,1693.98
2015-08-18,1683.59
2015-08-19,1672.16
2015-08-20,1649.67
2015-08-21,1637.42
2015-08-24,1498.37
2015-08-25,1499.09
2015-08-26,1534.96
2015-08-27,1562.82
2015-08-28,1567.99
2015-08-31,1555.18
2015-09-01,1528.25
2015-09-02,1498.37
2015-09-03,1525.52
2015-09-04,1468.3
2015-09-07,1451.38
2015-09-08,1491.33
2015-09-09,1528.97
2015-09-10,1526.15
2015-09-11,1523.35
2015-09-14,1573.22
2015-09-15,1572.52
2015-09-16,1585.31
2015-09-18,1609.45
2015-09-21,1637.73
2015-09-22,1582.6
2015-09-23,1586.89
2015-09-24,1590.3
2015-09-28,1595.46
2015-09-29,1606.23
2015-09-30,1627.02
2015-10-01,1625.71
2015-10-05,1663.52
2015-10-06,1672.67
2015-10-07,1692.25
2015-10-08,1684.49
2015-10-09,1682.31
2015-10-12,1701.36
2015-10-13,1708.29
2015-10-14,1696.24
2015-10-15,1707.82
2015-10-16,1715.13
2015-10-19,1712.63
2015-10-20,1746.79
2015-10-21,1744.29
2015-10-23,1752.94
2015-10-26,1744.5
2015-10-27,1746.03
2015-10-28,1718.24
2015-10-29,1709.78
2015-10-30,1733.7
2015-11-02,1729.04
2015-11-03,1740.51
2015-11-04,1741.71
2015-11-05,1732.68
2015-11-06,1706.64
2015-11-09,1702.48
2015-11-10,1679.49
2015-11-11,1695.63
2015-11-13,1697.85
2015-11-16,1705.6
2015-11-17,1713.38
2015-11-18,1706.3
2015-11-19,1718.99
2015-11-20,1722.83
2015-11-23,1726.88
2015-11-24,1723.9
2015-11-26,1748.25
2015-11-27,1746.57
2015-11-30,1760.56
2015-12-01,1770.84
2015-12-02,1773.11
2015-12-03,1763.41
2015-12-04,1730.48
2015-12-07,1731.26
2015-12-08,1692.68
2015-12-09,1669.61
2015-12-10,1692.11
2015-12-11,1666.07
2015-12-14,1668.65
2015-12-15,1671.47
2015-12-16,1694.65
2015-12-17,1728.88
2015-12-18,1738.42
2015-12-21,1767.46
2015-12-22,1763.3
2015-12-23,1778.06
2015-12-24,1798.46
2015-12-28,1819.48
2015-12-29,1820.69
2015-12-30,1831.73
2015-12-31,1854.28
2016-01-01,1884.57
2016-01-04,1882.71
2016-01-05,1897.53
2016-01-06,1892.03
2016-01-07,1831.13
2016-01-08,1880.51
2016-01-11,1883.16
2016-01-12,1879.3
2016-01-13,1855.7
2016-01-14,1823.84
2016-01-15,1742.12
2016-01-18,1694.74
2016-01-19,1722.48
2016-01-20,1675.22
2016-01-21,1677.15
2016-01-22,1708.91
2016-01-25,1697.92
2016-01-27,1738.9
2016-01-28,1751.89
2016-01-29,1777.7
2016-02-01,1768.82
2016-02-02,1723.75
2016-02-03,1671.64
2016-02-04,1668.06
2016-02-05,1685.28
2016-02-08,1667.76
2016-02-09,1669.05
2016-02-10,1673.59
2016-02-11,1585.31
2016-02-12,1597.56
2016-02-15,1646.57
2016-02-16,1633.33
2016-02-17,1647.4
2016-02-18,1646.06
2016-02-19,1658.19
2016-02-22,1650.64
2016-02-23,1625.9
2016-02-24,1618.49
2016-02-25,1583.96
2016-02-26,1599.81
2016-02-29,1584.91
2016-03-01,1623.23
2016-03-02,1651.13
2016-03-03,1667.81
2016-03-04,1680.5
2016-03-08,1687.65
2016-03-09,1709.39
2016-03-10,1711.23
2016-03-11,1703.53
2016-03-14,1707.94
2016-03-15,1700.48
2016-03-16,1705.54
2016-03-17,1701.86
2016-03-18,1709.44
2016-03-21,1720.88
2016-03-22,1740.79
2016-03-23,1737.43
2016-03-28,1715.75
2016-03-29,1708.44
2016-03-30,1749.05
2016-03-31,1768.61
2016-04-01,1779.26
2016-04-04,1801.09
2016-04-05,1763.89
2016-04-06,1768.81
2016-04-07,1750.12
2016-04-08,1777.25
2016-04-11,1815.96
2016-04-12,1826.22
2016-04-13,1849.42
2016-04-18,1861.78
2016-04-20,1881.13
2016-04-21,1862.44
2016-04-22,1870.9
2016-04-25,1846.7
2016-04-26,1864.23
2016-04-27,1851.02
2016-04-28,1812.67
2016-04-29,1826.78
2016-05-02,1824.18
2016-05-03,1820.88
2016-05-04,1801.63
2016-05-05,1803.41
2016-05-06,1814.74
2016-05-09,1844.82
2016-05-10,1830.29
2016-05-11,1819.88
2016-05-12,1828.46
2016-05-13,1816.47
2016-05-16,1812.59
2016-05-17,1804.15
2016-05-18,1804.58
2016-05-19,1782.03
2016-05-20,1786.85
2016-05-23,1793.84
2016-05-24,1797.63
2016-05-25,1829.06
2016-05-26,1848.6
2016-05-27,1855.43
2016-05-30,1877.49
2016-05-31,1863.03
2016-06-01,1855.06
2016-06-02,1861.27
2016-06-03,1872.02
2016-06-06,1873.65
2016-06-07,1881.45
2016-06-08,1911.91
2016-06-09,1922.0
2016-06-10,1932.36
2016-06-13,1901.96
2016-06-14,1909.47
2016-06-15,1950.56
2016-06-16,1943.79
2016-06-17,1943.54
2016-06-20,1952.27
2016-06-21,1936.55
2016-06-22,1926.48
2016-06-23,1914.02
2016-06-24,1891.3
2016-06-27,1895.75
2016-06-28,1905.9
2016-06-29,1942.01
2016-06-30,1976.38
2016-07-01,1984.54
2016-07-04,1998.67
2016-07-05,1981.54
2016-07-07,1986.15
2016-07-08,1980.74
2016-07-11,2007.23
2016-07-12,2003.21
2016-07-13,1975.88
2016-07-14,1985.58
2016-07-15,1967.42
2016-07-18,1959.41
2016-07-19,1969.82
2016-07-20,1994.99
2016-07-21,1960.81
2016-07-22,1986.97
2016-07-25,2002.28
2016-07-26,2005.81
2016-07-27,2005.33
2016-07-28,2020.25
2016-07-29,2030.54
2016-08-01,2028.25
2016-08-02,2019.8
2016-08-03,1991.24
2016-08-04,2004.39
2016-08-05,2025.22
2016-08-08,2040.17
2016-08-09,2047.15
2016-08-10,2018.0
2016-08-11,2025.03
2016-08-12,2042.04
2016-08-16,2056.4
2016-08-17,2057.57
2016-08-18,2088.42
2016-08-19,2097.64
2016-08-22,2084.25
2016-08-23,2068.51
2016-08-24,2084.71
2016-08-25,2076.06
2016-08-26,2061.33
2016-08-29,2068.59
2016-08-30,2092.68
2016-08-31,2098.01
2016-09-01,2079.21
2016-09-02,2098.61
2016-09-06,2117.27
2016-09-07,2096.02
2016-09-08,2099.64
2016-09-09,2086.57
2016-09-12,2021.07
2016-09-14,2049.84
2016-09-15,2021.38
2016-09-16,2031.3
2016-09-19,2046.11
2016-09-20,2032.79
2016-09-21,2030.2
2016-09-22,2058.07
2016-09-23,2041.86
2016-09-26,2020.03
2016-09-27,2010.63
2016-09-28,2026.1
2016-09-29,1943.1
2016-09-30,1967.94
2016-10-03,2019.03
2016-10-04,2027.31
2016-10-05,2031.8
2016-10-06,2012.82
2016-10-07,2016.61
2016-10-10,2013.51
2016-10-13,1967.14
2016-10-14,1984.0
2016-10-17,1972.75
2016-10-18,1991.88
2016-10-19,2015.7
2016-10-20,2028.33
2016-10-21,2032.44
2016-10-24,2037.91
2016-10-25,2034.45
2016-10-26,2007.6
2016-10-27,1997.14
2016-10-28,2006.46
2016-10-30,2003.09
2016-11-01,2019.64
2016-11-02,2000.27
2016-11-03,1979.31
2016-11-04,1949.68
2016-11-07,1965.56
2016-11-08,1963.15
2016-11-09,1934.43
2016-11-10,1992.84
2016-11-11,1939.58
2016-11-15,1892.42
2016-11-16,1901.88
2016-11-17,1918.2
2016-11-18,1946.99
2016-11-21,1899.87
2016-11-22,1895.69
2016-11-23,1929.84
2016-11-24,1922.52
2016-11-25,1961.77
2016-11-28,2000.46
2016-11-29,1999.71
2016-11-30,2024.99
2016-12-01,1989.75
2016-12-02,1985.0
2016-12-05,1996.91
2016-12-06,2014.58
2016-12-07,2004.02
2016-12-08,2024.68
2016-12-09,2039.35
2016-12-12,2037.15
2016-12-13,2038.89
2016-12-14,2024.58
2016-12-15,2026.01
2016-12-16,2012.64
2016-12-19,2018.8
2016-12-20,2006.36
2016-12-21,2016.76
2016-12-22,1977.48
2016-12-23,1976.72
2016-12-26,1939.27
2016-12-27,1961.09
2016-12-28,1965.41
2016-12-29,1988.63
2016-12-30,2008.41
2017-01-02,2019.96
2017-01-03,2035.49
2017-01-04,2039.69
2017-01-05,2066.15
2017-01-06,2060.27
2017-01-09,2051.87
2017-01-10,2063.11
2017-01-11,2084.68
2017-01-12,2163.06
2017-01-13,2150.07
2017-01-16,2154.75
2017-01-17,2164.09
2017-01-18,2163.07
2017-01-19,2176.1
2017-01-20,2128.24
2017-01-23,2137.79
2017-01-24,2174.49
2017-01-25,2175.35
2017-01-27,2222.22
2017-01-30,2213.33
2017-01-31,2193.76
2017-02-01,2209.94
2017-02-02,2219.42
2017-02-03,2222.85
2017-02-06,2239.78
2017-02-07,2232.46
2017-02-08,2237.08
2017-02-09,2234.09
2017-02-10,2233.8
2017-02-13,2245.15
2017-02-14,2243.87
2017-02-15,2214.43
2017-02-16,2234.56
2017-02-17,2241.18
2017-02-20,2267.67
2017-02-21,2269.47
2017-02-22,2245.98
2017-02-23,2229.74
2017-02-27,2213.19
2017-02-28,2212.35
2017-03-01,2206.11
2017-03-02,2158.07
2017-03-03,2171.35
2017-03-06,2200.22
2017-03-07,2204.35
2017-03-08,2187.38
2017-03-09,2182.9
2017-03-10,2171.78
2017-03-14,2203.21
2017-03-15,2205.26
2017-03-16,2245.3
2017-03-17,2233.42
2017-03-20,2241.92
2017-03-21,2245.61
2017-03-22,2222.87
2017-03-23,2245.97
2017-03-24,2245.69
2017-03-27,2243.3
2017-03-28,2264.95
2017-03-29,2274.72
2017-03-30,2281.41
2017-03-31,2299.07
2017-04-03,2304.8
2017-04-05,2317.74
2017-04-06,2329.38
2017-04-07,2310.79
2017-04-10,2311.66
2017-04-11,2303.28
2017-04-12,2269.9
2017-04-13,2270.83
2017-04-17,2259.0
2017-04-18,2262.51
2017-04-19,2312.0
2017-04-20,2305.45
2017-04-21,2311.42
2017-04-24,2329.28
2017-04-25,2330.49
2017-04-26,2312.93
2017-04-27,2314.72
2017-04-28,2323.95
2017-05-02,2307.18
2017-05-03,2307.97
2017-05-04,2310.37
2017-05-05,2281.85
2017-05-08,2302.29
2017-05-09,2305.5
2017-05-10,2312.37
2017-05-11,2300.71
2017-05-12,2290.94
2017-05-15,2306.55
2017-05-16,2319.18
2017-05-17,2324.76
2017-05-18,2268.22
2017-05-19,2276.03
2017-05-22,2248.54
2017-05-23,2197.44
2017-05-24,2170.99
2017-05-25,2184.46
2017-05-26,2212.06
2017-05-29,2190.21
2017-05-30,2204.47
2017-05-31,2226.61
2017-06-01,2222.88
2017-06-02,2237.37
2017-06-05,2237.66
2017-06-06,2201.24
2017-06-07,2211.15
2017-06-08,2208.97
2017-06-09,2207.62
2017-06-12,2206.79
2017-06-13,2213.94
2017-06-14,2214.67
2017-06-15,2211.03
2017-06-16,2219.51
2017-06-19,2229.03
2017-06-20,2230.83
2017-06-21,2232.48
2017-06-22,2218.75
2017-06-23,2212.63
2017-06-27,2214.62
2017-06-28,2229.27
2017-06-29,2237.96
2017-06-30,2239.07
2017-07-03,2247.95
2017-07-04,2245.21
2017-07-05,2257.62
2017-07-06,2251.74
2017-07-07,2257.72
2017-07-10,2281.26
2017-07-11,2280.0
2017-07-12,2297.17
2017-07-13,2304.69
2017-07-14,2319.83
2017-07-17,2324.11
2017-07-18,2308.0
2017-07-19,2324.19
2017-07-20,2315.43
2017-07-21,2314.32
2017-07-24,2316.86
2017-07-25,2316.43
2017-07-26,2332.75
2017-07-27,2314.82
2017-07-28,2324.1
2017-07-31,2347.04
2017-08-01,2350.4
2017-08-02,2365.37
2017-08-03,2357.17
2017-08-04,2372.58
2017-08-07,2389.98
2017-08-08,2350.05
2017-08-09,2339.13
2017-08-10,2265.16
2017-08-11,2248.29
2017-08-14,2306.78
2017-08-16,2317.78
2017-08-17,2334.05
2017-08-18,2315.29
2017-08-21,2286.85
2017-08-22,2261.4
2017-08-23,2277.31
2017-08-24,2285.49
2017-08-28,2311.24
2017-08-29,2279.94
2017-08-30,2308.12
2017-08-31,2330.51
2017-09-01,2334.19
2017-09-04,2314.91
2017-09-05,2325.83
2017-09-06,2322.39
2017-09-07,2323.98
2017-09-08,2309.16
2017-09-11,2354.08
2017-09-12,2377.92
2017-09-13,2379.03
2017-09-14,2385.52
2017-09-15,2359.21
2017-09-18,2368.78
2017-09-19,2380.36
2017-09-20,2371.01
2017-09-21,2357.12
2017-09-22,2298.33
2017-09-25,2295.95
2017-09-26,2299.86
2017-09-27,2256.55
2017-09-28,2271.41
2017-09-29,2295.07
2017-10-03,2293.83
2017-10-04,2313.11
2017-10-05,2323.3
2017-10-06,2351.95
2017-10-09,2340.31
2017-10-10,2368.71
2017-10-11,2361.39
2017-10-12,2386.51
2017-10-13,2397.2
2017-10-16,2398.48
2017-10-17,2410.9
2017-10-18,2433.26
2017-10-19,2412.9
2017-10-23,2437.14
2017-10-24,2461.32
2017-10-25,2479.75
2017-10-26,2480.61
2017-10-27,2504.35
2017-10-30,2513.45
2017-10-31,2488.16
2017-11-01,2486.53
2017-11-02,2502.42
2017-11-03,2484.84
2017-11-06,2479.31
2017-11-07,2437.22
2017-11-08,2418.68
2017-11-09,2437.03
2017-11-10,2443.0
2017-11-13,2428.22
2017-11-14,2408.32
2017-11-15,2363.74
2017-11-16,2418.0
2017-11-17,2450.51
2017-11-20,2489.21
2017-11-21,2495.16
2017-11-22,2495.23
2017-11-23,2503.31
2017-11-24,2512.89
2017-11-27,2543.36
2017-11-28,2532.56
2017-11-29,2516.43
2017-11-30,2499.06
2017-12-01,2451.62
2017-12-04,2446.12
2017-12-05,2432.26
2017-12-06,2410.38
2017-12-07,2467.15
2017-12-08,2476.83
2017-12-11,2488.87
2017-12-12,2452.73
2017-12-13,2437.19
2017-12-14,2441.83
2017-12-15,2452.14
2017-12-18,2453.19
2017-12-19,2475.72
2017-12-20,2490.08
2017-12-21,2545.59
2017-12-22,2583.04
2017-12-26,2596.4
2017-12-27,2584.08
2017-12-28,2580.11
2017-12-29,2619.18
2018-01-01,2653.56
2018-01-02,2652.55
2018-01-03,2665.53
2018-01-04,2676.01
2018-01-05,2686.43
2018-01-08,2695.22
2018-01-09,2675.61
2018-01-10,2662.36
2018-01-11,2665.81
2018-01-12,2648.82
2018-01-15,2652.99
2018-01-16,2589.36
2018-01-17,2606.83
2018-01-18,2540.35
2018-01-19,2560.08
2018-01-22,2552.79
2018-01-23,2562.03
2018-01-24,2547.5
2018-01-25,2513.77
2018-01-29,2497.38
2018-01-30,2499.46
2018-01-31,2477.41
2018-02-01,2471.36
2018-02-02,2368.33
2018-02-05,2380.69
2018-02-06,2338.33
2018-02-07,2360.45
2018-02-08,2374.98
2018-02-09,2394.23
2018-02-12,2439.19
2018-02-14,2420.13
2018-02-15,2408.11
2018-02-16,2391.97
2018-02-19,2368.17
2018-02-20,2374.46
2018-02-21,2365.72
2018-02-22,2338.64
2018-02-23,2384.1
2018-02-26,2408.76
2018-02-27,2404.1
2018-02-28,2388.48
2018-03-01,2379.43
2018-03-05,2352.46
2018-03-06,2328.09
2018-03-07,2276.66
2018-03-08,2293.57
2018-03-09,2282.47
2018-03-12,2320.18
2018-03-13,2332.86
2018-03-14,2325.15
2018-03-15,2328.6
2018-03-16,2292.87
2018-03-19,2283.34
2018-03-20,2297.67
2018-03-21,2307.9
2018-03-22,2290.89
2018-03-23,2270.11
2018-03-26,2280.03
2018-03-27,2299.23
2018-03-28,2273.88
2018-04-02,2314.07
2018-04-03,2347.14
2018-04-04,2322.43
2018-04-05,2350.18
2018-04-06,2350.17
2018-04-09,2352.8
2018-04-10,2368.06
2018-04-11,2359.13
2018-04-12,2351.11
2018-04-13,2356.37
2018-04-16,2367.45
2018-04-17,2391.92
2018-04-18,2396.37
2018-04-19,2404.13
2018-04-20,2375.42
2018-04-23,2373.76
2018-04-24,2354.2
2018-04-25,2349.7
2018-04-26,2347.46
2018-04-27,2364.94
2018-04-30,2386.71
2018-05-02,2350.9
2018-05-03,2347.85
2018-05-04,2335.98
2018-05-07,2349.96
2018-05-08,2356.2
2018-05-09,2336.09
2018-05-10,2301.72
2018-05-11,2293.59
2018-05-14,2274.17
2018-05-15,2263.18
2018-05-16,2250.36
2018-05-17,2254.03
2018-05-18,2227.15
2018-05-21,2199.34
2018-05-22,2197.05
2018-05-23,2197.96
2018-05-24,2189.49
2018-05-25,2241.13
2018-05-28,2266.5
2018-05-29,2263.13
2018-05-30,2273.95
2018-05-31,2277.35
2018-06-01,2235.0
2018-06-04,2191.16
2018-06-05,2163.94
2018-06-06,2196.96
2018-06-07,2222.23
2018-06-08,2205.24
2018-06-11,2209.63
2018-06-12,2207.86
2018-06-13,2198.69
2018-06-14,2190.0
2018-06-15,2170.12
2018-06-18,2162.87
2018-06-19,2143.65
2018-06-20,2162.3
2018-06-21,2139.84
2018-06-22,2160.9
2018-06-25,2137.74
2018-06-26,2114.38
2018-06-27,2052.4
2018-06-28,2035.4
2018-06-29,2074.94
2018-07-02,2028.59
2018-07-03,2029.93
2018-07-04,2019.8
2018-07-05,2016.99
2018-07-06,2023.46
2018-07-09,2057.66
2018-07-10,2071.42
2018-07-11,2062.56
2018-07-12,2041.79
2018-07-13,2027.6
2018-07-16,1997.77
2018-07-17,2026.16
2018-07-18,1999.22
2018-07-19,1984.33
2018-07-20,1989.56
2018-07-23,2016.17
2018-07-24,2054.26
2018-07-25,2037.89
2018-07-26,2063.52
2018-07-27,2077.3
2018-07-30,2104.68
2018-07-31,2108.7
2018-08-01,2096.64
2018-08-02,2102.44
2018-08-03,2126.02
2018-08-06,2141.3
2018-08-07,2131.86
2018-08-08,2126.06
2018-08-09,2140.62
2018-08-10,2118.12
2018-08-13,2095.62
2018-08-14,2104.93
2018-08-16,2096.27
2018-08-17,2110.21
2018-08-20,2131.61
2018-08-21,2158.55
2018-08-23,2166.7
2018-08-24,2163.27
2018-08-27,2237.65
2018-08-28,2262.75
2018-08-29,2265.32
2018-08-30,2295.19
2018-08-31,2333.07
2018-09-03,2302.1
2018-09-04,2239.53
2018-09-05,2244.32
2018-09-06,2262.48
2018-09-07,2265.78
2018-09-10,2221.17
2018-09-11,2193.5
2018-09-12,2192.14
2018-09-14,2246.97
2018-09-17,2251.24
2018-09-18,2198.15
2018-09-19,2172.89
2018-09-21,2122.47
2018-09-24,2078.42
2018-09-25,2067.35
2018-09-26,2063.69
2018-09-27,2040.56
2018-09-28,1990.85
2018-10-01,2023.55
2018-10-03,2014.81
2018-10-04,2002.13
2018-10-05,1950.25
2018-10-08,1929.05
2018-10-09,1928.66
2018-10-10,2002.65
2018-10-11,1968.42
2018-10-12,2049.92
2018-10-15,2072.27
2018-10-16,2098.23
2018-10-17,2067.42
2018-10-19,2056.22
2018-10-22,2049.85
2018-10-23,2043.56
2018-10-24,2045.2
2018-10-25,2045.12
2018-10-26,2030.24
2018-10-29,2118.35
2018-10-30,2115.1
2018-10-31,2135.79
2018-11-01,2163.64
2018-11-02,2175.82
2018-11-05,2154.17
2018-11-06,2155.94
2018-11-07,2170.29
2018-11-09,2188.36
2018-11-12,2146.85
2018-11-13,2168.93
2018-11-14,2195.77
2018-11-15,2190.02
2018-11-16,2188.61
2018-11-19,2220.06
2018-11-20,2208.44
2018-11-21,2194.87
2018-11-22,2166.86
2018-11-26,2174.11
2018-11-27,2190.62
2018-11-28,2175.39
2018-11-29,2158.52
2018-11-30,2156.85
2018-12-03,2212.68
2018-12-04,2204.74
2018-12-05,2163.53
2018-12-06,2141.7
2018-12-07,2138.11
2018-12-10,2082.77
2018-12-11,2101.79
2018-12-12,2141.9
2018-12-13,2149.09
2018-12-14,2161.94
2018-12-17,2173.06
2018-12-18,2194.69
2018-12-19,2219.26
2018-12-20,2213.38
2018-12-21,2180.34
2018-12-24,2157.12
2018-12-26,2149.75
2018-12-27,2165.46
2018-12-28,2181.53
2018-12-31,2187.41
2019-01-01,2190.82
2019-01-02,2154.88
2019-01-03,2130.29
2019-01-04,2147.94
2019-01-07,2169.6
2019-01-08,2173.43
2019-01-09,2165.79
2019-01-10,2171.93
2019-01-11,2171.1
2019-01-14,2151.76
2019-01-15,2163.17
2019-01-16,2176.15
2019-01-17,2160.46
2019-01-18,2150.52
2019-01-21,2136.67
2019-01-22,2125.77
2019-01-23,2110.14
2019-01-24,2102.09
2019-01-25,2078.66
2019-01-28,2036.77
2019-01-29,2038.68
2019-01-30,2032.89
2019-01-31,2057.59
2019-02-01,2065.19
2019-02-04,1996.3
2019-02-05,1976.71
2019-02-06,1958.46
2019-02-07,1922.16
2019-02-08,1895.63
2019-02-11,1867.55
2019-02-12,1873.24
2019-02-13,1859.8
2019-02-14,1863.46
2019-02-15,1904.49
2019-02-18,1888.57
2019-02-19,1875.93
2019-02-20,1909.88
2019-02-21,1908.44
2019-02-22,1922.46
2019-02-25,1923.24
2019-02-26,1920.74
2019-02-27,1912.09
2019-02-28,1926.1
2019-03-01,1951.59
2019-03-05,1996.19
2019-03-06,2021.01
2019-03-07,2020.81
2019-03-08,2030.99
2019-03-11,2066.99
2019-03-12,2083.8
2019-03-13,2065.69
2019-03-14,2053.5
2019-03-15,2107.63
2019-03-18,2110.27
2019-03-19,2125.85
2019-03-20,2090.11
2019-03-22,2104.4
2019-03-25,2095.95
2019-03-26,2120.23
2019-03-27,2100.25
2019-03-28,2098.41
2019-03-29,2116.85
2019-04-01,2126.08
2019-04-02,2144.67
2019-04-03,2112.86
2019-04-04,2110.89
2019-04-05,2111.56
2019-04-08,2117.02
2019-04-09,2117.98
2019-04-10,2099.68
2019-04-11,2104.78
2019-04-12,2122.72
2019-04-15,2130.53
2019-04-16,2141.78
2019-04-18,2107.33
2019-04-22,2087.44
2019-04-23,2070.41
2019-04-24,2072.38
2019-04-25,2056.15
2019-04-26,2057.32
2019-04-30,2029.85
2019-05-02,2028.84
2019-05-03,2041.33
