date,K,n_excluded,excluded,passed
2023-08-31,23,7,NIFTY BANK|NIFTY CEMENT|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY METAL|NIFTY OIL & GAS|NIFTY PSU BANK,NIFTY AUTO|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY IT|NIFTY MEDIA|NIFTY NBFC|NIFTY POWER|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2023-09-29,23,7,NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY INSURANCE|NIFTY MEDIA,NIFTY AUTO|NIFTY BANK|NIFTY CEMENT|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY IT|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2023-10-31,23,7,NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY HEALTHCARE|NIFTY METAL|NIFTY POWER|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,NIFTY AUTO|NIFTY BANK|NIFTY CEMENT|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY IT|NIFTY MEDIA|NIFTY NBFC|NIFTY OIL & GAS|NIFTY REALTY
2023-11-30,23,7,NIFTY BANK|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY MEDIA|NIFTY NBFC|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,NIFTY AUTO|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY IT|NIFTY METAL|NIFTY OIL & GAS|NIFTY POWER|NIFTY REALTY
2023-12-29,23,7,NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY MEDIA|NIFTY NBFC,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY IT|NIFTY METAL|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2024-01-31,23,7,NIFTY BANK|NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY INSURANCE|NIFTY MEDIA|NIFTY METAL,NIFTY AUTO|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY IT|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2024-02-29,23,7,NIFTY BANK|NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY FMCG|NIFTY HOUSING FINANCE|NIFTY MEDIA|NIFTY POWER,NIFTY AUTO|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY INSURANCE|NIFTY IT|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2024-03-28,23,7,NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY IT|NIFTY MEDIA|NIFTY REALTY,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY INSURANCE|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS
2024-04-30,23,7,NIFTY CEMENT|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY INSURANCE|NIFTY IT|NIFTY OIL & GAS,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HOUSING FINANCE|NIFTY MEDIA|NIFTY METAL|NIFTY NBFC|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2024-05-31,23,7,NIFTY CEMENT|NIFTY CHEMICALS|NIFTY CONSUMER SERVICES|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY NBFC,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY MEDIA|NIFTY METAL|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2024-06-28,23,7,NIFTY FMCG|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY METAL|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY IT|NIFTY NBFC|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2024-07-31,23,7,NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY HOUSING FINANCE|NIFTY METAL|NIFTY NBFC|NIFTY REALTY,NIFTY AUTO|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY INSURANCE|NIFTY IT|NIFTY MEDIA|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS
2024-08-30,23,7,NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY METAL|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY,NIFTY AUTO|NIFTY BANK|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY IT|NIFTY MEDIA|NIFTY NBFC|NIFTY OIL & GAS|NIFTY TELECOMMUNICATIONS
2024-09-30,23,7,NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY INSURANCE|NIFTY IT|NIFTY OIL & GAS|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY MEDIA|NIFTY METAL|NIFTY NBFC|NIFTY POWER|NIFTY REALTY
2024-10-31,23,7,NIFTY AUTO|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY TELECOMMUNICATIONS,NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY IT|NIFTY MEDIA|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY
2024-11-29,23,7,NIFTY CHEMICALS|NIFTY FMCG|NIFTY INSURANCE|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY IT|NIFTY MEDIA|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2024-12-31,23,7,NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY HOUSING FINANCE|NIFTY MEDIA|NIFTY METAL|NIFTY POWER|NIFTY PSU BANK,NIFTY AUTO|NIFTY BANK|NIFTY CEMENT|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY INSURANCE|NIFTY IT|NIFTY NBFC|NIFTY OIL & GAS|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2025-01-31,23,7,NIFTY CAPITAL GOODS|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY REALTY,NIFTY AUTO|NIFTY BANK|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY FMCG|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY IT|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS
2025-02-28,23,7,NIFTY CAPITAL GOODS|NIFTY CONSTRUCTION|NIFTY FMCG|NIFTY IT|NIFTY MEDIA|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,NIFTY AUTO|NIFTY BANK|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK
2025-03-28,23,7,NIFTY AUTO|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY IT|NIFTY MEDIA|NIFTY TELECOMMUNICATIONS,NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY
2025-04-30,23,7,NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY IT|NIFTY MEDIA|NIFTY METAL|NIFTY NBFC|NIFTY POWER,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY OIL & GAS|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2025-05-30,23,7,NIFTY BANK|NIFTY CEMENT|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY HOUSING FINANCE|NIFTY OIL & GAS|NIFTY POWER,NIFTY AUTO|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HOSPITALS|NIFTY INSURANCE|NIFTY IT|NIFTY MEDIA|NIFTY METAL|NIFTY NBFC|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2025-06-30,23,7,NIFTY AUTO|NIFTY CAPITAL GOODS|NIFTY CONSTRUCTION|NIFTY FMCG|NIFTY MEDIA|NIFTY PSU BANK|NIFTY REALTY,NIFTY BANK|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY IT|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY TELECOMMUNICATIONS
2025-07-31,23,7,NIFTY CONSTRUCTION|NIFTY HOUSING FINANCE|NIFTY IT|NIFTY MEDIA|NIFTY NBFC|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY INSURANCE|NIFTY METAL|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK
2025-08-29,23,7,NIFTY CHEMICALS|NIFTY CONSTRUCTION|NIFTY HOUSING FINANCE|NIFTY OIL & GAS|NIFTY POWER|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY INSURANCE|NIFTY IT|NIFTY MEDIA|NIFTY METAL|NIFTY NBFC|NIFTY PSU BANK
2025-09-30,23,7,NIFTY CEMENT|NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY IT|NIFTY MEDIA,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2025-10-31,23,7,NIFTY AUTO|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY CONSTRUCTION|NIFTY CONSUMER SERVICES|NIFTY INSURANCE|NIFTY MEDIA,NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY IT|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2025-11-28,23,7,NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY CONSUMER SERVICES|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY MEDIA|NIFTY POWER,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY INSURANCE|NIFTY IT|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2025-12-31,23,7,NIFTY CAPITAL GOODS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY REALTY,NIFTY AUTO|NIFTY BANK|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY CONSTRUCTION|NIFTY FMCG|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY IT|NIFTY MEDIA|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS
2026-01-30,23,7,NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HOSPITALS|NIFTY REALTY,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY HEALTHCARE|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY IT|NIFTY MEDIA|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS
2026-02-27,23,7,NIFTY CEMENT|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HOUSING FINANCE|NIFTY IT|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY INSURANCE|NIFTY MEDIA|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK
2026-03-30,23,7,NIFTY AUTO|NIFTY BANK|NIFTY CONSTRUCTION|NIFTY INSURANCE|NIFTY NBFC|NIFTY PSU BANK|NIFTY REALTY,NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY IT|NIFTY MEDIA|NIFTY METAL|NIFTY OIL & GAS|NIFTY POWER|NIFTY TELECOMMUNICATIONS
2026-04-30,23,7,NIFTY CEMENT|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY INSURANCE|NIFTY IT|NIFTY OIL & GAS|NIFTY PSU BANK,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY FMCG|NIFTY HOUSING FINANCE|NIFTY MEDIA|NIFTY METAL|NIFTY NBFC|NIFTY POWER|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2026-05-29,23,7,NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY MEDIA|NIFTY OIL & GAS|NIFTY PSU BANK|NIFTY REALTY,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY IT|NIFTY METAL|NIFTY NBFC|NIFTY POWER|NIFTY TELECOMMUNICATIONS
2026-06-30,23,7,NIFTY CEMENT|NIFTY FMCG|NIFTY INSURANCE|NIFTY IT|NIFTY METAL|NIFTY OIL & GAS|NIFTY POWER,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY MEDIA|NIFTY NBFC|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2026-07-31,23,7,NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY FMCG|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY POWER|NIFTY TELECOMMUNICATIONS,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY IT|NIFTY MEDIA|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY PSU BANK|NIFTY REALTY
2026-08-31,23,7,NIFTY CEMENT|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY FMCG|NIFTY HOSPITALS|NIFTY INSURANCE|NIFTY OIL & GAS|NIFTY POWER,NIFTY AUTO|NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOUSING FINANCE|NIFTY IT|NIFTY MEDIA|NIFTY METAL|NIFTY NBFC|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS
2026-09-18,23,7,NIFTY AUTO|NIFTY CEMENT|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY IT|NIFTY MEDIA|NIFTY REALTY,NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER SERVICES|NIFTY HEALTHCARE|NIFTY HOSPITALS|NIFTY HOUSING FINANCE|NIFTY INSURANCE|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS
